6.118477471953177452e+07,1.500000008869338074e+11
1.223543363711541295e+08,1.500000027593933411e+11
1.835056030734987557e+08,1.500000332939412537e+11
2.446441301439831257e+08,1.500000953322026062e+11
3.057646348371751308e+08,1.500001861752337036e+11
3.668719675465234518e+08,1.500003083177122498e+11
4.279692393129798174e+08,1.500004628771939087e+11
4.890539960454948545e+08,1.500006489773231201e+11
5.501192296606923342e+08,1.500008628310279846e+11
6.111713829641009569e+08,1.500011079694633484e+11
6.722039987690659761e+08,1.500013808215389404e+11
7.332215775372384787e+08,1.500016840421939087e+11
7.942215141163722277e+08,1.500020161868031921e+11
8.552020292310695648e+08,1.500023760815534973e+11
9.161709126732200384e+08,1.500027677611373291e+11
9.771267510538381338e+08,1.500031906607626648e+11
1.038068113395710230e+09,1.500036441319547424e+11
1.098993444808910131e+09,1.500041273777995300e+11
1.159906918296448469e+09,1.500046422729826660e+11
1.220802256850337267e+09,1.500051856859295044e+11
1.281678823167219162e+09,1.500057571881786499e+11
1.342545669680905819e+09,1.500063610198696594e+11
1.403397722976179600e+09,1.500069951902332153e+11
1.464230052888702869e+09,1.500076567480769653e+11
1.525042776198447704e+09,1.500083457618871460e+11
1.585838274808474064e+09,1.500090637654741211e+11
1.646621957312196970e+09,1.500098133301017761e+11
1.707387885508608341e+09,1.500105915358756714e+11
1.768137480758682013e+09,1.500113991995723267e+11
1.828872414409912586e+09,1.500122371711597290e+11
1.889588647120567560e+09,1.500131031335945435e+11
1.950292690386568308e+09,1.500140004501772156e+11
2.010977761181018591e+09,1.500149255456737061e+11
2.071652750950331688e+09,1.500158827074428406e+11
2.132308464250676394e+09,1.500168674093414917e+11
2.192944788736747265e+09,1.500178795579033203e+11
2.253570635628636360e+09,1.500189236075595093e+11
2.314184992125154018e+09,1.500199991960063782e+11
2.374785852699233055e+09,1.500211055082082825e+11
2.435375246676327705e+09,1.500222433420966797e+11
2.495950133269804955e+09,1.500234114101546326e+11
2.556510789872034550e+09,1.500246098301174316e+11
2.617056115313516617e+09,1.500258380493300476e+11
2.677583875264064312e+09,1.500270947985081482e+11
2.738096110660065174e+09,1.500283812197891235e+11
2.798596887065025806e+09,1.500296990884156799e+11
2.859086734091479301e+09,1.500310485789313049e+11
2.919558850337156296e+09,1.500324264405706177e+11
2.980013658916108131e+09,1.500338329183627319e+11
3.040450096183084488e+09,1.500352673295718994e+11
3.100868410889343262e+09,1.500367298212831116e+11
3.161268533562750340e+09,1.500382203343829346e+11
3.221654467288285732e+09,1.500397410721797485e+11
3.282028842135973930e+09,1.500412931181902466e+11
3.342390653860289097e+09,1.500428760715490417e+11
3.402733345616127968e+09,1.500444863654277649e+11
3.463065921855458736e+09,1.500461284236147766e+11
3.523380845169973373e+09,1.500477987597076416e+11
3.583684381402550697e+09,1.500495004027649841e+11
3.643971149722032070e+09,1.500512308275493164e+11
3.704240930101630211e+09,1.500529898913063660e+11
3.764495469249455929e+09,1.500547785434941101e+11
3.824732426414279461e+09,1.500565954470405579e+11
3.884957153486219883e+09,1.500584432746370850e+11
3.945164043204239368e+09,1.500603191653275757e+11
4.005353369110622883e+09,1.500622232763653870e+11
4.065527514448390007e+09,1.500641569396140137e+11
4.125687803009983063e+09,1.500661207829063721e+11
4.185833679833481789e+09,1.500681145329093018e+11
4.245964235300289154e+09,1.500701377222325439e+11
4.306077941073499680e+09,1.500721894930243835e+11
4.366173973399158478e+09,1.500742693312460632e+11
4.426259584813245773e+09,1.500763806334061584e+11
4.486333586214959145e+09,1.500785229692033997e+11
4.546394677547909737e+09,1.500806958096833191e+11
4.606440344978246689e+09,1.500828979552063599e+11
4.666471007999253273e+09,1.500851296085663757e+11
4.726488667296950340e+09,1.500873916880549622e+11
4.786495987824645996e+09,1.500896851831153564e+11
4.846489710500964165e+09,1.500920088183059692e+11
4.906470952923546791e+09,1.500943630586688843e+11
4.966441180055359840e+09,1.500967484467860413e+11
5.026395603430351257e+09,1.500991628427810974e+11
