controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,recoverable_crossing,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_planner_mode,planner_mode_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,mean_crossing_score,mean_recoverability_score,initial_angular_momentum_ratio,final_angular_momentum_ratio,max_speed_ratio,overspeed,turning_point_count,burn_steps,coast_steps,burn_ratio,transfer_burn_count,safety_coast_steps,classification_counts_json
phase20_predictive_planner,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,72083243341.39258,72083243341.39258,7807.331285071104,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.019607843137254777,2.512174155613607,-0.04359091640216495,-0.7787658824745693,,,,,0.956409083597835,0.22123411752543062,1.8689930297163235,False,0,0,99880,0.0,0,,{}
phase20_predictive_planner,1.05,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,296933726237.5176,296933726237.5176,7821.743484109974,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.04761904761904765,2.576020825782158,-0.057352915661626036,-0.7927265448875732,,,,,0.942647084338374,0.20727345511242676,1.870789681075356,False,0,0,99880,0.0,0,,{}
phase20_predictive_planner,0.98,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,76241175967.17676,76241175967.17676,7370.388115220575,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.020408163265306496,2.384088968803458,-0.005193942399973062,-0.42040430261383066,,,,,0.9948060576000269,0.5795956973861693,1.8506449546822594,False,0,0,99880,0.0,0,,{}
phase20_predictive_planner,1.0,170.0,8000.0,1.0,True,True,True,True,-69.01423483018289,-4727.470714164705,-0.01640397336941329,-1.1236711366960404,-2623.1083984375,False,0.9186216777498761,0.04348345057112868,False,1,42,1709.513671875,2275.509765625,11.434367729151932,266,True,False,success,phase76_handoff,"{""phase76_handoff"": 42}",2.104654818683916e-16,6.067846121554851e-10,-0.01519224698779198,7.327471962526033e-15,,,0.9186216777498761,0.04348345057112868,0.984807753012208,1.0000000000000073,1.0000000000000073,False,0,0,0,0.0,0,,{}
phase20_predictive_planner,1.02,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,90669001859.67188,90669001859.67188,5947.008479442561,100000,False,True,max_steps,predictive_descent,"{""predictive_descent"": 100000}",0.01960784313725499,1.1638800771172697,-0.024895023050582443,-0.6238322271498392,,,,,0.9751049769494176,0.3761677728501608,1.7749994396937632,False,0,0,0,0.0,0,,{}
phase20_predictive_planner,1.05,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,315583079010.0654,315583079010.0654,5953.857025871133,100000,False,True,max_steps,coast,"{""coast"": 99800, ""predictive_descent"": 200}",0.047619047619047436,1.1936766694980965,-0.038926041995105076,-0.6685063201002401,,,,,0.9610739580048949,0.33149367989975986,1.7684664604367275,False,0,0,99800,0.0,0,,{}
phase20_predictive_planner,0.98,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,79861176468.02734,79861176468.02734,7013.651143405971,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.020408163265306287,2.553964103785982,0.006308609146797872,-0.10755412948896836,,,,,1.0063086091467979,0.8924458705110316,1.8959860515491949,False,0,0,99880,0.0,0,,{}
phase20_predictive_planner,1.0,175.0,8000.0,1.0,True,True,True,True,-31.058008674702325,-3664.12991433049,-0.0073821690331051645,-0.8709259717889519,-762.443359375,False,0.7055993803725469,0.02761116937756757,False,1,8,596.3916015625,607.4658203125,3.3645032623345292,230,True,False,success,phase76_handoff,"{""phase76_handoff"": 8}",2.104654818683916e-16,1.6197255112205923e-10,-0.003805301908254566,7.549516567451064e-15,,,0.7055993803725469,0.02761116937756757,0.9961946980917454,1.0000000000000075,1.0000000000000075,False,0,0,0,0.0,0,,{}
phase20_predictive_planner,1.02,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,87065890060.35059,87065890060.35059,6307.331404718206,100000,False,True,max_steps,predictive_descent,"{""predictive_descent"": 100000}",0.019607843137254777,1.4040115599188268,-0.013620267358068205,-0.6351887389238673,,,,,0.9863797326419318,0.36481126107613276,1.8503131721233128,False,0,0,0,0.0,0,,{}
phase20_predictive_planner,1.05,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,312027784650.41113,312027784650.41113,6310.285141544167,100000,False,True,max_steps,predictive_descent,"{""coast"": 39920, ""predictive_descent"": 60080}",0.04761904761904765,1.4727669350815682,-0.02781352146132343,-0.6220702984553662,,,,,0.9721864785386766,0.3779297015446338,1.8429814424934339,False,0,0,39920,0.0,0,,{}
phase20_predictive_planner,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,73503600577.52051,73503600577.52051,7641.444867204002,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.020408163265306076,2.28076684530052,-0.12518223472029355,-0.9535160101879386,,,,,0.8748177652797064,0.0464839898120614,1.8225166083328077,False,0,0,99880,0.0,0,,{}
phase20_predictive_planner,1.0,150.0,10000.0,1.0,True,True,True,True,-56.806558896857226,-3462.776521423222,-0.013502334433540864,-0.823066342493355,-3817.8857421875,False,0.6746558758239845,0.02052503083453011,False,1,1711,693.05859375,2453.6474609375,78.06700913583241,1927,True,False,success,phase76_handoff,"{""phase76_handoff"": 1711}",0.0,6.542913016537822e-10,-0.1339745962155613,5.995204332975845e-15,,,0.6746558758239845,0.02052503083453011,0.8660254037844387,1.000000000000006,1.0000000000000058,False,0,0,0,0.0,0,,{}
phase20_predictive_planner,1.02,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,87655012837.91504,87655012837.91504,6248.7963092026885,100000,False,True,max_steps,coast,"{""coast"": 99840, ""predictive_descent"": 160}",0.01960784313725499,1.26857778710544,-0.14250707428745557,-0.802410002583988,,,,,0.8574929257125444,0.19758999741601208,1.8548228584815822,False,0,0,99840,0.0,0,,{}
phase20_predictive_planner,1.05,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,312362174514.38184,312362174514.38184,6277.422441779943,100000,False,True,max_steps,coast,"{""coast"": 99840, ""predictive_descent"": 160}",0.04761904761904765,1.350728068785586,-0.15484574527148331,-0.7900113678415267,,,,,0.8451542547285167,0.2099886321584733,1.8679514733463263,False,0,0,99840,0.0,0,,{}
phase20_predictive_planner,0.98,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,83618167850.35059,83618167850.35059,6638.428136086643,100000,False,True,max_steps,coast,"{""coast"": 99960, ""predictive_descent"": 40}",0.020408163265306076,2.4022249608839545,-0.024267568725401145,-0.03300239483945577,,,,,0.9757324312745989,0.9669976051605442,1.8555422156152144,False,0,0,99960,0.0,0,,{}
phase20_predictive_planner,1.0,165.0,10000.0,1.0,True,True,True,True,-44.60852682385054,-3025.2685757801814,-0.010602987744017904,-0.7190752063618795,-2523.248046875,False,0.5879837507187582,0.01630347108872191,False,1,41,1109.8916015625,1452.48828125,20.02351591027418,257,True,False,success,phase76_handoff,"{""phase76_handoff"": 41}",2.104654818683916e-16,3.8731520650728185e-10,-0.03407417371093191,5.995204332975845e-15,,,0.5879837507187582,0.01630347108872191,0.9659258262890681,1.000000000000006,1.000000000000006,False,0,0,0,0.0,0,,{}
phase20_predictive_planner,1.02,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149624832579.19238,149624832579.19238,4345.678956589375,865,True,False,radial_stall,coast,"{""coast"": 785, ""predictive_descent"": 80}",0.019607843137254777,0.16522473679460892,-0.04359091640216495,-0.9653743162097976,,,,,0.956409083597835,0.03462568379020242,1.4281227921411994,False,0,0,785,0.0,0,,{}
phase20_predictive_planner,1.05,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,374623491045.89844,374623491045.89844,4360.936919001045,865,True,False,radial_stall,coast,"{""coast"": 785, ""predictive_descent"": 80}",0.04761904761904765,0.22831898996820993,-0.057352915661626036,-0.9791371161347,,,,,0.942647084338374,0.020862883865299987,1.4217014470682159,False,0,0,785,0.0,0,,{}
phase20_predictive_planner,0.98,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,87233323841.75,87233323841.75,6277.3382664235505,100000,False,True,max_steps,coast,"{""coast"": 99960, ""predictive_descent"": 40}",0.020408163265306496,2.1756347206130084,-0.005193942399973062,-0.01361870476142013,,,,,0.9948060576000269,0.9863812952385799,1.7934455875462758,False,0,0,99960,0.0,0,,{}
phase20_predictive_planner,1.0,170.0,10000.0,1.0,True,True,True,True,-14.98621570953258,-4062.7001351939803,-0.0035620692457484443,-0.9656620114621247,-1402.0849609375,False,0.7768040924515426,0.02687945836559521,False,1,26,96.537109375,1044.1005859375,8.944379745003824,243,True,False,success,phase76_handoff,"{""phase76_handoff"": 26}",2.104654818683916e-16,2.7841236850026503e-10,-0.01519224698779198,5.773159728050814e-15,,,0.7768040924515426,0.02687945836559521,0.984807753012208,1.0000000000000058,1.0000000000000058,False,0,0,0,0.0,0,,{}
phase20_predictive_planner,1.02,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,101729350874.55957,101729350874.55957,4838.9773927922815,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.01960784313725499,0.35285986933378966,-0.024895023050582443,-0.9463412608796616,,,,,0.9751049769494176,0.05365873912033832,1.503874307863091,False,0,0,99920,0.0,0,,{}
phase20_predictive_planner,1.05,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,326631529290.91895,326631529290.91895,4848.160341868105,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.047619047619047436,0.41325421172849236,-0.038926041995105076,-0.9604681667300482,,,,,0.9610739580048949,0.039531833269951834,1.4967104971748728,False,0,0,99920,0.0,0,,{}
phase20_predictive_planner,0.98,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,90906380198.01855,90906380198.01855,5910.295175908834,100000,False,True,max_steps,coast,"{""coast"": 99960, ""predictive_descent"": 40}",0.020408163265306287,1.9455285563660243,0.006308609146797872,-0.0017189179529928378,,,,,1.0063086091467979,0.9982810820470072,1.7281033879145407,False,0,0,99960,0.0,0,,{}
phase20_predictive_planner,1.0,175.0,10000.0,1.0,True,True,True,True,-79.19029577566481,-3603.0741488999756,-0.01882271833073839,-0.8564136446924371,-4727.6806640625,False,0.7077181783811932,0.021957297513013917,False,1,7,2218.6337890625,2824.8642578125,3.50178163891905,224,True,False,success,phase76_handoff,"{""phase76_handoff"": 7}",2.104654818683916e-16,7.532826887231708e-10,-0.003805301908254566,5.773159728050814e-15,,,0.7077181783811932,0.021957297513013917,0.9961946980917454,1.0000000000000058,1.0000000000000058,False,0,0,0,0.0,0,,{}
phase20_predictive_planner,1.02,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,98126444131.70605,98126444131.70605,5199.259923677327,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.019607843137254777,0.557622752993611,-0.013620267358068205,-0.9349638115567733,,,,,0.9863797326419318,0.06503618844322666,1.5770819442013588,False,0,0,99920,0.0,0,,{}
phase20_predictive_planner,1.05,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,323080428582.16797,323080428582.16797,5203.265663194206,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.04761904761904765,0.6150707289801124,-0.02781352146132343,-0.9492636876200098,,,,,0.9721864785386766,0.050736312379990205,1.5692183820657692,False,0,0,99920,0.0,0,,{}
phase20_predictive_planner,0.98,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,95577037244.05957,95577037244.05957,5437.1769959579515,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.020408163265306076,1.1504708895746707,-0.12518223472029355,-0.28846914076557484,,,,,0.8748177652797064,0.7115308592344252,1.4802962248564964,False,0,0,99920,0.0,0,,{}
phase20_predictive_planner,1.0,150.0,12000.0,1.0,True,True,True,True,-39.80874820360246,-4852.3106761866475,-0.009462129762191896,-1.1533443108967762,-1244.0107421875,False,0.9340300045979194,0.03135376273812549,False,4,55,51.9462890625,217.6943359375,21.73237089833826,270,True,False,success,phase76_handoff,"{""phase76_handoff"": 55}",0.0,5.8064900861706823e-11,-0.1339745962155613,5.10702591327572e-15,,,0.9340300045979194,0.03135376273812549,0.8660254037844387,1.000000000000005,1.0000000000000049,False,0,0,0,0.0,0,,{}
phase20_predictive_planner,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149620337131.72852,149620337131.72852,4442.661934961422,860,True,False,radial_stall,coast,"{""coast"": 780, ""predictive_descent"": 80}",0.01960784313725499,0.2785604112244225,-0.14250707428745557,-0.7513380934810396,,,,,0.8574929257125444,0.2486619065189604,1.3830460481120777,False,0,0,780,0.0,0,,{}
phase20_predictive_planner,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,328960131292.9336,328960131292.9336,4614.793348465388,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.04761904761904765,0.35638230980287666,-0.15484574527148331,-0.7374768709615155,,,,,0.8451542547285167,0.2625231290384845,1.3810571699195355,False,0,0,99920,0.0,0,,{}
phase20_predictive_planner,0.98,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,72677942589.08496,72677942589.08496,7724.837487893811,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.020408163265306076,2.3678835879240063,-0.024267568725401145,-0.8709475090760015,,,,,0.9757324312745989,0.12905249092399856,1.8462624635077896,False,0,0,99880,0.0,0,,{}
phase20_predictive_planner,1.0,165.0,12000.0,1.0,True,True,True,True,-49.89490215814327,-3804.1918098357014,-0.011859504757034702,-0.904217242924399,-3756.763671875,False,0.7376052005488627,0.020534347013872814,False,1,47,861.8408203125,1917.5859375,12.276941494087875,260,True,False,success,phase76_handoff,"{""phase76_handoff"": 47}",2.104654818683916e-16,5.113431463687706e-10,-0.03407417371093191,4.884981308350689e-15,,,0.7376052005488627,0.020534347013872814,0.9659258262890681,1.0000000000000049,1.0000000000000049,False,0,0,0,0.0,0,,{}
phase20_predictive_planner,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,94201346339.39062,94201346339.39062,5591.789594267276,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.019607843137254777,0.8144499194979767,-0.04359091640216495,-0.8491674566543964,,,,,0.956409083597835,0.15083254334560356,1.6332605340252782,False,0,0,99920,0.0,0,,{}
phase20_predictive_planner,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,319053047028.8779,319053047028.8779,5605.964842304953,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.04761904761904765,0.8845608346846637,-0.057352915661626036,-0.8353356451834139,,,,,0.942647084338374,0.16466435481658614,1.6282452369472966,False,0,0,99920,0.0,0,,{}
phase20_predictive_planner,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,76298194216.76562,76298194216.76562,7362.753470091987,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.020408163265306496,2.0537781927310266,-0.005193942399973062,-0.8897686373401127,,,,,0.9948060576000269,0.11023136265988735,1.7591420905655575,False,0,0,99880,0.0,0,,{}
phase20_predictive_planner,1.0,170.0,12000.0,1.0,True,True,True,True,-59.11783526958399,-2644.140708489538,-0.014051701041181388,-0.628485034627588,-4974.4609375,False,0.5196500696147496,0.011302579212861713,False,1,19,567.279296875,2772.2412109375,6.334229874531584,231,True,False,success,phase76_handoff,"{""phase76_handoff"": 19}",2.104654818683916e-16,7.392509550470052e-10,-0.01519224698779198,5.10702591327572e-15,,,0.5196500696147496,0.011302579212861713,0.984807753012208,1.000000000000005,1.0000000000000049,False,0,0,0,0.0,0,,{}
phase20_predictive_planner,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,90652729375.9082,90652729375.9082,5946.716243031799,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.01960784313725499,1.0396120557289614,-0.024895023050582443,-0.8679393480823683,,,,,0.9751049769494176,0.13206065191763178,1.712910905025318,False,0,0,99920,0.0,0,,{}
phase20_predictive_planner,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,315555454265.1885,315555454265.1885,5955.791440419789,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.047619047619047436,1.1064830789009705,-0.038926041995105076,-0.8538293066086393,,,,,0.9610739580048949,0.14617069339136066,1.707006518231679,False,0,0,99920,0.0,0,,{}
phase20_predictive_planner,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,79974350106.51172,79974350106.51172,6995.103310573177,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.020408163265306287,1.7522032378901389,0.006308609146797872,-0.9011078287142903,,,,,1.0063086091467979,0.09889217128570967,1.6712292375714448,False,0,0,99880,0.0,0,,{}
phase20_predictive_planner,1.0,175.0,12000.0,1.0,True,True,True,True,-49.59440466036998,-3805.3841505526866,-0.011788079594339244,-0.9045006500420295,-4449.8916015625,False,0.7377462161401496,0.02054370229463622,False,1,25,509.548828125,2621.802734375,2.228509408401243,238,True,False,success,phase76_handoff,"{""phase76_handoff"": 25}",2.104654818683916e-16,6.99134129548071e-10,-0.003805301908254566,4.884981308350689e-15,,,0.7377462161401496,0.02054370229463622,0.9961946980917454,1.0000000000000049,1.0000000000000049,False,0,0,0,0.0,0,,{}
phase20_predictive_planner,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,87049339120.22949,87049339120.22949,6307.093388739114,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.019607843137254777,1.285327501664824,-0.013620267358068205,-0.879245262450117,,,,,0.9863797326419318,0.12075473754988295,1.7901740486682165,False,0,0,99920,0.0,0,,{}
phase20_predictive_planner,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,312003890918.2959,312003890918.2959,6310.987263919418,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.04761904761904765,1.3486628857624927,-0.02781352146132343,-0.8649653026222262,,,,,0.9721864785386766,0.1350346973777738,1.783433768459546,False,0,0,99920,0.0,0,,{}
phase21_orbital_transfer_planner,0.98,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,129338899966.98242,129338899966.98242,2072.72530728603,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 22, ""safety_guard"": 99797}",0.020408163265306076,0.8077697920117426,-0.1426785900258876,0.24312238054818197,0.8069181583324454,0.24277366758251562,,,0.8573214099741124,1.243122380548182,1.359622868454999,False,0,22,99978,0.00022,2,99797,"{""approaching_target"": 100000, ""inside_target_orbit"": 100000, ""too_high_angular_momentum"": 99989, ""too_high_energy"": 99998, ""too_low_angular_momentum"": 6}"
phase21_orbital_transfer_planner,1.0,150.0,8000.0,1.0,True,True,True,True,-38.530447607905636,-3195.2769906896274,-0.009158290866034995,-0.7594844569695679,-2413.50390625,False,0.6185775149366969,0.021872411989640565,False,1,128,1076.5029296875,2220.5693359375,28.016402607368157,349,True,False,success,phase76_handoff,"{""phase76_handoff"": 128}",0.0,5.921368460138907e-10,-0.13397459621556124,-2.960682026107455e-10,0.3663397374169004,0.36135894612570174,0.6185775149366969,0.021872411989640565,0.8660254037844387,0.9999999997039318,1.0000000000000073,False,0,0,128,0.0,0,0,"{""approaching_target"": 314, ""leaving_target"": 35, ""near_capture_window"": 216, ""too_low_angular_momentum"": 138, ""too_low_energy"": 140}"
phase21_orbital_transfer_planner,1.02,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000207987.5459,152313614363.78027,0.38970870969151133,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3118, ""coast_to_crossing"": 93772, ""energy_shape"": 3110}",0.01960784313725499,0.04053067624999796,-0.12535721577320472,0.02067682698843686,0.052925663769409985,0.020109164481361425,,,0.8746427842267953,1.0206768269884368,1.1139354531595709,False,0,6228,93772,0.06228,519,0,"{""leaving_target"": 100000, ""outside_target_orbit"": 100000, ""too_high_energy"": 97321, ""too_low_angular_momentum"": 5}"
phase21_orbital_transfer_planner,1.05,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000204878.0625,376628624447.375,0.07595776263385319,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3117, ""coast_to_crossing"": 93772, ""energy_shape"": 3111}",0.04761904761904765,0.085590028492707,-0.11258803253505753,0.044930752873529115,0.09338958743504253,0.044111738750108306,,,0.8874119674649424,1.0449307528735292,1.105797608746343,False,0,6228,93772,0.06228,519,0,"{""leaving_target"": 100000, ""outside_target_orbit"": 100000, ""too_high_angular_momentum"": 96883, ""too_high_energy"": 100000, ""too_low_angular_momentum"": 3}"
phase21_orbital_transfer_planner,0.98,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,139220130802.43457,139220130802.43457,1086.6047897724484,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 20, ""safety_guard"": 99799}",0.020408163265306076,0.8028337156197802,-0.04378221735089306,0.3071550146640777,0.8020916491420212,0.30686566622959977,,,0.956217782649107,1.3071550146640776,1.3578085308549142,False,0,20,99980,0.0002,2,99799,"{""approaching_target"": 100000, ""inside_target_orbit"": 100000, ""too_high_angular_momentum"": 99995, ""too_high_energy"": 99998, ""too_low_angular_momentum"": 1}"
phase21_orbital_transfer_planner,1.0,165.0,8000.0,1.0,True,True,True,True,-75.5921283924204,-3183.1688515097776,-0.017967470973745035,-0.756606476895629,-6026.451171875,False,0.6268461474885241,0.02180655982767169,False,1,79,581.3896484375,5645.37109375,18.301631681605773,300,True,False,success,phase76_handoff,"{""phase76_handoff"": 79}",2.104654818683916e-16,1.5054174987082315e-09,-0.034074173710931875,-7.527085435822101e-10,0.26674190140223863,0.25986916092986073,0.6268461474885241,0.02180655982767169,0.9659258262890681,0.9999999992472914,1.0000000000000073,False,0,0,79,0.0,0,0,"{""approaching_target"": 272, ""leaving_target"": 28, ""near_capture_window"": 216, ""too_low_angular_momentum"": 88, ""too_low_energy"": 91}"
phase21_orbital_transfer_planner,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107662.1836,151198442370.34766,0.1913580661810673,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3115, ""coast_to_crossing"": 93772, ""energy_shape"": 3113}",0.019607843137254777,0.023707986524368653,-0.024462734730208335,0.012060818042315805,0.028448525488256073,0.012630932336500809,,,0.9755372652697917,1.0120608180423158,1.04185588943354,False,0,6228,93772,0.06228,519,0,"{""leaving_target"": 100000, ""outside_target_orbit"": 100000, ""too_high_energy"": 24432}"
phase21_orbital_transfer_planner,1.05,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000106052.5654,375843506418.4785,0.06219249788037064,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3115, ""coast_to_crossing"": 93772, ""energy_shape"": 3113}",0.04761904761904765,0.08064519396329276,-0.010220561444707415,0.04231430704266195,0.08161905647198454,0.04149485090182219,,,0.9897794385552926,1.042314307042662,1.0240583575907158,False,0,6228,93772,0.06228,519,0,"{""leaving_target"": 100000, ""outside_target_orbit"": 100000, ""too_high_angular_momentum"": 96885, ""too_high_energy"": 100000}"
phase21_orbital_transfer_planner,0.98,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,142731362597.1621,142731362597.1621,736.088010247504,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 20, ""safety_guard"": 99799}",0.020408163265306496,0.8187071256943826,-0.025090063551973553,0.32588990550289315,0.8179519099585917,0.32559959891422763,,,0.9749099364480265,1.3258899055028932,1.3636419627610479,False,0,20,99980,0.0002,2,99799,"{""approaching_target"": 100000, ""inside_target_orbit"": 100000, ""too_high_angular_momentum"": 99996, ""too_high_energy"": 99998}"
phase21_orbital_transfer_planner,1.0,170.0,8000.0,1.0,True,True,True,True,-69.01423483018289,-4727.470714164705,-0.01640397336941329,-1.1236711366960404,-2623.1083984375,False,0.9186216777498761,0.04348345057112868,False,1,42,1709.513671875,2275.509765625,11.434367729151932,266,True,False,success,phase76_handoff,"{""phase76_handoff"": 42}",2.104654818683916e-16,6.06787979603195e-10,-0.015192246987791962,-3.0339398958307167e-10,0.17816342831455345,0.17086207258353472,0.9186216777498761,0.04348345057112868,0.984807753012208,0.999999999696606,1.0000000000000073,False,0,0,42,0.0,0,0,"{""approaching_target"": 234, ""leaving_target"": 32, ""near_capture_window"": 216, ""too_low_angular_momentum"": 55, ""too_low_energy"": 58}"
phase21_orbital_transfer_planner,1.02,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072233.23828,150805162551.44043,0.22475994963156376,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3115, ""coast_to_crossing"": 93772, ""energy_shape"": 3113}",0.01960784313725499,0.06116893816411713,-0.005392923511594131,0.031139783047561508,0.06168150482259418,0.030569772412753226,,,0.9946070764884059,1.0311397830475615,1.0253545328478373,False,0,6228,93772,0.06228,519,0,"{""leaving_target"": 100000, ""outside_target_orbit"": 100000, ""too_high_energy"": 99999}"
phase21_orbital_transfer_planner,1.05,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071153.30273,375565205471.80566,0.04539605699007103,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",0.047619047619047436,0.01890197302253496,0.009127655905139585,0.009125797341636195,0.021546414562626064,0.009944561953245529,,,1.0091276559051396,1.009125797341636,1.0004897024192811,False,0,6228,93772,0.06228,519,0,"{""approaching_target"": 23225, ""leaving_target"": 76775, ""outside_target_orbit"": 100000, ""too_high_energy"": 9100}"
phase21_orbital_transfer_planner,0.98,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,146299546315.74316,146299546315.74316,379.6485624839065,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 20, ""safety_guard"": 99799}",0.020408163265306287,0.8283045327364664,-0.013817563036137981,0.3371892583767292,0.827541364338351,0.3368985517845665,,,0.986182436963862,1.3371892583767293,1.3671572062278428,False,0,20,99980,0.0002,2,99799,"{""approaching_target"": 100000, ""inside_target_orbit"": 100000, ""too_high_angular_momentum"": 99996, ""too_high_energy"": 99998}"
