source_phase,controller_name,case_id,family_label,window_quality_label,quality_score,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,initial_radius_ratio,initial_vr_ratio,initial_vt_error_ratio,initial_energy_error_ratio_reconstructed,initial_angular_momentum_error_ratio_reconstructed,initial_semi_major_axis_ratio,initial_periapsis_ratio,initial_apoapsis_ratio,initial_eccentricity_proxy,initial_orbit_crosses_target,initial_predicted_crossing_step,reported_initial_energy_error_ratio,reported_initial_angular_momentum_error_ratio,early_r_error_ratio,early_vr_ratio,early_vt_error_ratio,early_energy_error_ratio,early_angular_momentum_error_ratio,early_feature_source,insertion_windows,successful_insertion_windows,predicted_crossing_step,first_crossing_step,timing_offset_steps,crossing_radius_error_ratio,crossing_vr_ratio,crossing_vt_error_ratio,crossing_distance_to_recoverable,sync_error_at_crossing,min_distance_to_recoverable,best_vt_band,best_sync_band,recoverable_crossing,capture_entered,success,overspeed,instability,dominant_failure_variable,failure_cluster,missing_feature_notes
phase22,baseline_soft_linear_3e4,r0=0.98|angle=165|thrust=10000|target=1,dead_geometry,no_window,0.0,0.98,165.0,10000.0,1.0,0.98,0.26144671698888494,-0.02426756872540107,-0.020408163265306076,-0.04378221735089306,0.9800000000000001,0.7263573357995292,1.2336426642004712,0.25881904510252135,True,1363698.7569766094,0.020408163265306076,-0.024267568725401145,,,,,,,0,0,,,,,,,,,,,,False,False,False,False,False,,,burn_a_end_or_pre_burn_state_missing;sync_error_missing_without_crossing;distance_to_recoverable_missing_without_geometry
phase22,baseline_soft_linear_3e4,r0=1|angle=165|thrust=10000|target=1,near_recoverable_crossing,no_window,11.06184958727624,1.0,165.0,10000.0,1.0,1.0,0.25881904510252096,-0.034074173710931834,-2.104654818683916e-16,-0.034074173710931875,0.9999999999999999,0.7411809548974788,1.2588190451025212,0.2588190451025212,True,,2.104654818683916e-16,-0.03407417371093191,,,,,,,0,0,,41,,3.364330729166667e-10,-0.010602987744017904,-0.7190752063618795,3.79942093563033,2.876300825447518,2.9247503844293403,,,False,True,True,False,False,tangential_velocity,radius_close_but_vt_bad,burn_a_end_or_pre_burn_state_missing
phase22,baseline_soft_linear_3e4,r0=1.02|angle=165|thrust=10000|target=1,dead_geometry,no_window,0.0,1.02,165.0,10000.0,1.0,1.02,0.25626904158383024,-0.04359091640216505,0.019607843137254777,-0.024462734730208335,1.0199999999999998,0.7560045739954291,1.2839954260045705,0.2588190451025204,True,,0.019607843137254777,-0.04359091640216495,,,,,,,0,0,,,,,,,,,,,,False,False,False,False,False,,,burn_a_end_or_pre_burn_state_missing;sync_error_missing_without_crossing;distance_to_recoverable_missing_without_geometry
phase22,baseline_soft_linear_3e4,r0=1.05|angle=165|thrust=10000|target=1,dead_geometry,no_window,0.0,1.05,165.0,10000.0,1.0,1.05,0.25258152499601993,-0.05735291566162611,0.04761904761904765,-0.010220561444707415,1.05,0.7782400026423528,1.3217599973576475,0.2588190451025212,True,,0.04761904761904765,-0.057352915661626036,,,,,,,0,0,,,,,,,,,,,,False,False,False,False,False,,,burn_a_end_or_pre_burn_state_missing;sync_error_missing_without_crossing;distance_to_recoverable_missing_without_geometry
phase22,baseline_soft_linear_3e4,r0=0.98|angle=170|thrust=10000|target=1,dead_geometry,no_window,0.0,0.98,170.0,10000.0,1.0,0.98,0.17541114852710393,-0.005193942399973061,-0.020408163265306496,-0.025090063551973553,0.9799999999999996,0.8098247858864084,1.150175214113591,0.17364817766693,True,2032565.0106456443,0.020408163265306496,-0.005193942399973062,,,,,,,0,0,,,,,,,,,,,,False,False,False,False,False,,,burn_a_end_or_pre_burn_state_missing;sync_error_missing_without_crossing;distance_to_recoverable_missing_without_geometry
phase22,baseline_soft_linear_3e4,r0=1|angle=170|thrust=10000|target=1,crossing_bad_sync,no_window,8.56867597707575,1.0,170.0,10000.0,1.0,1.0,0.17364817766693022,-0.015192246987791968,-2.104654818683916e-16,-0.015192246987791962,0.9999999999999999,0.8263518223330696,1.1736481776669303,0.17364817766693036,True,,2.104654818683916e-16,-0.01519224698779198,,,,,,,0,0,,26,,1.8694466145833333e-10,-0.0035620692457484443,-0.9656620114621247,8.013550658069029,3.862648045848499,3.8667519663635006,,,False,True,True,False,False,radial_velocity,radius_close_but_vr_bad,burn_a_end_or_pre_burn_state_missing
phase22,baseline_soft_linear_3e4,r0=1.02|angle=170|thrust=10000|target=1,dead_geometry,no_window,0.0,1.02,170.0,10000.0,1.0,1.02,0.171937316459288,-0.02489502305058251,0.01960784313725499,-0.005392923511594131,1.0200000000000002,0.8428788587797316,1.1971211412202687,0.17364817766693,True,,0.01960784313725499,-0.024895023050582443,,,,,,,0,0,,,,,,,,,,,,False,False,False,False,False,,,burn_a_end_or_pre_burn_state_missing;sync_error_missing_without_crossing;distance_to_recoverable_missing_without_geometry
phase22,baseline_soft_linear_3e4,r0=1.05|angle=170|thrust=10000|target=1,dead_geometry,no_window,0.0,1.05,170.0,10000.0,1.0,1.05,0.16946326925253707,-0.03892604199510515,0.047619047619047436,0.009127655905139585,1.0499999999999998,0.867669413449723,1.2323305865502765,0.17364817766693028,True,,0.047619047619047436,-0.038926041995105076,,,,,,,0,0,,,,,,,,,,,,False,False,False,False,False,,,burn_a_end_or_pre_burn_state_missing;sync_error_missing_without_crossing;distance_to_recoverable_missing_without_geometry
phase22,baseline_soft_linear_3e4,r0=0.98|angle=175|thrust=10000|target=1,dead_geometry,no_window,0.0,0.98,175.0,10000.0,1.0,0.98,0.08804059530888479,0.006308609146798016,-0.020408163265306287,-0.013817563036137981,0.9799999999999999,0.8945873721072939,1.0654126278927059,0.08715574274765918,True,4049660.9742639633,0.020408163265306287,0.006308609146797872,,,,,,,0,0,,,,,,,,,,,,False,False,False,False,False,,,burn_a_end_or_pre_burn_state_missing;sync_error_missing_without_crossing;distance_to_recoverable_missing_without_geometry
phase22,baseline_soft_linear_3e4,r0=1|angle=175|thrust=10000|target=1,crossing_bad_sync,no_window,8.787172710615126,1.0,175.0,10000.0,1.0,1.0,0.08715574274765818,-0.003805301908254529,-2.104654818683916e-16,-0.0038053019082545138,0.9999999999999999,0.912844257252342,1.087155742747658,0.08715574274765796,True,,2.104654818683916e-16,-0.003805301908254566,,,,,,,0,0,,7,,6.30357421875e-10,-0.01882271833073839,-0.8564136446924371,3.037448426622083,3.4256545787697483,3.5525830189373466,,,False,True,True,False,False,tangential_velocity,energy_mismatch,burn_a_end_or_pre_burn_state_missing
