t, pos_x, pos_y, vel_x, vel_y, thrust_x, thrust_y
9.700000000000000000e+02,1.499999999971701050e+11,2.888700399189275876e+07,-5.801645888799224562e-03,2.978082445987484971e+04,-1.636771421355357478e-04,8.499175382382216926e-01
9.800000000000000000e+02,1.499999999971114807e+11,2.918481232148314640e+07,-5.862283468940555908e-03,2.978083295903887119e+04,-1.653643935232856107e-04,8.499166879944710651e-01
9.900000000000000000e+02,1.499999999970522461e+11,2.948262073606508970e+07,-5.922937921527786018e-03,2.978084145819427067e+04,-1.670516420159882888e-04,8.499158377482204374e-01
1.000000000000000000e+03,1.499999999969924011e+11,2.978042923563849926e+07,-5.983609246531266732e-03,2.978084995734105178e+04,-1.687388876136270040e-04,8.499149874994702536e-01
1.010000000000000000e+03,1.499999999969319458e+11,3.007823782020329311e+07,-6.044297443921349891e-03,2.978085845647921451e+04,-1.704261303161850054e-04,8.499141372482202916e-01
1.020000000000000000e+03,1.499999999968709106e+11,3.037604648975938186e+07,-6.105002513668388205e-03,2.978086695560875523e+04,-1.721133701236454336e-04,8.499132869944707735e-01
1.030000000000000000e+03,1.499999999968092651e+11,3.067385524430667982e+07,-6.165724455742733513e-03,2.978087545472967759e+04,-1.738006070359914836e-04,8.499124367382216994e-01
1.040000000000000000e+03,1.499999999967470093e+11,3.097166408384510130e+07,-6.226463270114736791e-03,2.978088395384198157e+04,-1.754878410532063502e-04,8.499115864794726249e-01
1.050000000000000000e+03,1.499999999966841431e+11,3.126947300837455690e+07,-6.287218956754749878e-03,2.978089245294566354e+04,-1.771750721752732554e-04,8.499107362182239944e-01
1.060000000000000000e+03,1.499999999966206665e+11,3.156728201789496467e+07,-6.347991515633123749e-03,2.978090095204072713e+04,-1.788623004021755024e-04,8.499098859544761408e-01
1.070000000000000000e+03,1.499999999965565796e+11,3.186509111240623519e+07,-6.408780946720210245e-03,2.978090945112716872e+04,-1.805495257338960964e-04,8.499090356882280650e-01
1.080000000000000000e+03,1.499999999964918823e+11,3.216290029190828651e+07,-6.469587249986359472e-03,2.978091795020499194e+04,-1.822367481704184492e-04,8.499081854194807661e-01
1.090000000000000000e+03,1.499999999964265747e+11,3.246070955640102923e+07,-6.530410425401922403e-03,2.978092644927419678e+04,-1.839239677117255657e-04,8.499073351482335781e-01
1.100000000000000000e+03,1.499999999963606567e+11,3.275851890588437766e+07,-6.591250472937250013e-03,2.978093494833477962e+04,-1.856111843578007493e-04,8.499064848744868339e-01
