t, pos_x, pos_y, vel_x, vel_y, thrust_x, thrust_y
7.600000000000000000e+02,1.499999999982613831e+11,2.263304870991384611e+07,-4.532156714062590165e-03,2.978064599966375317e+04,-1.282539412310270582e-04,8.499999903240744725e-01
7.700000000000000000e+02,1.499999999982154541e+11,2.293085525491039455e+07,-4.592440063461371291e-03,2.978065449965475273e+04,-1.299415115943407923e-04,8.499999900677667197e-01
7.800000000000000000e+02,1.499999999981689148e+11,2.322866188490685076e+07,-4.652740288510448866e-03,2.978066299964563223e+04,-1.316290824377856522e-04,8.499999898081085359e-01
7.900000000000000000e+02,1.499999999981217957e+11,2.352646859990321472e+07,-4.713057389213926376e-03,2.978067149963639531e+04,-1.333166537613416345e-04,8.499999895450998100e-01
8.000000000000000000e+02,1.499999999980740662e+11,2.382427539989948645e+07,-4.773391365575908180e-03,2.978067999962703834e+04,-1.350042255649889253e-04,8.499999892787406530e-01
8.100000000000000000e+02,1.499999999980257263e+11,2.412208228489566222e+07,-4.833742217600497763e-03,2.978068849961756132e+04,-1.366917978487074397e-04,8.499999890090309540e-01
8.200000000000000000e+02,1.499999999979767761e+11,2.441988925489174202e+07,-4.894109945291798616e-03,2.978069699960796424e+04,-1.383793706124773098e-04,8.499999887359704909e-01
8.300000000000000000e+02,1.499999999979272461e+11,2.471769630988772586e+07,-4.954494548653914227e-03,2.978070549959824712e+04,-1.400669438562785591e-04,8.499999884595593747e-01
8.400000000000000000e+02,1.499999999978771057e+11,2.501550344988361001e+07,-5.014896027690947215e-03,2.978071399958840993e+04,-1.417545175800913196e-04,8.499999881797980494e-01
8.500000000000000000e+02,1.499999999978263550e+11,2.531331067487939447e+07,-5.075314382407001071e-03,2.978072249957845270e+04,-1.434420917838955607e-04,8.499999878966860711e-01
8.600000000000000000e+02,1.499999999977749939e+11,2.561111798487507924e+07,-5.135749612806178414e-03,2.978073099956837541e+04,-1.451296664676713602e-04,8.499999876102234397e-01
8.700000000000000000e+02,1.499999999977230225e+11,2.590892537987066060e+07,-5.196201718892580999e-03,2.978073949955817807e+04,-1.468172416313987959e-04,8.499999873204102663e-01
8.800000000000000000e+02,1.499999999976704407e+11,2.620673285986613855e+07,-5.256670700670311447e-03,2.978074799954786067e+04,-1.485048172750578642e-04,8.499999870272465508e-01
8.900000000000000000e+02,1.499999999976172791e+11,2.650454042486151308e+07,-5.317156558143472378e-03,2.978075649953742322e+04,-1.501923933986287242e-04,8.499999867307322932e-01
9.000000000000000000e+02,1.499999999975635071e+11,2.680234807485678047e+07,-5.377659291316165546e-03,2.978076499952686572e+04,-1.518799700020913724e-04,8.499999864308673825e-01
9.100000000000000000e+02,1.499999999975091248e+11,2.710015580985194072e+07,-5.438178900192491838e-03,2.978077349951618817e+04,-1.535675470854258053e-04,8.499999861276520408e-01
9.200000000000000000e+02,1.499999999974541321e+11,2.739796362984699383e+07,-5.498715384776553007e-03,2.978078199950539056e+04,-1.552551246486122091e-04,8.499999858210859349e-01
