9.999975000000000591e+01,1.581138830084189983e-01
9.999924999968750683e+01,3.162273707306481052e-01
9.999849999937502787e+01,4.743400678785211211e-01
9.999750000000008754e+01,6.324515791628836370e-01
9.999625000312524037e+01,7.905615092945813549e-01
9.999475001093806270e+01,9.486694629854482974e-01
9.999300002625118111e+01,1.106775044949295461e+00
9.999100005250224399e+01,1.264877859902898694e+00
9.998875009375394995e+01,1.422977512566987457e+00
9.998625015469401944e+01,1.581073607667233150e+00
9.998350024063520891e+01,1.739165749935237537e+00
9.998050035751531084e+01,1.897253544109521073e+00
9.997725051189715373e+01,2.055336594936511663e+00
9.997375071096855947e+01,2.213414507171532541e+00
9.997000096254237178e+01,2.371486885579791259e+00
9.996600127505642774e+01,2.529553334937367559e+00
9.996175165757355785e+01,2.687613460032203250e+00
9.995725211978157176e+01,2.845666865665088530e+00
9.995250267199321570e+01,3.003713156650652305e+00
9.994750332514620084e+01,3.161751937818349845e+00
9.994225409080314648e+01,3.319782814013451766e+00
9.993675498115159428e+01,3.477805390098031246e+00
9.993100600900395136e+01,3.635819270951953897e+00
9.992500718779750457e+01,3.793824061473864973e+00
9.991875853159436360e+01,3.951819366582179249e+00
9.991226005508146102e+01,4.109804791216068232e+00
9.990551177357049539e+01,4.267779940336447808e+00
9.989851370299794553e+01,4.425744418926969459e+00
9.989126585992498519e+01,4.583697831995005245e+00
9.988376826153749732e+01,4.741639784572638128e+00
9.987602092564603140e+01,4.899569881717649622e+00
9.986802387068574660e+01,5.057487728514508341e+00
9.985977711571638338e+01,5.215392930075356759e+00
9.985128068042224925e+01,5.373285091541001535e+00
9.984253458511214774e+01,5.531163818081900274e+00
9.983353885071934997e+01,5.689028714899149186e+00
9.982429349880155200e+01,5.846879387225472513e+00
9.981479855154083225e+01,6.004715440326210185e+00
9.980505403174360879e+01,6.162536479500303699e+00
9.979505996284056835e+01,6.320342110081285547e+00
9.978481636888665207e+01,6.478131937438268650e+00
9.977432327456097028e+01,6.635905566976931347e+00
9.976358070516678822e+01,6.793662604140505046e+00
9.975258868663141243e+01,6.951402654410765436e+00
9.974134724550621911e+01,7.109125323309014810e+00
9.972985640896652626e+01,7.266830216397074160e+00
9.971811620481155103e+01,7.424516939278267280e+00
9.970612666146438130e+01,7.582185097598410195e+00
9.969388780797186200e+01,7.739834297046797040e+00
9.968139967400459511e+01,7.897464143357187716e+00
9.966866228985682596e+01,8.055074242308796428e+00
9.965567568644637220e+01,8.212664199727274905e+00
9.964243989531460954e+01,8.370233621485704489e+00
9.962895494862632972e+01,8.527782113505578465e+00
9.961522087916974044e+01,8.685309281757790600e+00
9.960123772035633749e+01,8.842814732263622801e+00
9.958700550622086212e+01,9.000298071095729213e+00
9.957252427142121576e+01,9.157758904379123877e+00
9.955779405123837478e+01,9.315196838292168380e+00
9.954281488157631941e+01,9.472611479067555962e+00
9.952758679896196270e+01,9.630002432993299166e+00
9.951210935902744836e+01,9.787374283173784661e+00
9.949638259167785748e+01,9.944726635230582090e+00
9.948040652744380452e+01,1.010205909481869391e+01
9.946418119748152264e+01,1.025937126762755902e+01
9.944770663357289209e+01,1.041666275938205999e+01
9.943098286812555386e+01,1.057393317584352488e+01
9.941400993417295240e+01,1.073118212281073269e+01
9.939678786537439237e+01,1.088840920612092411e+01
9.937931669601513818e+01,1.104561403165080513e+01
9.936159646100641396e+01,1.120279620531755249e+01
9.934362719588551727e+01,1.135995533307982797e+01
9.932540893681584748e+01,1.151709102093878023e+01
9.930694172058696267e+01,1.167420287493906450e+01
9.928822558461466485e+01,1.183129050116984260e+01
9.926926056694099998e+01,1.198835350576580083e+01
9.925004670623434322e+01,1.214539149490816072e+01
9.923058404178942737e+01,1.230240407482569154e+01
9.921087261352742814e+01,1.245939085179572103e+01
9.919091246199597833e+01,1.261635143214515153e+01
9.917070362836919628e+01,1.277328542225147601e+01
9.915024615444775691e+01,1.293019242854379236e+01
9.912954008265893435e+01,1.308707205750381775e+01
9.910858545605661618e+01,1.324392391566690641e+01
9.908738231832136023e+01,1.340074760962306755e+01
9.906593071376042303e+01,1.355754274601798315e+01
9.904423068730778823e+01,1.371430893155402764e+01
9.902228228452420922e+01,1.387104577299128394e+01
9.900008555159722334e+01,1.402775287714856489e+01
9.897764053534119455e+01,1.418442985090443820e+01
9.895494728319734179e+01,1.434107630119824073e+01
9.893200584323375324e+01,1.449769183503110526e+01
9.890881626414541472e+01,1.465427605946698186e+01
9.888537859525420970e+01,1.481082858163365934e+01
9.886169288650899034e+01,1.496734900872379193e+01
9.883775918848553488e+01,1.512383694799592249e+01
9.881357755238661866e+01,1.528029200677550747e+01
9.878914803004197154e+01,1.543671379245594188e+01
9.876447067390834889e+01,1.559310191249958777e+01
9.873954553706950321e+01,1.574945597443879741e+01
9.871437267323619835e+01,1.590577558587694718e+01
9.868895213674622369e+01,1.606206035448946068e+01
9.866328398256439414e+01,1.621830988802483731e+01
9.863736826628257859e+01,1.637452379430568428e+01
9.861120504411967147e+01,1.653070168122974692e+01
9.858479437292157854e+01,1.668684315677093366e+01
9.855813631016127374e+01,1.684294782898036047e+01
9.853123091393874233e+01,1.699901530598736343e+01
9.850407824298099513e+01,1.715504519600055033e+01
9.847667835664206848e+01,1.731103710730882028e+01
9.844903131490299586e+01,1.746699064828240111e+01
9.842113717837182207e+01,1.762290542737388677e+01
9.839299600828357484e+01,1.777878105311927115e+01
9.836460786650023636e+01,1.793461713413897840e+01
9.833597281551075753e+01,1.809041327913890740e+01
9.830709091843102954e+01,1.824616909691145494e+01
9.827796223900385542e+01,1.840188419633657091e+01
9.824858684159893585e+01,1.855755818638277788e+01
9.821896479121284074e+01,1.871319067610822273e+01
9.818909615346899500e+01,1.886878127466170341e+01
9.815898099461763593e+01,1.902432959128372403e+01
9.812861938153578478e+01,1.917983523530751810e+01
9.809801138172723256e+01,1.933529781616010013e+01
9.806715706332251159e+01,1.949071694336329941e+01
9.803605649507881026e+01,1.964609222653480458e+01
9.800470974638001564e+01,1.980142327538920810e+01
9.797311688723659984e+01,1.995670969973904363e+01
9.794127798828564835e+01,2.011195110949583409e+01
9.790919312079074643e+01,2.026714711467112906e+01
9.787686235664199330e+01,2.042229732537755638e+01
9.784428576835593105e+01,2.057740135182985952e+01
9.781146342907550206e+01,2.073245880434594568e+01
9.777839541257000633e+01,2.088746929334793023e+01
9.774508179323503043e+01,2.104243242936318836e+01
9.771152264609240490e+01,2.119734782302539600e+01
9.767771804679017578e+01,2.135221508507557431e+01
9.764366807160249095e+01,2.150703382636314132e+01
9.760937279742960015e+01,2.166180365784696349e+01
9.757483230179776967e+01,2.181652419059639669e+01
9.754004666285919711e+01,2.197119503579234134e+01
9.750501595939196875e+01,2.212581580472829046e+01
9.746974027080001690e+01,2.228038610881137416e+01
9.743421967711300624e+01,2.243490555956341481e+01
9.739845425898629117e+01,2.258937376862198221e+01
9.736244409770083053e+01,2.274379034774143449e+01
9.732618927516313079e+01,2.289815490879398041e+01
9.728968987390516077e+01,2.305246706377072030e+01
9.725294597708426636e+01,2.320672642478271186e+01
9.721595766848308529e+01,2.336093260406201466e+01
9.717872503250950444e+01,2.351508521396274531e+01
9.714124815419653203e+01,2.366918386696213261e+01
9.710352711920222646e+01,2.382322817566156559e+01
9.706556201380962534e+01,2.397721775278766287e+01
9.702735292492661756e+01,2.413115221119331366e+01
9.698889994008590065e+01,2.428503116385874350e+01
9.695020314744485290e+01,2.443885422389255879e+01
9.691126263578546229e+01,2.459262100453281619e+01
9.687207849451419861e+01,2.474633111914807060e+01
9.683265081366192817e+01,2.489998418123843749e+01
9.679297968388382856e+01,2.505357980443664800e+01
9.675306519645927494e+01,2.520711760250910771e+01
9.671290744329171218e+01,2.536059718935695884e+01
9.667250651690859797e+01,2.551401817901712832e+01
9.663186251046123232e+01,2.566738018566340429e+01
9.659097551772470069e+01,2.582068282360748057e+01
9.654984563309774614e+01,2.597392570730001893e+01
9.650847295160262718e+01,2.612710845133172199e+01
9.646685756888503249e+01,2.628023067043437777e+01
9.642499958121393888e+01,2.643329197948192899e+01
9.638289908548151175e+01,2.658629199349153893e+01
9.634055617920297721e+01,2.673923032762464302e+01
9.629797096051647998e+01,2.689210659718801466e+01
9.625514352818298391e+01,2.704492041763483456e+01
9.621207398158611568e+01,2.719767140456574595e+01
9.616876242073205105e+01,2.735035917372992387e+01
