controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,recoverable_crossing,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_planner_mode,planner_mode_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_ratio,final_angular_momentum_ratio,max_speed_ratio,overspeed,turning_point_count,mean_abs_tracking_error,initial_transfer_energy_error_ratio,final_transfer_energy_error_ratio,initial_transfer_angular_momentum_error_ratio,final_transfer_angular_momentum_error_ratio,burn_steps,coast_steps,burn_ratio,event_count,burn_count,predictive_replans,candidate_eval_count,event_steps_json,burn_steps_json
phase19_minimal_transfer,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107816.6211,160668381107.29297,1056.0835724648327,100000,False,True,max_steps,coast,"{""coast"": 99956, ""injection"": 44}",0.019607843137254777,0.8950415734422785,0.956409083597835,0.008272161715925964,0.9647322055809496,False,0,0.020482316311491798,0.009803921568627437,0.9139919891767011,0.029256558656644043,0.9915921489277275,44,99956,0.00044,0,0,0,0,[],[]
phase19_minimal_transfer,1.05,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000106265.2217,385519613301.5254,1041.811389129047,100000,False,True,max_steps,coast,"{""coast"": 99920, ""injection"": 80}",0.04761904761904765,0.840934192059358,0.942647084338374,0.005470992777551568,0.9504850973316988,False,0,0.050125128958069975,0.023809523809523878,0.8869575468608419,0.022074635036229126,1.0056833247376025,80,99920,0.0008,0,0,0,0,[],[]
phase19_minimal_transfer,0.98,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149997417046.05176,149997417046.05176,737.9871107699606,35,True,False,overspeed,injection,"{""injection"": 35}",0.020408163265306496,2.5630261206556115,0.9948060576000269,1.8902570946188084,1.924604385525322,True,0,0.02000008394374118,0.010204081632653406,2.5473958594490558,0.020128657787653964,0.8618798856220787,35,0,1.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.0,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,True,0,,73056.654296875,7302072494.387695,729.8628968642898,100000,False,True,max_steps,coast,"{""coast"": 100000}",2.104654818683916e-16,2.8543539116473137e-11,0.984807753012208,0.9838498768364091,0.9999999902591125,False,0,0.0004290255162589983,2.104654818683916e-16,2.8543539116473137e-11,0.015192246987791962,0.015192246987789048,0,100000,0.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.02,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072336.8672,157120440457.92676,701.2895181452349,100000,False,True,max_steps,coast,"{""coast"": 99956, ""injection"": 44}",0.01960784313725499,0.9305614805263204,0.9751049769494176,0.02567007925577905,0.9642216846781815,False,0,0.020245788947836605,0.009803921568627649,0.9498670953315834,0.010280457151176597,1.026079065279724,44,99956,0.00044,0,0,0,0,[],[]
phase19_minimal_transfer,1.05,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071295.99414,382022675699.3252,692.1132410150567,100000,False,True,max_steps,coast,"{""coast"": 99920, ""injection"": 80}",0.047619047619047436,0.8758762425824379,0.9610739580048949,0.012937122617844115,0.9499743778508208,False,0,0.04989200282654849,0.02380952380952366,0.9227731486469988,0.0029581412233598363,0.9865667409361405,80,99920,0.0008,0,0,0,0,[],[]
phase19_minimal_transfer,0.98,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149998740625.1416,149998740625.1416,370.40463851489955,34,True,False,overspeed,injection,"{""injection"": 34}",0.020408163265306287,2.4841473160738685,1.0063086091467979,1.8754230914805157,1.9037967966855014,True,0,0.0200001627563604,0.010204081632653197,2.4693058429131303,0.008798790486491197,0.8472682523774606,34,0,1.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.0,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,True,0,,36667.853515625,3665870242.0302734,366.4985105489953,100000,False,True,max_steps,coast,"{""coast"": 100000}",2.104654818683916e-16,7.328408078657395e-12,0.9961946980917454,0.9957080181048664,0.9999999951109525,False,0,0.00018655477177428412,2.104654818683916e-16,7.328408078657395e-12,0.0038053019082545138,0.0038053019082992627,0,100000,0.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.02,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036306.58496,153517325407.22168,340.9664663604817,100000,False,True,max_steps,coast,"{""coast"": 99956, ""injection"": 44}",0.019607843137254777,0.9531291122057505,0.9863797326419318,0.014412502329641124,0.9639136809101074,False,0,0.020005586026164646,0.009803921568627437,0.9726604033278077,0.0011632810242118924,1.0146352382180397,44,99956,0.00044,0,0,0,0,[],[]
phase19_minimal_transfer,1.05,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035784.16113,378471507214.51855,336.9948293301376,100000,False,True,max_steps,coast,"{""coast"": 99920, ""injection"": 80}",0.04761904761904765,0.8969484567109794,0.9721864785386766,0.024050650106406037,0.949666252155233,False,0,0.049655260672877614,0.023809523809523878,0.9443721681287539,0.008570262013884953,0.9750382627878588,80,99920,0.0008,0,0,0,0,[],[]
phase19_minimal_transfer,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149993625175.91797,149993625175.91797,2124.9416009710712,30,True,False,overspeed,injection,"{""injection"": 30}",0.020408163265306076,2.5614542715180075,0.8748177652797064,1.829525973870959,1.9297181957868805,True,0,0.01999980551986489,0.01020408163265299,2.545839728802828,0.1383156030192956,0.8020613776475627,30,0,1.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.0,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,True,0,,210358.2724609375,21006299804.911133,2097.8224880565635,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.0,2.348100241561085e-10,0.8660254037844387,0.8636066040402389,0.9999999719522293,False,0,0.0013432077781328747,0.0,2.348100241561085e-10,0.13397459621556124,0.13397459621557253,0,100000,0.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.02,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000208285.72656,170715372632.56055,2060.8003124066704,100000,False,True,max_steps,coast,"{""coast"": 99956, ""injection"": 44}",0.01960784313725499,0.7156835554765901,0.8574929257125444,0.0015421473093418158,0.961777950596877,False,0,0.021152105920587878,0.009803921568627649,0.7328403910313559,0.12965524072353934,0.9984305009590296,44,99956,0.00044,0,0,0,0,[],[]
phase19_minimal_transfer,1.05,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000205288.6543,395422045942.9844,2032.072120638237,100000,False,True,max_steps,coast,"{""coast"": 99920, ""injection"": 80}",0.04761904761904765,0.6665498911974254,0.8451542547285167,0.010764451678261136,0.9475326002742216,False,0,0.05078528133745472,0.023809523809523878,0.708213638477361,0.12321610416249097,1.0111962676307333,80,99920,0.0008,0,0,0,0,[],[]
phase19_minimal_transfer,0.98,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149996920134.50684,149996920134.50684,1099.9522250704886,28,True,False,overspeed,injection,"{""injection"": 28}",0.020408163265306076,2.504269890947176,0.9757324312745989,1.8645991822981967,1.9154472429473433,True,0,0.020000004397850168,0.01020408163265299,2.489227192037704,0.03891593766554585,0.8366072740915501,28,0,1.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.0,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,True,0,,108889.44921875,10880994908.410156,1087.3402430061706,100000,False,True,max_steps,coast,"{""coast"": 100000}",2.104654818683916e-16,6.318489463911919e-11,0.9659258262890681,0.9645265058722325,0.9999999854814061,False,0,0.0006677149020345863,2.104654818683916e-16,6.318489463911919e-11,0.034074173710931875,0.03407417371090627,0,100000,0.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.02,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107816.6211,160668480594.64453,1056.1034532695924,100000,False,True,max_steps,coast,"{""coast"": 99956, ""injection"": 44}",0.019607843137254777,0.8941354750005024,0.956409083597835,0.03117801025804295,0.9583861496856148,False,0,0.020482320619238555,0.009803921568627437,0.9130768297505072,0.029256558656644043,1.0316894276714883,44,99956,0.00044,0,0,0,0,[],[]
phase19_minimal_transfer,1.05,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000106265.2217,385519653938.8623,1041.8197662463565,100000,False,True,max_steps,coast,"{""coast"": 99920, ""injection"": 80}",0.04761904761904765,0.8405291812452441,0.942647084338374,0.020830758119718885,0.9441392520451741,False,0,0.0501251306576604,0.023809523809523878,0.8865424107763751,0.022074635036229126,0.9783607896503417,80,99920,0.0008,0,0,0,0,[],[]
phase19_minimal_transfer,0.98,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149997933638.5459,149997933638.5459,737.986503743693,28,True,False,overspeed,injection,"{""injection"": 28}",0.020408163265306496,2.5381778792105654,0.9948060576000269,1.8836729944766226,1.924604444710459,True,0,0.020000069551692954,0.010204081632653406,2.52279610041846,0.020128657787653964,0.8553944979174397,28,0,1.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.0,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,True,0,,73056.654296875,7302072494.387695,729.8628968642898,100000,False,True,max_steps,coast,"{""coast"": 100000}",2.104654818683916e-16,2.8543539116473137e-11,0.984807753012208,0.9838498768364091,0.9999999902591125,False,0,0.0004290255162589983,2.104654818683916e-16,2.8543539116473137e-11,0.015192246987791962,0.015192246987789048,0,100000,0.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.02,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072336.8662,157120376915.33496,701.2776423805356,100000,False,True,max_steps,coast,"{""coast"": 99956, ""injection"": 44}",0.01960784313725499,0.9310648157696613,0.9751049769494176,0.012513881581083564,0.9577437264393501,False,0,0.020245786003845096,0.009803921568627649,0.9503754639273576,0.010280457151176597,1.0127132576684266,44,99956,0.00044,0,0,0,0,[],[]
phase19_minimal_transfer,1.05,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071295.99414,382022730942.3916,692.1244947672127,100000,False,True,max_steps,coast,"{""coast"": 99920, ""injection"": 80}",0.047619047619047436,0.8753387013860334,0.9610739580048949,0.026532886303490027,0.9434965145892887,False,0,0.04989200516867879,0.02380952380952366,0.9222221689206842,0.0029581412233598363,1.027550418161232,80,99920,0.0008,0,0,0,0,[],[]
phase19_minimal_transfer,0.98,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149998962868.9746,149998962868.9746,370.4042120060072,28,True,False,overspeed,injection,"{""injection"": 28}",0.020408163265306287,2.5586265129601573,1.0063086091467979,1.8951757410217356,1.930105839649081,True,0,0.020000135716513327,0.010204081632653197,2.543040247830556,0.008798790486491197,0.8667243082968548,28,0,1.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.0,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,True,0,,36667.853515625,3665870242.0302734,366.4985105489953,100000,False,True,max_steps,coast,"{""coast"": 100000}",2.104654818683916e-16,7.328408078657395e-12,0.9961946980917454,0.9957080181048664,0.9999999951109525,False,0,0.00018655477177428412,2.104654818683916e-16,7.328408078657395e-12,0.0038053019082545138,0.0038053019082992627,0,100000,0.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.02,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036306.58496,153517295963.38477,340.9612560442746,100000,False,True,max_steps,coast,"{""coast"": 99956, ""injection"": 44}",0.019607843137254777,0.9533354821276421,0.9863797326419318,0.0012501299882210699,0.9573560999062677,False,0,0.02000558459344498,0.009803921568627437,0.9728688369489183,0.0011632810242118924,1.0012694499325852,44,99956,0.00044,0,0,0,0,[],[]
phase19_minimal_transfer,1.05,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035784.16113,378471463812.07324,336.98685753231325,100000,False,True,max_steps,coast,"{""coast"": 99920, ""injection"": 80}",0.04761904761904765,0.8972889055806601,0.9721864785386766,0.015437153668937343,0.9431086951044796,False,0,0.04965525862908529,0.023809523809523878,0.9447211282201765,0.008570262013884953,1.0160219440788436,80,99920,0.0008,0,0,0,0,[],[]
phase19_minimal_transfer,0.98,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149994687647.32617,149994687647.32617,2124.9413114990284,25,True,False,overspeed,injection,"{""injection"": 25}",0.020408163265306076,2.537405840745221,0.8748177652797064,1.8229419692563253,1.9297183167796637,True,0,0.01999984146829681,0.01020408163265299,2.522031782337769,0.1383156030192956,0.7955759516614486,25,0,1.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.0,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,True,0,,210358.2724609375,21006299804.911133,2097.8224880565635,100000,False,True,max_steps,coast,"{""coast"": 100000}",0.0,2.348100241561085e-10,0.8660254037844387,0.8636066040402389,0.9999999719522293,False,0,0.0013432077781328747,0.0,2.348100241561085e-10,0.13397459621556124,0.13397459621557253,0,100000,0.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000208285.72656,170715385470.74414,2060.8030467639,100000,False,True,max_steps,coast,"{""coast"": 99956, ""injection"": 44}",0.01960784313725499,0.7155509324769916,0.8574929257125444,0.011590672733616268,0.9561390490622795,False,0,0.02115210643675728,0.009803921568627649,0.7327064418017614,0.12965524072353934,1.0117962464803842,44,99956,0.00044,0,0,0,0,[],[]
phase19_minimal_transfer,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000205288.6533,395422094888.40625,2032.0818765514402,100000,False,True,max_steps,coast,"{""coast"": 99920, ""injection"": 80}",0.04761904761904765,0.6660923040194764,0.8451542547285167,0.023898761565594236,0.9418946671923587,False,0,0.05078528346199299,0.023809523809523878,0.7077446116199632,0.12321610416249097,1.0248574604808327,80,99920,0.0008,0,0,0,0,[],[]
phase19_minimal_transfer,0.98,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149997470111.50195,149997470111.50195,1099.9517816981745,23,True,False,overspeed,injection,"{""injection"": 23}",0.020408163265306076,2.430998736919851,0.9757324312745989,1.8448466845971523,1.902402994068291,True,0,0.020000006178301704,0.01020408163265299,2.4166887495506524,0.03891593766554585,0.8171511706908691,23,0,1.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.0,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,True,0,,108889.44921875,10880994908.410156,1087.3402430061706,100000,False,True,max_steps,coast,"{""coast"": 100000}",2.104654818683916e-16,6.318489463911919e-11,0.9659258262890681,0.9645265058722325,0.9999999854814061,False,0,0.0006677149020345863,2.104654818683916e-16,6.318489463911919e-11,0.034074173710931875,0.03407417371090627,0,100000,0.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107816.62012,160668372594.25098,1056.0827210329123,100000,False,True,max_steps,coast,"{""coast"": 99956, ""injection"": 44}",0.019607843137254777,0.8950416757728307,0.956409083597835,0.008272245866030823,0.9520433282037671,False,0,0.020482315744044566,0.009803921568627437,0.9139920925305588,0.029256558656644043,0.9915920634066409,44,99956,0.00044,0,0,0,0,[],[]
phase19_minimal_transfer,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000106265.2217,385519605416.21387,1041.8106004619433,100000,False,True,max_steps,coast,"{""coast"": 99920, ""injection"": 80}",0.04761904761904765,0.8409342875148764,0.942647084338374,0.005470923219812518,0.9377966931585686,False,0,0.05012512843246799,0.023809523809523878,0.8869576447027483,0.022074635036229126,1.0056832524746098,80,99920,0.0008,0,0,0,0,[],[]
phase19_minimal_transfer,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149998302632.74512,149998302632.74512,737.9860301821803,23,True,False,overspeed,injection,"{""injection"": 23}",0.020408163265306496,2.464153187313706,0.9948060576000269,1.8639204616450373,1.9114912661870656,True,0,0.020000059266620764,0.010204081632653406,2.4495116554405687,0.020128657787653964,0.8359384063020491,23,0,1.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.0,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,True,0,,73056.654296875,7302072494.387695,729.8628968642898,100000,False,True,max_steps,coast,"{""coast"": 100000}",2.104654818683916e-16,2.8543539116473137e-11,0.984807753012208,0.9838498768364091,0.9999999902591125,False,0,0.0004290255162589983,2.104654818683916e-16,2.8543539116473137e-11,0.015192246987791962,0.015192246987789048,0,100000,0.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072336.8662,157120439249.03516,701.290140087532,100000,False,True,max_steps,coast,"{""coast"": 99956, ""injection"": 44}",0.01960784313725499,0.930493829095963,0.9751049769494176,0.02695463547999905,0.951267227075646,False,0,0.020245788693470004,0.009803921568627649,0.9497987673869225,0.010280457151176597,0.9726159124341303,44,99956,0.00044,0,0,0,0,[],[]
phase19_minimal_transfer,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071295.99414,382022667325.4287,692.1124035038049,100000,False,True,max_steps,coast,"{""coast"": 99920, ""injection"": 80}",0.047619047619047436,0.8758763085952384,0.9610739580048949,0.012937178852927273,0.9370201336978686,False,0,0.0498920022683735,0.02380952380952366,0.9227732163101192,0.0029581412233598363,0.9865666825587229,80,99920,0.0008,0,0,0,0,[],[]
phase19_minimal_transfer,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149999148072.0703,149999148072.0703,370.40372002674155,23,True,False,overspeed,injection,"{""injection"": 23}",0.020408163265306287,2.484147378533713,1.0063086091467979,1.8754231713549443,1.916951256738164,True,0,0.0200001131786983,0.010204081632653197,2.469305904748376,0.008798790486491197,0.8472682286496248,23,0,1.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.0,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,True,0,,36667.853515625,3665870242.0302734,366.4985105489953,100000,False,True,max_steps,coast,"{""coast"": 100000}",2.104654818683916e-16,7.328408078657395e-12,0.9961946980917454,0.9957080181048664,0.9999999951109525,False,0,0.00018655477177428412,2.104654818683916e-16,7.328408078657395e-12,0.0038053019082545138,0.0038053019082992627,0,100000,0.0,0,0,0,0,[],[]
phase19_minimal_transfer,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036306.58398,153517461127.55957,340.9938244587319,100000,False,True,max_steps,coast,"{""coast"": 99956, ""injection"": 44}",0.019607843137254777,0.9518736532889159,0.9863797326419318,0.03823694802207461,0.9507988868597611,False,0,0.020005591848734287,0.009803921568627437,0.9713923898218049,0.0011632810242118924,0.9611721240241331,44,99956,0.00044,0,0,0,0,[],[]
phase19_minimal_transfer,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035784.16113,378471498530.1455,336.99396076680927,100000,False,True,max_steps,coast,"{""coast"": 99920, ""injection"": 80}",0.04761904761904765,0.8969484904711325,0.9721864785386766,0.02405067836359108,0.9365515119440767,False,0,0.04965526009401059,0.023809523809523878,0.9443722027329107,0.008570262013884953,0.9750382334877494,80,99920,0.0008,0,0,0,0,[],[]
phase20_predictive_planner,0.98,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,84468724217.98242,84468724217.98242,6551.05755757195,100000,False,True,max_steps,coast,"{""coast"": 99960, ""predictive_descent"": 40}",0.020408163265306076,2.153561336230181,0.8748177652797064,0.8670860310538518,1.7872808345631124,False,0,0.01586260116205586,0.01020408163265299,2.1420257228678796,0.1383156030192956,0.13831661624986635,0,99960,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.0,150.0,8000.0,1.0,True,True,True,True,-38.530447607905636,-3195.2769906896274,-0.009158290866034995,-0.7594844569695679,-2413.50390625,False,0.6185775149366969,0.021872411989640565,False,1,128,1076.5029296875,2220.5693359375,28.016402607368157,349,True,False,success,phase76_handoff,"{""phase76_handoff"": 128}",0.0,5.921338994971445e-10,0.8660254037844387,1.0000000000000075,1.0000000000000073,False,0,5.993435436858285e-07,0.0,5.921338994971445e-10,0.13397459621556124,2.9606680816445473e-10,0,0,0.0,0,0,0,0,[],[]
phase20_predictive_planner,1.02,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,82108653858.16895,82108653858.16895,6803.3750686506155,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.01960784313725499,1.6517583238054399,0.8574929257125444,0.1211424073618747,1.8257690931976658,False,0,0.015247375213863884,0.009803921568627649,1.6582759070434943,0.12965524072353934,0.8781331515728964,0,99880,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.05,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,306815014006.5283,306815014006.5283,6832.157363386223,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.04761904761904765,1.7279858954899665,0.8451542547285167,0.1086693973012368,1.8263186131125941,False,0,0.04488053578733844,0.023809523809523878,1.7461855428772155,0.12321610416249097,0.8882397911055445,0,99880,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,0.98,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,72660148719.83887,72660148719.83887,7724.851567285684,100000,False,True,max_steps,coast,"{""coast"": 99920, ""predictive_descent"": 80}",0.020408163265306076,2.3685560288769216,0.9757324312745989,0.1315656364832687,1.8464455605206895,False,0,0.015074279360390812,0.01020408163265299,2.3548704685881523,0.03891593766554585,0.8690459246921106,0,99920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.0,165.0,8000.0,1.0,True,True,True,True,-75.5921283924204,-3183.1688515097776,-0.017967470973745035,-0.756606476895629,-6026.451171875,False,0.6268461474885241,0.02180655982767169,False,1,79,581.3896484375,5645.37109375,18.30163168160577,300,True,False,success,phase76_handoff,"{""phase76_handoff"": 79}",2.104654818683916e-16,1.5054145521914852e-09,0.9659258262890681,1.0000000000000075,1.0000000000000073,False,0,5.203974283719617e-07,2.104654818683916e-16,1.5054145521914852e-09,0.034074173710931875,7.527071491359193e-10,0,0,0.0,0,0,0,0,[],[]
phase20_predictive_planner,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,72083243341.39258,72083243341.39258,7807.331285071104,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.019607843137254777,2.512174155613607,0.956409083597835,0.22123411752543062,1.8689930297163235,False,0,0.014580116953619975,0.009803921568627437,2.5272958971697426,0.029256558656644043,0.7777371573722482,0,99880,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.05,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,296933726237.5176,296933726237.5176,7821.743484109974,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.04761904761904765,2.576020825782158,0.942647084338374,0.20727345511242676,1.870789681075356,False,0,0.04422289551756022,0.023809523809523878,2.615421346426712,0.022074635036229126,0.7871010140124269,0,99880,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,0.98,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,76241175967.17676,76241175967.17676,7370.388115220575,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.020408163265306496,2.384088968803458,0.9948060576000269,0.5795956973861693,1.8506449546822594,False,0,0.01531386761556849,0.010204081632653406,2.3702480791154237,0.020128657787653964,1.576623396987619,0,99880,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.0,170.0,8000.0,1.0,True,True,True,True,-69.01423483018289,-4727.470714164705,-0.01640397336941329,-1.1236711366960404,-2623.1083984375,False,0.9186216777498761,0.04348345057112868,False,1,42,1709.513671875,2275.509765625,11.434367729151932,266,True,False,success,phase76_handoff,"{""phase76_handoff"": 42}",2.104654818683916e-16,6.067846121554851e-10,0.984807753012208,1.0000000000000073,1.0000000000000073,False,0,4.632949875670622e-07,2.104654818683916e-16,6.067846121554851e-10,0.015192246987791962,3.0339234160109173e-10,0,0,0.0,0,0,0,0,[],[]
phase20_predictive_planner,1.02,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,90669001859.67188,90669001859.67188,5947.008479442561,100000,False,True,max_steps,predictive_descent,"{""predictive_descent"": 100000}",0.01960784313725499,1.1638800771172697,0.9751049769494176,0.3761677728501608,1.7749994396937632,False,0,0.015817795097216352,0.009803921568627649,1.1655188778884424,0.010280457151176597,1.3788445216914833,0,0,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.05,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,315583079010.0654,315583079010.0654,5953.857025871133,100000,False,True,max_steps,coast,"{""coast"": 99800, ""predictive_descent"": 200}",0.047619047619047436,1.1936766694980965,0.9610739580048949,0.33149367989975986,1.7684664604367275,False,0,0.04546453241303624,0.02380952380952366,1.1985185862355487,0.0029581412233598363,0.6586949693530337,0,99800,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,0.98,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,79861176468.02734,79861176468.02734,7013.651143405971,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.020408163265306287,2.553964103785982,1.0063086091467979,0.8924458705110316,1.8959860515491949,False,0,0.01555643515091612,0.010204081632653197,2.5384244627481225,0.008798790486491197,0.1125637395386414,0,99880,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.0,175.0,8000.0,1.0,True,True,True,True,-31.058008674702325,-3664.12991433049,-0.0073821690331051645,-0.8709259717889519,-762.443359375,False,0.7055993803725469,0.02761116937756757,False,1,8,596.3916015625,607.4658203125,3.3645032623345292,230,True,False,success,phase76_handoff,"{""phase76_handoff"": 8}",2.104654818683916e-16,1.6197255112205923e-10,0.9961946980917454,1.0000000000000075,1.0000000000000075,False,0,4.020464845759737e-07,2.104654818683916e-16,1.6197255112205923e-10,0.0038053019082545138,8.098627137007804e-11,0,0,0.0,0,0,0,0,[],[]
phase20_predictive_planner,1.02,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,87065890060.35059,87065890060.35059,6307.331404718206,100000,False,True,max_steps,predictive_descent,"{""predictive_descent"": 100000}",0.019607843137254777,1.4040115599188268,0.9863797326419318,0.36481126107613276,1.8503131721233128,False,0,0.015577592423665633,0.009803921568627437,1.408051675518015,0.0011632810242118924,1.3672328010358115,0,0,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,1.05,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,312027784650.41113,312027784650.41113,6310.285141544167,100000,False,True,max_steps,predictive_descent,"{""coast"": 39920, ""predictive_descent"": 60080}",0.04761904761904765,1.4727669350815682,0.9721864785386766,0.3779297015446338,1.8429814424934339,False,0,0.04522768418450038,0.023809523809523878,1.4845861084586074,0.008570262013884953,1.3889384316494193,0,39920,0.0,0,0,2500,22500,[],[]
phase20_predictive_planner,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,73503600577.52051,73503600577.52051,7641.444867204002,100000,False,True,max_steps,coast,"{""coast"": 99880, ""predictive_descent"": 120}",0.020408163265306076,2.28076684530052,0.8748177652797064,0.0464839898120614,1.8225166083328077,False,0,0.015131208993974738,0.01020408163265299,2.2679591768475147,0.1383156030192956,1.0462626624945388,0,99880,0.0,0,0,2500,22500,[],[]
