phase,controller_name,state_type,case_id,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,r_error_ratio,vr_ratio,vt_error_ratio,energy_error_ratio,angular_momentum_error_ratio,crossing_direction,overspeed,handoff_entered,capture_entered,success,recoverable_original,distance_to_recoverable,dominant_failure_variable,failure_cluster,source_note
phase24,phase24_precision_insertion_geometry,radius_crossing,r0=1|angle=170|thrust=10000|target=1,1.0,170.0,10000.0,1.0,-5.782188541666666e-09,-0.1492219516037754,-0.7309675543558039,-0.9053543523502632,-0.7309675543558037,inbound,False,True,True,True,False,8.013550658069029,radial_velocity,radius_close_but_vr_bad,crossing state reconstructed from crossing vr/vt/r fields
phase24,phase24_precision_insertion_geometry,insertion_window_pre_burn,r0=0.98|angle=175|thrust=10000|target=1,0.98,175.0,10000.0,1.0,-0.019999907426742056,0.08590614404718938,0.41518159495754253,0.9693026785416283,0.38687809406636253,outbound,False,True,False,False,False,9.230768310591772,radius,energy_mismatch,instrumented insertion geometry state
phase24,phase24_precision_insertion_geometry,insertion_window_post_burn,r0=0.98|angle=175|thrust=10000|target=1,0.98,175.0,10000.0,1.0,-0.019999608115733595,-0.01911518094655799,0.013892285743228561,-0.012472553213170725,-0.0063851626432013826,inbound,False,True,False,False,False,8.056925918206435,radius,speed_good_but_radius_bad,instrumented insertion geometry state
phase24,phase24_precision_insertion_geometry,radius_crossing,r0=1|angle=175|thrust=10000|target=1,1.0,175.0,10000.0,1.0,-5.35978515625e-10,-0.017960415068522723,-0.7254159010011462,-0.924280996067554,-0.7254159010011462,inbound,False,True,True,True,False,3.037448426622083,tangential_velocity,energy_mismatch,crossing state reconstructed from crossing vr/vt/r fields
phase24,phase24_precision_insertion_geometry,insertion_window_pre_burn,r0=0.98|angle=150|thrust=12000|target=1,0.98,150.0,12000.0,1.0,-0.01999947035152435,0.49041895876721375,0.36525087535983536,1.0636054842326585,0.3379465809556838,outbound,False,True,False,False,False,25.834241411770805,radial_velocity,energy_mismatch,instrumented insertion geometry state
phase24,phase24_precision_insertion_geometry,insertion_window_post_burn,r0=0.98|angle=150|thrust=12000|target=1,0.98,150.0,12000.0,1.0,-0.01999677232178737,0.011918601783096543,0.015701946777765503,-0.009017107267170359,-0.004608813798745708,outbound,False,True,False,False,False,8.02112348836409,radius,speed_good_but_radius_bad,instrumented insertion geometry state
phase24,phase24_precision_insertion_geometry,radius_crossing,r0=1|angle=150|thrust=12000|target=1,1.0,150.0,12000.0,1.0,-4.908390625e-10,-0.019133667779626447,-0.7252791884998071,-0.9241623784859745,-0.7252791884998071,inbound,False,True,True,True,False,3.0547866581952734,tangential_velocity,energy_mismatch,crossing state reconstructed from crossing vr/vt/r fields
phase24,phase24_precision_insertion_geometry,insertion_window_pre_burn,r0=0.98|angle=165|thrust=12000|target=1,0.98,165.0,12000.0,1.0,-0.019999725835098438,0.25385749662898655,0.46632708652092403,1.1737429976678926,0.437000946805927,outbound,False,True,False,False,False,15.119083704691429,radial_velocity,energy_mismatch,instrumented insertion geometry state
phase24,phase24_precision_insertion_geometry,insertion_window_post_burn,r0=0.98|angle=165|thrust=12000|target=1,0.98,165.0,12000.0,1.0,-0.019998891661978255,-0.008060934886771546,0.12953020335067583,0.23508944049529154,0.10694085118493345,inbound,False,True,False,False,False,8.026443962839954,radius,speed_good_but_radius_bad,instrumented insertion geometry state
phase24,phase24_precision_insertion_geometry,radius_crossing,r0=1|angle=165|thrust=12000|target=1,1.0,165.0,12000.0,1.0,-7.7303515625e-11,-0.0069845823583089784,-0.9012257740911267,-0.9901948679053829,-0.9012257740911267,inbound,False,True,True,True,False,3.621779577911722,tangential_velocity,radius_close_but_vt_bad,crossing state reconstructed from crossing vr/vt/r fields
phase24,phase24_precision_insertion_geometry,insertion_window_pre_burn,r0=0.98|angle=170|thrust=12000|target=1,0.98,170.0,12000.0,1.0,-0.019999816056021746,0.17031926563540006,0.4854334503083941,1.1947052440680126,0.45572505453876455,outbound,False,True,False,False,False,11.844441039376266,radial_velocity,energy_mismatch,instrumented insertion geometry state
phase24,phase24_precision_insertion_geometry,insertion_window_post_burn,r0=0.98|angle=170|thrust=12000|target=1,0.98,170.0,12000.0,1.0,-0.01999922709021367,0.05486683247960595,0.0012420221317538769,-0.03531876078498057,-0.01878204444112381,outbound,False,True,False,False,False,8.457009011507337,radius,speed_good_but_radius_bad,instrumented insertion geometry state
phase24,phase24_precision_insertion_geometry,radius_crossing,r0=1|angle=170|thrust=12000|target=1,1.0,170.0,12000.0,1.0,-1.4031861979166667e-10,-0.007154283714171683,-0.6067225452351612,-0.8452816597982273,-0.6067225452351612,inbound,False,True,True,True,False,2.4531113690583384,tangential_velocity,energy_mismatch,crossing state reconstructed from crossing vr/vt/r fields
phase24,phase24_precision_insertion_geometry,insertion_window_pre_burn,r0=0.98|angle=175|thrust=12000|target=1,0.98,175.0,12000.0,1.0,-0.019999907676642448,0.08548518143904044,0.4969562427609291,1.2073695747161735,0.46701725610973716,outbound,False,True,False,False,False,9.285480486304655,radius,energy_mismatch,instrumented insertion geometry state
phase24,phase24_precision_insertion_geometry,insertion_window_post_burn,r0=0.98|angle=175|thrust=12000|target=1,0.98,175.0,12000.0,1.0,-0.019999721104385547,-0.01633130152056073,0.08262764519050057,0.13153358379984006,0.06097539422679294,inbound,False,True,False,False,False,8.048243960510705,radius,speed_good_but_radius_bad,instrumented insertion geometry state
phase24,phase24_precision_insertion_geometry,radius_crossing,r0=1|angle=175|thrust=12000|target=1,1.0,175.0,12000.0,1.0,-6.876559895833333e-10,-0.016145189110617915,-0.6138817616273774,-0.8506520388646049,-0.6138817616273774,inbound,False,True,True,True,False,2.584817383236934,tangential_velocity,energy_mismatch,crossing state reconstructed from crossing vr/vt/r fields
