controller_name,case_id,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,crossing_occurs,recoverable_crossing,capture_entered,success,crossing_radius_error_ratio,crossing_vr_ratio,crossing_vt_error_ratio,sync_error_at_crossing,crossing_sync_band,best_sync_error,best_pre_cross_sync_window,best_sync_band,predicted_crossing_step_at_burn,actual_crossing_step,timing_offset_steps,predicted_crossing_vt_error_ratio,actual_crossing_vt_error_ratio,predicted_crossing_sync_error,min_distance_to_recoverable,pre_burn_vt_error_ratio,post_burn_vt_error_ratio,pre_post_burn_vt_correction,vt_improvement_burn_a_to_b,overspeed,instability,termination_reason
phase27_predicted_cross_vt_targeting,r0=0.98|angle=150|thrust=10000|target=1,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,unknown,7.968865122237031,7.968865122237031,outside_3x,723439,,,0.25719987993548726,,25.87946274152828,7.999246318524849,0.28351110033878657,-1.543185464549693e-10,0.283511100184468,-0.022705286554869974,False,False,max_steps
phase27_predicted_cross_vt_targeting,r0=1|angle=150|thrust=10000|target=1,1.0,150.0,10000.0,1.0,True,False,True,True,7.30203125e-11,-0.0014919024394221608,-0.9570671553015822,3.8282686212063286,outside_3x,2.6852791219384198,2.6852791219384198,C_3x,,413,,,-0.9570671553015822,,2.758531474618212,,6.269148389781775e-15,,,False,False,success
phase27_predicted_cross_vt_targeting,r0=1.02|angle=150|thrust=10000|target=1,1.02,150.0,10000.0,1.0,False,False,False,False,,,,,unknown,23.939954008230842,23.939954008230842,outside_3x,,,,,,,25.53942098359567,,-0.5523955299648045,,,False,False,max_steps
phase27_predicted_cross_vt_targeting,r0=1.05|angle=150|thrust=10000|target=1,1.05,150.0,10000.0,1.0,False,False,False,False,,,,,unknown,22.958387218645754,24.39750182371332,outside_3x,,,,,,,30.891819060499373,,-0.984158600250708,,,False,False,max_steps
phase27_predicted_cross_vt_targeting,r0=0.98|angle=165|thrust=10000|target=1,0.98,165.0,10000.0,1.0,False,False,False,False,,,,,unknown,7.969664349823593,7.969664349823593,outside_3x,1397585,,,0.35317733984134475,,16.18188438921884,8.00004547172636,0.38456103734047686,-1.5970352874426118e-10,0.38456103718077334,-0.022712692974003024,False,False,max_steps
phase27_predicted_cross_vt_targeting,r0=1|angle=165|thrust=10000|target=1,1.0,165.0,10000.0,1.0,True,False,True,True,6.5148046875e-11,-0.0021129824297496515,-0.9494879445402064,3.7979517781608254,outside_3x,2.7372981307243807,2.7372981307243807,C_3x,,243,,,-0.9494879445402064,,2.8017542840775818,,6.269148389781775e-15,,,False,False,success
phase27_predicted_cross_vt_targeting,r0=1.02|angle=165|thrust=10000|target=1,1.02,165.0,10000.0,1.0,False,False,False,False,,,,,unknown,12.315830715238205,12.315830715238205,outside_3x,,,,,,,14.953091824434882,,-0.4531699508583222,,,False,False,max_steps
phase27_predicted_cross_vt_targeting,r0=1.05|angle=165|thrust=10000|target=1,1.05,165.0,10000.0,1.0,False,False,False,False,,,,,unknown,20.0,20.0,outside_3x,,,,,,,23.56207068556549,,-0.8870167580370282,,,False,False,max_steps
phase27_predicted_cross_vt_targeting,r0=0.98|angle=170|thrust=10000|target=1,0.98,170.0,10000.0,1.0,False,False,False,False,,,,,unknown,7.96994547829901,7.96994547829901,outside_3x,2083073,,,0.3668281358120563,,13.945382795232552,8.000326610208527,0.40366208394382785,-1.598509618201864e-10,0.4036620837839769,-0.022714204704057217,False,False,max_steps
phase27_predicted_cross_vt_targeting,r0=1|angle=170|thrust=10000|target=1,1.0,170.0,10000.0,1.0,True,False,True,True,5.782188541666666e-09,-0.1492219516037754,-0.7309675543558039,7.4610975801887705,outside_3x,2.684550866708462,2.684550866708462,C_3x,,3843,,,-0.7309675543558039,,2.7329392774020005,,4.972083205688995e-15,,,False,False,success
