controller_name,case_id,r0_over_target,initial_velocity_angle_deg,thrust_scale,candidate_id,selected,transfer_family,first_coast,burn1_duration,burn1_norm,burn1_radial_bias,burn1_tangential_bias,transfer_coast,burn2_duration,burn2_norm,burn2_radial_bias,burn2_tangential_bias,transfer_score,transfer_end_radius_ratio,transfer_end_vr_ratio,transfer_end_vt_error_ratio,transfer_end_energy_error_ratio,transfer_end_angular_momentum_error_ratio,transfer_end_eccentricity_proxy,transfer_end_periapsis_ratio,transfer_end_apoapsis_ratio,transfer_end_orbit_crosses_target,transfer_end_predicted_crossing_step,preview_crossing,preview_crossing_step,preview_sync_error,preview_distance_to_recoverable,preview_min_radius_error_ratio,preview_vr_ratio,preview_vt_error_ratio,overspeed,instability
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.05|angle=150|thrust=10000|target=1,1.05,150.0,10000.0,1,True,lambert_like_transfer,0,8,0.09,0.16,-0.75,48,12,0.11,-0.2,0.22517606507011506,15.72045428024602,1.0500019349905212,0.24882398210963716,-0.0617575110571213,0.0374539475491379,-0.014843571119654704,0.2565484550818272,0.7723802336783527,1.3054424272816536,True,,False,,20.000779579374477,23.5557983953308,0.050001934990521225,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.05|angle=150|thrust=10000|target=1,1.05,150.0,10000.0,2,False,lambert_like_transfer,8,10,0.1,0.1,-0.38741196746494244,72,12,0.11,0.22,-0.057142857142857176,17.540586800799915,1.050003358367121,0.9908274897735546,-0.582856685924781,0.2509918464631866,-0.5619981193006294,0.9253680596415719,0.09964102527591512,2.5705568765172875,True,,False,,49.54104182134885,53.477450914603224,0.050003358367121095,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.05|angle=150|thrust=10000|target=1,1.05,150.0,10000.0,3,False,lambert_like_transfer,16,12,0.11,-0.16,-0.5,96,14,0.105,0.18,0.22517606507011506,16.244847036390986,1.0500030388923098,0.6576726312900064,-0.19072213788570197,0.18270755600816413,-0.1502557854717154,0.6402042981347367,0.4402288367037167,2.0068756418738176,True,,False,,32.88350443730579,38.4962905459871,0.0500030388923099,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=0.98|angle=165|thrust=10000|target=1,0.98,165.0,10000.0,1,False,lambert_like_transfer,0,8,0.09,-0.16,0.75,48,12,0.11,0.2,0.08756443470178613,23.220318164900178,0.9800009635052499,0.6100704394104545,0.38183254000627503,1.2408327895966507,0.3541972206090563,,,,False,584387,False,,30.503524515008078,31.571840760628923,0.019993560901236718,0.6100785816698314,0.3818248192883382,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=0.98|angle=165|thrust=10000|target=1,0.98,165.0,10000.0,2,True,lambert_like_transfer,8,10,0.1,-0.1,0.543782217350893,72,12,0.11,-0.22,0.02448979591836729,16.086125817172082,0.9800010395281155,-0.22998195194064305,0.34758869793992897,0.8280728352825347,0.3206383248374701,0.8367462640139324,0.9495517258971211,10.683281301313441,True,,False,,11.498733277783256,14.076779091066022,0.019998960471884507,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=0.98|angle=165|thrust=10000|target=1,0.98,165.0,10000.0,3,False,lambert_like_transfer,16,12,0.11,0.16,0.5,96,14,0.105,-0.18,0.08756443470178613,20.294745358011074,0.9800027063691552,-0.04128231396326751,0.6013121951575051,1.5250942851809062,0.569290284996288,,,,False,,False,,7.998918378639115,8.603949098830144,0.019997293630844792,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1|angle=165|thrust=10000|target=1,1.0,165.0,10000.0,1,False,lambert_like_transfer,0,8,0.09,-0.16,0.75,48,12,0.11,0.2,0.06814834742186375,22.747696014533005,1.0000009583161351,0.6207008721221308,0.3378982245063851,1.1752431484209451,0.33789950663584084,,,,False,,False,,31.035045821801315,31.064463172207144,9.583161350260416e-07,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1|angle=165|thrust=10000|target=1,1.0,165.0,10000.0,2,True,lambert_like_transfer,8,10,0.1,-0.1,0.5340741737109319,72,12,0.11,-0.22,2.5255857824206993e-16,10.583849959811843,1.000001018268945,-0.23632339166923091,0.28951127765738505,0.718690117191447,0.2895125907266733,0.7295381476287998,0.9614374357237377,6.148159923716034,True,77,True,77,11.816026431074611,11.872639188176766,2.4900494791666667e-09,-0.23632052862149225,0.28951259393762285,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1|angle=165|thrust=10000|target=1,1.0,165.0,10000.0,3,False,lambert_like_transfer,16,12,0.11,0.16,0.5,96,14,0.105,-0.18,0.06814834742186375,15.359379933719628,1.0000026787026277,-0.06132029158597824,0.5511558324346102,1.4098499520470034,0.5511599875198145,,,,False,779,False,,3.065383578587487,3.775838488327508,2.1283917998697917e-06,-0.06130767157174974,0.5511566860506449,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.02|angle=165|thrust=10000|target=1,1.02,165.0,10000.0,1,True,lambert_like_transfer,0,8,0.09,0.16,-0.75,48,12,0.11,-0.2,0.04892546946041667,12.263317388407025,1.0200010025559851,-0.1163894634654876,-0.17214670419309427,-0.26189479989221565,-0.1555888083076797,0.31659251714681425,0.5415724693623897,1.0433457030326703,True,3063443,False,,7.999983166105208,9.91673619156194,0.01999995791526302,-0.11639205969718475,-0.1721458563408391,False,False
