1.024553804360702872e+09,1.501791826473153381e+11,1.674096851275484732e+04,2.903652801236469713e+03,-4.093231263173636655e-03,-5.999860377190674443e-01
1.084821216811804056e+09,1.501896249219199829e+11,1.674094790308365918e+04,2.900631834623694886e+03,-4.333694099165247109e-03,-5.999843490420853076e-01
1.145088550709516764e+09,1.502000563210907288e+11,1.674092608269796256e+04,2.897610880759290012e+03,-4.574121435402224260e-03,-5.999825642575742357e-01
1.205355801695924520e+09,1.502104768448752136e+11,1.674090305177993650e+04,2.894589940131389540e+03,-4.814513197884244880e-03,-5.999806834079471907e-01
1.265622965413768291e+09,1.502208864933228455e+11,1.674087881051213481e+04,2.891569013227908272e+03,-5.054869312853618908e-03,-5.999787065356819715e-01
1.325890037506447315e+09,1.502312852664847717e+11,1.674085335907748959e+04,2.888548100536539096e+03,-5.295189706757541005e-03,-5.999766336833205482e-01
1.386157013618020773e+09,1.502416731644139404e+11,1.674082669765930768e+04,2.885527202544753891e+03,-5.535474306220203138e-03,-5.999744648934695057e-01
1.446423889393209457e+09,1.502520501871650085e+11,1.674079882644127065e+04,2.882506319739802166e+03,-5.775723038021913711e-03,-5.999722002087997108e-01
1.506690660477396250e+09,1.502624163347944031e+11,1.674076974560743110e+04,2.879485452608711967e+03,-6.015935829083223114e-03,-5.999698396720457572e-01
1.566957322516628265e+09,1.502727716073602905e+11,1.674073945534221275e+04,2.876464601638288968e+03,-6.256112606452732088e-03,-5.999673833260065203e-01
1.627223871157617807e+09,1.502831160049226379e+11,1.674070795583041036e+04,2.873443767315115565e+03,-6.496253297297637473e-03,-5.999648312135448247e-01
1.687490302047743797e+09,1.502934495275430908e+11,1.674067524725719340e+04,2.870422950125551324e+03,-6.736357828896298063e-03,-5.999621833775867774e-01
1.747756610835052967e+09,1.503037721752850952e+11,1.674064132980809882e+04,2.867402150555732533e+03,-6.976426128632376433e-03,-5.999594398611223234e-01
1.808022793168261528e+09,1.503140839482138367e+11,1.674060620366903095e+04,2.864381369091571287e+03,-7.216458123990131777e-03,-5.999566007072050233e-01
1.868288844696756124e+09,1.503243848463962097e+11,1.674056986902627250e+04,2.861360606218756402e+03,-7.456453742550672899e-03,-5.999536659589516097e-01
1.928554761070595503e+09,1.503346748699009399e+11,1.674053232606646634e+04,2.858339862422751594e+03,-7.696412911988903365e-03,-5.999506356595417644e-01
1.988820537940511465e+09,1.503449540187984314e+11,1.674049357497662641e+04,2.855319138188796387e+03,-7.936335560071028708e-03,-5.999475098522185634e-01
2.049086170957910299e+09,1.503552222931608276e+11,1.674045361594413407e+04,2.852298434001905207e+03,-8.176221614652543282e-03,-5.999442885802881431e-01
2.109351655774874449e+09,1.503654796930620728e+11,1.674041244915673815e+04,2.849277750346866469e+03,-8.416071003676540638e-03,-5.999409718871191455e-01
2.169616988044163704e+09,1.503757262185778198e+11,1.674037007480255488e+04,2.846257087708243944e+03,-8.655883655172337890e-03,-5.999375598161429402e-01
2.229882163419216156e+09,1.503859618697854614e+11,1.674032649307006795e+04,2.843236446570374937e+03,-8.895659497254317788e-03,-5.999340524108536243e-01
2.290147177554149628e+09,1.503961866467641602e+11,1.674028170414812848e+04,2.840215827417370292e+03,-9.135398458120983292e-03,-5.999304497148076898e-01
2.350412026103763103e+09,1.504064005495947876e+11,1.674023570822594775e+04,2.837195230733114386e+03,-9.375100466054135315e-03,-5.999267517716236897e-01
2.410676704723538399e+09,1.504166035783599854e+11,1.674018850549310446e+04,2.834174657001264677e+03,-9.614765449418230872e-03,-5.999229586249826829e-01
2.470941209069640636e+09,1.504267957331441345e+11,1.674014009613954477e+04,2.831154106705251252e+03,-9.854393336659788075e-03,-5.999190703186275675e-01
2.531205534798920631e+09,1.504369770140333252e+11,1.674009048035557862e+04,2.828133580328276821e+03,-1.009398405630692296e-02,-5.999150868963630812e-01
2.591469677568915367e+09,1.504471474211153870e+11,1.674003965833187613e+04,2.825113078353315814e+03,-1.033353753696896957e-02,-5.999110084020562450e-01
2.651733633037849426e+09,1.504573069544799194e+11,1.673998763025947483e+04,2.822092601263114830e+03,-1.057305370733610701e-02,-5.999068348796351424e-01
2.711997396864636421e+09,1.504674556142182617e+11,1.673993439632977243e+04,2.819072149540192186e+03,-1.081253249617909057e-02,-5.999025663730895852e-01
2.772260964708880901e+09,1.504775934004234619e+11,1.673987995673453042e+04,2.816051723666836551e+03,-1.105197383234901576e-02,-5.998982029264707805e-01
2.832524332230877876e+09,1.504877203131903076e+11,1.673982431166587412e+04,2.813031324125108313e+03,-1.129137764477711539e-02,-5.998937445838913307e-01
2.892787495091616631e+09,1.504978363526153259e+11,1.673976746131628897e+04,2.810010951396837754e+03,-1.153074386247459650e-02,-5.998891913895249006e-01
2.953050448952779770e+09,1.505079415187967834e+11,1.673970940587862424e+04,2.806990605963625512e+03,-1.177007241453247033e-02,-5.998845433876061062e-01
3.013313189476745605e+09,1.505180358118346863e+11,1.673965014554608570e+04,2.803970288306842576e+03,-1.200936323012147255e-02,-5.998798006224306256e-01
3.073575712326589584e+09,1.505281192318307495e+11,1.673958968051224292e+04,2.800949998907628924e+03,-1.224861623849194878e-02,-5.998749631383545333e-01
3.133838013166085243e+09,1.505381917788884277e+11,1.673952801097102565e+04,2.797929738246893976e+03,-1.248783136897378340e-02,-5.998700309797949659e-01
3.194100087659705639e+09,1.505482534531129150e+11,1.673946513711672378e+04,2.794909506805316596e+03,-1.272700855097631985e-02,-5.998650041912292341e-01
3.254361931472623825e+09,1.505583042546111450e+11,1.673940105914398373e+04,2.791889305063343727e+03,-1.296614771398831197e-02,-5.998598828171950448e-01
3.314623540270715714e+09,1.505683441834917603e+11,1.673933577724781208e+04,2.788869133501190845e+03,-1.320524878757792751e-02,-5.998546669022907230e-01
3.374884909720560551e+09,1.505783732398651123e+11,1.673926929162357555e+04,2.785848992598841505e+03,-1.344431170139265969e-02,-5.998493564911742126e-01
3.435146035489441872e+09,1.505883914238433228e+11,1.673920160246699743e+04,2.782828882836047342e+03,-1.368333638515935313e-02,-5.998439516285636319e-01
3.495406913245348930e+09,1.505983987355402222e+11,1.673913270997415748e+04,2.779808804692327158e+03,-1.392232276868415886e-02,-5.998384523592369399e-01
3.555667538656978130e+09,1.506083951750713501e+11,1.673906261434149928e+04,2.776788758646966471e+03,-1.416127078185256544e-02,-5.998328587280319368e-01
3.615927907393734932e+09,1.506183807425539856e+11,1.673899131576581567e+04,2.773768745179018424e+03,-1.440018035462935914e-02,-5.998271707798455976e-01
3.676188015125734329e+09,1.506283554381071472e+11,1.673891881444425599e+04,2.770748764767302418e+03,-1.463905141705867594e-02,-5.998213885596350714e-01
3.736447857523801804e+09,1.506383192618515625e+11,1.673884511057433338e+04,2.767728817890403661e+03,-1.487788389926397031e-02,-5.998155121124161271e-01
3.796707430259475708e+09,1.506482722139096680e+11,1.673877020435390659e+04,2.764708905026673619e+03,-1.511667773144805861e-02,-5.998095414832641525e-01
3.856966729005008221e+09,1.506582142944056091e+11,1.673869409598119819e+04,2.761689026654229565e+03,-1.535543284389313291e-02,-5.998034767173133774e-01
3.917225749433365345e+09,1.506681455034653015e+11,1.673861678565478360e+04,2.758669183250953665e+03,-1.559414916696076625e-02,-5.997973178597570953e-01
3.977484487218230247e+09,1.506780658412163696e+11,1.673853827357358750e+04,2.755649375294493439e+03,-1.583282663109196117e-02,-5.997910649558475527e-01
4.037742938034003258e+09,1.506879753077881165e+11,1.673845855993689111e+04,2.752629603262260844e+03,-1.607146516680717230e-02,-5.997847180508953935e-01
4.098001097555802822e+09,1.506978739033115845e+11,1.673837764494433577e+04,2.749609867631432735e+03,-1.631006470470630978e-02,-5.997782771902699928e-01
4.158258961459467888e+09,1.507077616279195557e+11,1.673829552879590483e+04,2.746590168878949498e+03,-1.654862517546880699e-02,-5.997717424193990121e-01
4.218516525421558857e+09,1.507176384817464905e+11,1.673821221169194541e+04,2.743570507481515506e+03,-1.678714650985363779e-02,-5.997651137837683999e-01
4.278773785119358063e+09,1.507275044649285889e+11,1.673812769383314662e+04,2.740550883915599115e+03,-1.702562863869935134e-02,-5.997583913289226132e-01
4.339030736230872154e+09,1.507373595776037598e+11,1.673804197542055772e+04,2.737531298657431307e+03,-1.726407149292409973e-02,-5.997515751004637297e-01
4.399287374434832573e+09,1.507472038199116211e+11,1.673795505665557357e+04,2.734511752183006138e+03,-1.750247500352570748e-02,-5.997446651440518917e-01
4.459543695410696030e+09,1.507570371919934998e+11,1.673786693773994557e+04,2.731492244968080286e+03,-1.774083910158165758e-02,-5.997376615054050841e-01
4.519799694838648796e+09,1.507668596939924622e+11,1.673777761887577435e+04,2.728472777488173051e+03,-1.797916371824919216e-02,-5.997305642302985795e-01
4.580055368399604797e+09,1.507766713260532532e+11,1.673768710026550616e+04,2.725453350218565902e+03,-1.821744878476531243e-02,-5.997233733645659370e-01
4.640310711775207520e+09,1.507864720883223267e+11,1.673759538211194376e+04,2.722433963634301563e+03,-1.845569423244680651e-02,-5.997160889540970041e-01
4.700565720647832870e+09,1.507962619809478760e+11,1.673750246461823190e+04,2.719414618210184472e+03,-1.869389999269034999e-02,-5.997087110448399150e-01
4.760820390700589180e+09,1.508060410040798035e+11,1.673740834798787182e+04,2.716395314420779869e+03,-1.893206599697247819e-02,-5.997012396827993141e-01
4.821074717617318153e+09,1.508158091578696594e+11,1.673731303242471040e+04,2.713376052740414707e+03,-1.917019217684970064e-02,-5.996936749140369116e-01
4.881328697082596779e+09,1.508255664424707642e+11,1.673721651813294375e+04,2.710356833643175833e+03,-1.940827846395848377e-02,-5.996860167846715939e-01
4.941582324781738281e+09,1.508353128580381470e+11,1.673711880531710995e+04,2.707337657602910440e+03,-1.964632479001530985e-02,-5.996782653408786468e-01
5.001835596400794029e+09,1.508450484047284851e+11,1.673701989418210360e+04,2.704318525093225617e+03,-1.988433108681675679e-02,-5.996704206288899774e-01
5.062088507626553535e+09,1.508547730827001953e+11,1.673691978493316128e+04,2.701299436587488799e+03,-2.012229728623948777e-02,-5.996624826949941145e-01
5.122341054146546364e+09,1.508644868921134033e+11,1.673681847777586518e+04,2.698280392558826406e+03,-2.036022332024033793e-02,-5.996544515855359858e-01
5.182593231649044037e+09,1.508741898331299438e+11,1.673671597291614307e+04,2.695261393480124298e+03,-2.059810912085633175e-02,-5.996463273469164745e-01
5.242845035823060989e+09,1.508838819059132996e+11,1.673661227056027565e+04,2.692242439824026405e+03,-2.083595462020476283e-02,-5.996381100255926411e-01
5.303096462358354568e+09,1.508935631106287231e+11,1.673650737091488190e+04,2.689223532062936101e+03,-2.107375975048318001e-02,-5.996297996680776121e-01
5.363347506945427895e+09,1.509032334474431458e+11,1.673640127418692646e+04,2.686204670669014831e+03,-2.131152444396950535e-02,-5.996213963209402475e-01
5.423598165275528908e+09,1.509128929165251465e+11,1.673629398058371953e+04,2.683185856114182116e+03,-2.154924863302200982e-02,-5.996129000308050294e-01
5.483848433040655136e+09,1.509225415180450745e+11,1.673618549031291332e+04,2.680167088870114640e+03,-2.178693225007940701e-02,-5.996043108443520619e-01
5.544098305933551788e+09,1.509321792521749573e+11,1.673607580358250925e+04,2.677148369408247163e+03,-2.202457522766088083e-02,-5.995956288083170715e-01
5.604347779647714615e+09,1.509418061190884705e+11,1.673596492060084711e+04,2.674129698199771155e+03,-2.226217749836612719e-02,-5.995868539694906296e-01
5.664596849877390862e+09,1.509514221189610596e+11,1.673585284157661226e+04,2.671111075715635707e+03,-2.249973899487540605e-02,-5.995779863747187077e-01
5.724845512317578316e+09,1.509610272519697876e+11,1.673573956671882843e+04,2.668092502426545252e+03,-2.273725964994957258e-02,-5.995690260709026775e-01
5.785093762664031029e+09,1.509706215182934875e+11,1.673562509623686492e+04,2.665073978802961847e+03,-2.297473939643013968e-02,-5.995599731049982006e-01
5.845341596613256454e+09,1.509802049181126099e+11,1.673550943034043303e+04,2.662055505315102437e+03,-2.321217816723932306e-02,-5.995508275240158946e-01
5.905589009862519264e+09,1.509897774516093750e+11,1.673539256923958237e+04,2.659037082432940679e+03,-2.344957589538006551e-02,-5.995415893750214442e-01
5.965835998109840393e+09,1.509993391189676208e+11,1.673527451314470454e+04,2.656018710626205120e+03,-2.368693251393609936e-02,-5.995322587051344909e-01
6.026082557053999901e+09,1.510088899203729248e+11,1.673515526226653310e+04,2.653000390364379655e+03,-2.392424795607198118e-02,-5.995228355615291882e-01
6.086328682394537926e+09,1.510184298560125427e+11,1.673503481681613994e+04,2.649982122116703067e+03,-2.416152215503315423e-02,-5.995133199914343125e-01
6.146574369831755638e+09,1.510279589260754089e+11,1.673491317700493528e+04,2.646963906352169033e+03,-2.439875504414596927e-02,-5.995037120421321530e-01
6.206819615066716194e+09,1.510374771307521362e+11,1.673479034304466768e+04,2.643945743539525211e+03,-2.463594655681773313e-02,-5.994940117609596220e-01
6.267064413801246643e+09,1.510469844702350769e+11,1.673466631514742767e+04,2.640927634147273238e+03,-2.487309662653675729e-02,-5.994842191953071442e-01
6.327308761737938881e+09,1.510564809447182007e+11,1.673454109352564410e+04,2.637909578643669647e+03,-2.511020518687242034e-02,-5.994743343926186574e-01
6.387552654580150604e+09,1.510659665543971863e+11,1.673441467839208053e+04,2.634891577496723130e+03,-2.534727217147519224e-02,-5.994643574003921671e-01
6.447796088032006264e+09,1.510754412994694214e+11,1.673428706995983885e+04,2.631873631174196362e+03,-2.558429751407664474e-02,-5.994542882661789696e-01
6.508039057798398972e+09,1.510849051801339417e+11,1.673415826844235926e+04,2.628855740143605090e+03,-2.582128114848956588e-02,-5.994441270375835407e-01
6.568281559584991455e+09,1.510943581965914917e+11,1.673402827405342032e+04,2.625837904872217678e+03,-2.605822300860794263e-02,-5.994338737622637581e-01
6.628523589098217010e+09,1.511038003490444641e+11,1.673389708700712799e+04,2.622820125827054653e+03,-2.629512302840705112e-02,-5.994235284879305681e-01
6.688765142045281410e+09,1.511132316376969604e+11,1.673376470751793386e+04,2.619802403474889161e+03,-2.653198114194344967e-02,-5.994130912623476526e-01
6.749006214134163857e+09,1.511226520627547913e+11,1.673363113580062054e+04,2.616784738282246053e+03,-2.676879728335505859e-02,-5.994025621333317622e-01
6.809246801073616982e+09,1.511320616244253540e+11,1.673349637207030537e+04,2.613767130715401890e+03,-2.700557138686119837e-02,-5.993919411487521609e-01
6.869486898573169708e+09,1.511414603229178162e+11,1.673336041654244036e+04,2.610749581240384487e+03,-2.724230338676259661e-02,-5.993812283565306265e-01
6.929726502343128204e+09,1.511508481584429932e+11,1.673322326943281223e+04,2.607732090322972908e+03,-2.747899321744148166e-02,-5.993704238046416721e-01
6.989965608094574928e+09,1.511602251312133484e+11,1.673308493095753875e+04,2.604714658428697476e+03,-2.771564081336159655e-02,-5.993595275411116585e-01
7.050204211539374352e+09,1.511695912414430237e+11,1.673294540133307601e+04,2.601697286022837943e+03,-2.795224610906823712e-02,-5.993485396140196819e-01
7.110442308390169144e+09,1.511789464893478699e+11,1.673280468077620390e+04,2.598679973570425773e+03,-2.818880903918829714e-02,-5.993374600714960199e-01
7.170679894360383987e+09,1.511882908751453857e+11,1.673266276950404426e+04,2.595662721536241406e+03,-2.842532953843033422e-02,-5.993262889617237965e-01
7.230916965164226532e+09,1.511976243990547791e+11,1.673251966773404638e+04,2.592645530384815629e+03,-2.866180754158452471e-02,-5.993150263329372063e-01
7.291153516516689301e+09,1.512069470612968750e+11,1.673237537568399421e+04,2.589628400580428661e+03,-2.889824298352284410e-02,-5.993036722334222910e-01
7.351389544133548737e+09,1.512162588620941772e+11,1.673222989357199549e+04,2.586611332587109700e+03,-2.913463579919898377e-02,-5.992922267115167179e-01
7.411625043731368065e+09,1.512255598016708984e+11,1.673208322161649630e+04,2.583594326868637381e+03,-2.937098592364846203e-02,-5.992806898156096684e-01
7.471860011027498245e+09,1.512348498802528992e+11,1.673193536003626650e+04,2.580577383888538861e+03,-2.960729329198862059e-02,-5.992690615941409504e-01
7.532094441740079880e+09,1.512441290980676880e+11,1.673178630905041064e+04,2.577560504110089823e+03,-2.984355783941866971e-02,-5.992573420956018859e-01
7.592328331588042259e+09,1.512533974553444824e+11,1.673163606887836067e+04,2.574543687996314020e+03,-3.007977950121978189e-02,-5.992455313685350893e-01
7.652561676291106224e+09,1.512626549523141174e+11,1.673148463973987600e+04,2.571526936009983274e+03,-3.031595821275508834e-02,-5.992336294615335790e-01
7.712794471569784164e+09,1.512719015892091370e+11,1.673133202185505070e+04,2.568510248613617023e+03,-3.055209390946962700e-02,-5.992216364232409997e-01
7.773026713145383835e+09,1.512811373662637024e+11,1.673117821544429898e+04,2.565493626269482775e+03,-3.078818652689061658e-02,-5.992095523023522885e-01
7.833258396740005493e+09,1.512903622837136841e+11,1.673102322072836614e+04,2.562477069439594288e+03,-3.102423600062723802e-02,-5.991973771476117872e-01
7.893489518076547623e+09,1.512995763417966003e+11,1.673086703792832486e+04,2.559460578585712938e+03,-3.126024226637083570e-02,-5.991851110078151299e-01
7.953720072878704071e+09,1.513087795407516174e+11,1.673070966726557162e+04,2.556444154169346348e+03,-3.149620525989491743e-02,-5.991727539318076889e-01
8.013950056870966911e+09,1.513179718808195496e+11,1.673055110896183760e+04,2.553427796651748849e+03,-3.173212491705513366e-02,-5.991603059684849075e-01
8.074179465778628349e+09,1.513271533622429199e+11,1.673039136323917046e+04,2.550411506493920569e+03,-3.196800117378937461e-02,-5.991477671667921889e-01
8.134408295327779770e+09,1.513363239852658691e+11,1.673023043031994894e+04,2.547395284156608341e+03,-3.220383396611784660e-02,-5.991351375757248965e-01
8.194636541245316505e+09,1.513454837501342163e+11,1.673006831042687190e+04,2.544379130100303428e+03,-3.243962323014298182e-02,-5.991224172443276874e-01
8.254864199258934975e+09,1.513546326570954285e+11,1.672990500378296929e+04,2.541363044785243801e+03,-3.267536890204959105e-02,-5.991096062216954010e-01
8.315091265097136497e+09,1.513637707063986511e+11,1.672974051061159116e+04,2.538347028671411863e+03,-3.291107091810485663e-02,-5.990967045569717264e-01
8.375317734489227295e+09,1.513728978982946472e+11,1.672957483113641138e+04,2.535331082218534902e+03,-3.314672921465833255e-02,-5.990837122993496466e-01
8.435543603165320396e+09,1.513820142330358276e+11,1.672940796558143120e+04,2.532315205886085096e+03,-3.338234372814210399e-02,-5.990706294980718827e-01
8.495768866856335640e+09,1.513911197108763123e+11,1.672923991417096840e+04,2.529299400133279050e+03,-3.361791439507064855e-02,-5.990574562024294503e-01
8.555993521294002533e+09,1.514002143320718079e+11,1.672907067712966818e+04,2.526283665419077352e+03,-3.385344115204100279e-02,-5.990441924617625480e-01
8.616217562210859299e+09,1.514092980968797302e+11,1.672890025468249587e+04,2.523268002202184562e+03,-3.408892393573274143e-02,-5.990308383254602242e-01
8.676440985340255737e+09,1.514183710055591125e+11,1.672872864705473694e+04,2.520252410941049220e+03,-3.432436268290802589e-02,-5.990173938429602662e-01
8.736663786416355133e+09,1.514274330583706360e+11,1.672855585447200428e+04,2.517236892093862480e+03,-3.455975733041164594e-02,-5.990038590637485338e-01
8.796885961174131393e+09,1.514364842555766602e+11,1.672838187716022367e+04,2.514221446118559470e+03,-3.479510781517104745e-02,-5.989902340373594036e-01
8.857107505349374771e+09,1.514455245974411621e+11,1.672820671534564462e+04,2.511206073472817934e+03,-3.503041407419635322e-02,-5.989765188133758800e-01
8.917328414678691864e+09,1.514545540842297668e+11,1.672803036925484048e+04,2.508190774614058228e+03,-3.526567604458042543e-02,-5.989627134414283738e-01
8.977548684899505615e+09,1.514635727162097778e+11,1.672785283911469742e+04,2.505175549999443319e+03,-3.550089366349887254e-02,-5.989488179711960347e-01
9.037768311750053406e+09,1.514725804936500854e+11,1.672767412515242540e+04,2.502160400085878337e+03,-3.573606686821008405e-02,-5.989348324524053080e-01
9.097987290969396591e+09,1.514815774168212585e+11,1.672749422759555091e+04,2.499145325330010110e+03,-3.597119559605530675e-02,-5.989207569348304894e-01
9.158205618297414780e+09,1.514905634859955444e+11,1.672731314667192055e+04,2.496130326188227627e+03,-3.620627978445858236e-02,-5.989065914682935032e-01
9.218423289474809647e+09,1.514995387014467773e+11,1.672713088260969380e+04,2.493115403116661128e+03,-3.644131937092692092e-02,-5.988923361026639025e-01
9.278640300243104935e+09,1.515085030634504395e+11,1.672694743563735392e+04,2.490100556571181642e+03,-3.667631429305018981e-02,-5.988779908878580915e-01
9.338856646344646454e+09,1.515174565722836609e+11,1.672676280598369704e+04,2.487085787007401905e+03,-3.691126448850122477e-02,-5.988635558738399922e-01
9.399072323522605896e+09,1.515263992282252197e+11,1.672657699387783941e+04,2.484071094880674991e+03,-3.714616989503586458e-02,-5.988490311106205999e-01
9.459287327520982742e+09,1.515353310315555420e+11,1.672638999954921019e+04,2.481056480646094769e+03,-3.738103045049295109e-02,-5.988344166482578723e-01
9.519501654084602356e+09,1.515442519825566711e+11,1.672620182322755500e+04,2.478041944758494992e+03,-3.761584609279436386e-02,-5.988197125368561746e-01
9.579715298959115982e+09,1.515531620815122986e+11,1.672601246514293234e+04,2.475027487672449297e+03,-3.785061675994508962e-02,-5.988049188265671674e-01
9.639928257891008377e+09,1.515620613287077332e+11,1.672582192552572087e+04,2.472013109842272115e+03,-3.808534239003320138e-02,-5.987900355675884745e-01
9.700140526627592087e+09,1.515709497244299316e+11,1.672563020460661210e+04,2.468998811722016399e+03,-3.832002292122990705e-02,-5.987750628101644601e-01
9.760352100917011261e+09,1.515798272689674988e+11,1.672543730261660676e+04,2.465984593765474983e+03,-3.855465829178959802e-02,-5.987600006045855627e-01
9.820562976508245468e+09,1.515886939626106262e+11,1.672524321978702574e+04,2.462970456426179680e+03,-3.878924844004989075e-02,-5.987448490011885172e-01
9.880773149151103973e+09,1.515975498056511841e+11,1.672504795634949551e+04,2.459956400157400822e+03,-3.902379330443157129e-02,-5.987296080503561324e-01
9.940982614596233368e+09,1.516063947983826599e+11,1.672485151253596268e+04,2.456942425412147713e+03,-3.925829282343872018e-02,-5.987142778025166256e-01
1.000119136859511566e+10,1.516152289411001892e+11,1.672465388857867947e+04,2.453928532643168182e+03,-3.949274693565873323e-02,-5.986988583081448434e-01
1.006139940690007210e+10,1.516240522341004944e+11,1.672445508471021822e+04,2.450914722302948121e+03,-3.972715557976226608e-02,-5.986833496177602632e-01
1.012160672526426125e+10,1.516328646776819458e+11,1.672425510116345322e+04,2.447900994843711032e+03,-3.996151869450337984e-02,-5.986677517819286587e-01
1.018181331944167900e+10,1.516416662721445312e+11,1.672405393817157528e+04,2.444887350717418485e+03,-4.019583621871947871e-02,-5.986520648512605458e-01
1.024201918518716431e+10,1.516504570177898865e+11,1.672385159596808444e+04,2.441873790375769204e+03,-4.043010809133137928e-02,-5.986362888764121815e-01
1.030222431825639725e+10,1.516592369149212646e+11,1.672364807478679359e+04,2.438860314270199524e+03,-4.066433425134329677e-02,-5.986204239080846756e-01
1.036242871440589905e+10,1.516680059638435364e+11,1.672344337486182121e+04,2.435846922851882482e+03,-4.089851463784294899e-02,-5.986044699970241023e-01
1.042263236939303780e+10,1.516767641648631897e+11,1.672323749642759503e+04,2.432833616571728271e+03,-4.113264919000154951e-02,-5.985884271940213885e-01
1.048283527897602654e+10,1.516855115182883606e+11,1.672303043971885199e+04,2.429820395880383330e+03,-4.136673784707378676e-02,-5.985722955499122033e-01
1.054303743891392136e+10,1.516942480244287720e+11,1.672282220497063827e+04,2.426807261228230345e+03,-4.160078054839791428e-02,-5.985560751155768466e-01
1.060323884496662712e+10,1.517029736835957947e+11,1.672261279241830925e+04,2.423794213065388249e+03,-4.183477723339572990e-02,-5.985397659419399163e-01
1.066343949289489746e+10,1.517116884961024170e+11,1.672240220229752595e+04,2.420781251841712219e+03,-4.206872784157264511e-02,-5.985233680799704192e-01
1.072363937846033669e+10,1.517203924622632446e+11,1.672219043484425856e+04,2.417768378006792318e+03,-4.230263231251770589e-02,-5.985068815806815490e-01
1.078383849742539787e+10,1.517290855823944702e+11,1.672197749029477927e+04,2.414755592009954853e+03,-4.253649058590356496e-02,-5.984903064951305751e-01
1.084403684555338669e+10,1.517377678568139648e+11,1.672176336888567312e+04,2.411742894300260559e+03,-4.277030260148659974e-02,-5.984736428744187320e-01
1.090423441860846138e+10,1.517464392858411255e+11,1.672154807085382345e+04,2.408730285326505964e+03,-4.300406829910682904e-02,-5.984568907696908857e-01
1.096443121235563278e+10,1.517550998697970581e+11,1.672133159643642284e+04,2.405717765537221567e+03,-4.323778761868803805e-02,-5.984400502321357562e-01
1.102462722256076813e+10,1.517637496090044250e+11,1.672111394587096947e+04,2.402705335380673205e+03,-4.347146050023773661e-02,-5.984231213129855842e-01
1.108482244499059105e+10,1.517723885037875366e+11,1.672089511939526710e+04,2.399692995304860233e+03,-4.370508688384722173e-02,-5.984061040635159090e-01
1.114501687541268158e+10,1.517810165544722595e+11,1.672067511724741780e+04,2.396680745757516888e+03,-4.393866670969157062e-02,-5.983889985350454577e-01
1.120521050959547806e+10,1.517896337613861389e+11,1.672045393966583288e+04,2.393668587186110472e+03,-4.417219991802971008e-02,-5.983718047789364780e-01
1.126540334330827904e+10,1.517982401248582764e+11,1.672023158688922194e+04,2.390656520037843165e+03,-4.440568644920437485e-02,-5.983545228465938504e-01
1.132559537232124329e+10,1.518068356452194214e+11,1.672000805915660385e+04,2.387644544759649307e+03,-4.463912624364221177e-02,-5.983371527894655317e-01
1.138578659240538979e+10,1.518154203228018799e+11,1.671978335670729211e+04,2.384632661798197205e+03,-4.487251924185372415e-02,-5.983196946590422227e-01
