pos_x,pos_y,vel_x,vel_y,thrust_x,thrust_y
0.000000000000000000e+00,1.500000000000000000e+11,1.560967381696465782e+04,-6.733356022665665478e+03,-1.199999999999999956e-01,0.000000000000000000e+00
5.619267172445227206e+07,1.499757598124111328e+11,1.560907547901452017e+04,-6.733385441353088936e+03,2.247995713022643940e-04,5.999999578876258344e-01
1.123853474443939924e+08,1.499515302889631042e+11,1.560907658887270190e+04,-6.730423180004100686e+03,4.496828544865942969e-04,5.999998314877517114e-01
1.685780311567788124e+08,1.499273114296195068e+11,1.560907880899578777e+04,-6.727460928777678419e+03,6.746361422677435351e-04,5.999996207216097277e-01
2.247707268597785830e+08,1.499031032343424072e+11,1.560908213972216254e+04,-6.724498688082474473e+03,8.996611987838812330e-04,5.999993255077271659e-01
2.809634385528150797e+08,1.498789057030924377e+11,1.560908658139901854e+04,-6.721536458327518631e+03,1.124758303155624960e-03,5.999989457647066926e-01
3.371561702365648746e+08,1.498547188358287048e+11,1.560909213437494691e+04,-6.718574239922220841e+03,1.349927486828103335e-03,5.999984814112284681e-01
3.933489259129602313e+08,1.498305426325089111e+11,1.560909879899870793e+04,-6.715612033276368493e+03,1.575168710334131630e-03,5.999979323660490360e-01
4.495417095851882100e+08,1.498063770930892334e+11,1.560910657561887638e+04,-6.712649838800127327e+03,1.800481907485028789e-03,5.999972985480024334e-01
5.057345252576895356e+08,1.497822222175243835e+11,1.560911546458370321e+04,-6.709687656904040523e+03,2.025867000100908637e-03,5.999965798760005242e-01
5.619273769361573458e+08,1.497580780057675781e+11,1.560912546624106290e+04,-6.706725487999029610e+03,2.251323903902813662e-03,5.999957762690332208e-01
6.181202686275357008e+08,1.497339444577705994e+11,1.560913658093841877e+04,-6.703763332496390831e+03,2.476852531190975194e-03,5.999948876461688174e-01
6.743132043400177956e+08,1.497098215734837036e+11,1.560914880902280856e+04,-6.700801190807798775e+03,2.702452792183957907e-03,5.999939139265546562e-01
7.305061880830447674e+08,1.496857093528556519e+11,1.560916215084082978e+04,-6.697839063345303657e+03,2.928124595739756402e-03,5.999928550294175711e-01
7.866992238673038483e+08,1.496616077958337708e+11,1.560917660673863793e+04,-6.694876950521330400e+03,3.153867849767861414e-03,5.999917108740638882e-01
8.428923157047268152e+08,1.496375169023638611e+11,1.560919217706194104e+04,-6.691914852748680460e+03,3.379682461476510823e-03,5.999904813798794256e-01
8.990854676084884405e+08,1.496134366723902893e+11,1.560920886215599239e+04,-6.688952770440529093e+03,3.605568337527247438e-03,5.999891664663316027e-01
9.552786835930045843e+08,1.495893671058558655e+11,1.560922666236559053e+04,-6.685990704010427180e+03,3.831525384134924078e-03,5.999877660529677748e-01
1.011471967673930883e+09,1.495653082027019348e+11,1.560924557803507923e+04,-6.683028653872299401e+03,4.057553507134401515e-03,5.999862800594165657e-01
1.067665323868160963e+09,1.495412599628683472e+11,1.560926560950834210e+04,-6.680066620440443330e+03,4.283652612026187315e-03,5.999847084053887558e-01
1.123858756193824768e+09,1.495172223862934875e+11,1.560928675712880249e+04,-6.677104604129529434e+03,4.509822604008396386e-03,5.999830510106768378e-01
1.180052268670286655e+09,1.494931954729142151e+11,1.560930902123942178e+04,-6.674142605354602892e+03,4.736063387999593817e-03,5.999813077951552387e-01
1.236245865318144321e+09,1.494691792226658936e+11,1.560933240218269748e+04,-6.671180624531080866e+03,4.962374868655430003e-03,5.999794786787818746e-01
1.292439550159226656e+09,1.494451736354824219e+11,1.560935690030066144e+04,-6.668218662074751592e+03,5.188756950380926831e-03,5.999775635815974839e-01
1.348633327216592312e+09,1.494211787112961731e+11,1.560938251593488349e+04,-6.665256718401775288e+03,5.415209537339717681e-03,5.999755624237262941e-01
1.404827200514527559e+09,1.493971944500380249e+11,1.560940924942646416e+04,-6.662294793928684157e+03,5.641732533461083464e-03,5.999734751253765763e-01
1.461021174078545332e+09,1.493732208516373596e+11,1.560943710111603468e+04,-6.659332889072380567e+03,5.868325842445369298e-03,5.999713016068408677e-01
1.517215251935382843e+09,1.493492579160220642e+11,1.560946607134376063e+04,-6.656371004250137958e+03,6.094989367768214629e-03,5.999690417884966376e-01
1.573409438113000393e+09,1.493253056431184998e+11,1.560949616044933282e+04,-6.653409139879599024e+03,6.321723012683877832e-03,5.999666955908059540e-01
1.629603736640579462e+09,1.493013640328515320e+11,1.560952736877197640e+04,-6.650447296378776628e+03,6.548526680227904212e-03,5.999642629343170386e-01
1.685798151548521042e+09,1.492774330851445312e+11,1.560955969665043995e+04,-6.647485474166051972e+03,6.775400273219241501e-03,5.999617437396634889e-01
1.741992686868443727e+09,1.492535127999193420e+11,1.560959314442299910e+04,-6.644523673660175518e+03,7.002343694261987592e-03,5.999591379275653891e-01
1.798187346633182526e+09,1.492296031770963440e+11,1.560962771242745839e+04,-6.641561895280266981e+03,7.229356845746801735e-03,5.999564454188294205e-01
1.854382134876786709e+09,1.492057042165943298e+11,1.560966340100114394e+04,-6.638600139445811692e+03,7.456439629852074612e-03,5.999536661343493060e-01
1.910577055634517908e+09,1.491818159183306580e+11,1.560970021048090530e+04,-6.635638406576665147e+03,7.683591948544904980e-03,5.999507999951064763e-01
1.966772112942849159e+09,1.491579382822211304e+11,1.560973814120311727e+04,-6.632676697093048460e+03,7.910813703581914130e-03,5.999478469221697363e-01
2.022967310839462280e+09,1.491340713081800232e+11,1.560977719350367443e+04,-6.629715011415549270e+03,8.138104796509944977e-03,5.999448068366963760e-01
2.079162653363247156e+09,1.491102149961201477e+11,1.560981736771799297e+04,-6.626753349965121743e+03,8.365465128666644060e-03,5.999416796599325030e-01
2.135358144554298878e+09,1.490863693459527588e+11,1.560985866418100704e+04,-6.623791713163085660e+03,8.592894601180976755e-03,5.999384653132128209e-01
2.191553788453916550e+09,1.490625343575876160e+11,1.560990108322717242e+04,-6.620830101431125513e+03,8.820393114973656620e-03,5.999351637179615171e-01
2.247749589104602337e+09,1.490387100309329224e+11,1.560994462519045919e+04,-6.617868515191292317e+03,9.047960570757544382e-03,5.999317747956929292e-01
2.303945550550057888e+09,1.490148963658954163e+11,1.560998929040435723e+04,-6.614906954865999978e+03,9.275596869037967124e-03,5.999282984680111008e-01
2.360141676835184574e+09,1.489910933623802490e+11,1.561003507920187076e+04,-6.611945420878027107e+03,9.503301910113037473e-03,5.999247346566111139e-01
2.416337972006080627e+09,1.489673010202911072e+11,1.561008199191551830e+04,-6.608983913650515206e+03,9.731075594073901672e-03,5.999210832832785334e-01
2.472534440110039234e+09,1.489435193395301208e+11,1.561013002887733091e+04,-6.606022433606970480e+03,9.958917820804989371e-03,5.999173442698906289e-01
2.528731085195547104e+09,1.489197483199978943e+11,1.561017919041885580e+04,-6.603060981171260210e+03,1.018682848998424088e-02,5.999135175384161522e-01
2.584927911312283039e+09,1.488959879615935364e+11,1.561022947687115084e+04,-6.600099556767613649e+03,1.041480750108329106e-02,5.999096030109164479e-01
2.641124922511116028e+09,1.488722382642145691e+11,1.561028088856478462e+04,-6.597138160820622943e+03,1.064285475336766533e-02,5.999056006095446758e-01
2.697322122844103336e+09,1.488484992277570496e+11,1.561033342582983278e+04,-6.594176793755241306e+03,1.087097014589695314e-02,5.999015102565479207e-01
2.753519516364488602e+09,1.488247708521154480e+11,1.561038708899588346e+04,-6.591215455996783021e+03,1.109915357752495717e-02,5.998973318742654159e-01
2.809717107126699924e+09,1.488010531371827393e+11,1.561044187839203187e+04,-6.588254147970921622e+03,1.132740494689984771e-02,5.998930653851308747e-01
2.865914899186348915e+09,1.487773460828503723e+11,1.561049779434688026e+04,-6.585292870103691712e+03,1.155572415246430666e-02,5.998887107116719353e-01
2.922112896600227833e+09,1.487536496890082092e+11,1.561055483718853611e+04,-6.582331622821487144e+03,1.178411109245566801e-02,5.998842677765109377e-01
2.978311103426308632e+09,1.487299639555446167e+11,1.561061300724461034e+04,-6.579370406551061023e+03,1.201256566490604104e-02,5.998797365023644801e-01
3.034509523723740578e+09,1.487062888823464355e+11,1.561067230484222273e+04,-6.576409221719523885e+03,1.224108776764242304e-02,5.998751168120450838e-01
3.090708161552849293e+09,1.486826244692989197e+11,1.561073273030799101e+04,-6.573448068754345513e+03,1.246967729828685895e-02,5.998704086284608605e-01
3.146907020975134373e+09,1.486589707162858276e+11,1.561079428396803632e+04,-6.570486948083352218e+03,1.269833415425652111e-02,5.998656118746155119e-01
3.203106106053267002e+09,1.486353276231893311e+11,1.561085696614798326e+04,-6.567525860134728646e+03,1.292705823276383593e-02,5.998607264736096623e-01
3.259305420851089478e+09,1.486116951898901062e+11,1.561092077717295433e+04,-6.564564805337015969e+03,1.315584943081660359e-02,5.998557523486406362e-01
3.315504969433612823e+09,1.485880734162672729e+11,1.561098571736757185e+04,-6.561603784119110969e+03,1.338470764521809686e-02,5.998506894230030140e-01
3.371704755867014408e+09,1.485644623021983948e+11,1.561105178705595608e+04,-6.558642796910266952e+03,1.361363277256717741e-02,5.998455376200891864e-01
3.427904784218636513e+09,1.485408618475594788e+11,1.561111898656172525e+04,-6.555681844140091016e+03,1.384262470925839983e-02,5.998402968633890220e-01
3.484105058556985378e+09,1.485172720522250061e+11,1.561118731620799372e+04,-6.552720926238546781e+03,1.407168335148212442e-02,5.998349670764914210e-01
3.540305582951727867e+09,1.484936929160679016e+11,1.561125677631737017e+04,-6.549760043635951661e+03,1.430080859522461431e-02,5.998295481830840936e-01
3.596506361473690987e+09,1.484701244389595642e+11,1.561132736721195761e+04,-6.546799196762975953e+03,1.453000033626814479e-02,5.998240401069534489e-01
3.652707398194859028e+09,1.484465666207697754e+11,1.561139908921335336e+04,-6.543838386050644658e+03,1.475925847019110212e-02,5.998184427719858158e-01
3.708908697188372612e+09,1.484230194613668213e+11,1.561147194264264726e+04,-6.540877611930333842e+03,1.498858289236810505e-02,5.998127561021676657e-01
3.765110262528526306e+09,1.483994829606174316e+11,1.561154592782041982e+04,-6.537916874833774273e+03,1.521797349797009667e-02,5.998069800215858338e-01
3.821312098290766716e+09,1.483759571183867493e+11,1.561162104506674223e+04,-6.534956175193046874e+03,1.544743018196443989e-02,5.998011144544276307e-01
3.877514208551691055e+09,1.483524419345383606e+11,1.561169729470117636e+04,-6.531995513440584546e+03,1.567695283911503187e-02,5.997951593249816193e-01
3.933716597389045238e+09,1.483289374089343262e+11,1.561177467704277115e+04,-6.529034890009171249e+03,1.590654136398243421e-02,5.997891145576383920e-01
3.989919268881721497e+09,1.483054435414351196e+11,1.561185319241006255e+04,-6.526074305331941105e+03,1.613619565092392835e-02,5.997829800768900155e-01
4.046122227109757423e+09,1.482819603318996887e+11,1.561193284112107358e+04,-6.523113759842377476e+03,1.636591559409365793e-02,5.997767558073311411e-01
4.102325476154333115e+09,1.482584877801853943e+11,1.561201362349331430e+04,-6.520153253974314794e+03,1.659570108744272063e-02,5.997704416736592270e-01
4.158529020097770691e+09,1.482350258861480103e+11,1.561209553984377999e+04,-6.517192788161934914e+03,1.682555202471927927e-02,5.997640376006746488e-01
4.214732863023530960e+09,1.482115746496417847e+11,1.561217859048894570e+04,-6.514232362839768939e+03,1.705546829946867279e-02,5.997575435132814770e-01
4.270937009016211987e+09,1.481881340705193787e+11,1.561226277574477353e+04,-6.511271978442695399e+03,1.728544980503352729e-02,5.997509593364880320e-01
4.327141462161547661e+09,1.481647041486319275e+11,1.561234809592670535e+04,-6.508311635405940251e+03,1.751549643455383234e-02,5.997442849954063293e-01
4.383346226546406746e+09,1.481412848838289185e+11,1.561243455134966462e+04,-6.505351334165076878e+03,1.774560808096711795e-02,5.997375204152535222e-01
4.439551306258788109e+09,1.481178762759583435e+11,1.561252214232805272e+04,-6.502391075156025181e+03,1.797578463700848575e-02,5.997306655213521243e-01
4.495756705387821198e+09,1.480944783248666077e+11,1.561261086917575449e+04,-6.499430858815049760e+03,1.820602599521078252e-02,5.997237202391294542e-01
4.551962428023763657e+09,1.480710910303985291e+11,1.561270073220612721e+04,-6.496470685578760822e+03,1.843633204790467647e-02,5.997166844941195230e-01
4.608168478257998466e+09,1.480477143923973389e+11,1.561279173173200979e+04,-6.493510555884115092e+03,1.866670268721879258e-02,5.997095582119622570e-01
