pos_x,pos_y,vel_x,vel_y,thrust_x,thrust_y
0.000000000000000000e+00,1.500000000000000000e+11,1.697123869061156074e+04,9.884620914780898602e+02,-5.000000000000000278e-02,0.000000000000000000e+00
6.109556177927640826e+07,1.500035583576220398e+11,1.697098938313233521e+04,9.884326727906660608e+02,-8.148681481521417370e-05,-1.999999833997468668e-01
1.221911220527198613e+08,1.500071130193144531e+11,1.697098896484540091e+04,9.874060256721492124e+02,-1.629276776736506146e-04,-1.999999336364186309e-01
1.832866793153284192e+08,1.500106639850832520e+11,1.697098812850238028e+04,9.863793802178812484e+02,-2.443739639093196986e-04,-1.999998507033586836e-01
2.443822320620090961e+08,1.500142112549350281e+11,1.697098687407796388e+04,9.853527366063357249e+02,-3.258186152303910090e-04,-1.999997346053988823e-01
3.054777787877045274e+08,1.500177548288770752e+11,1.697098520158205793e+04,9.843260950159584581e+02,-4.072601910089817439e-04,-1.999995853474122454e-01
3.665733179874188900e+08,1.500212947069173279e+11,1.697098311103176457e+04,9.832994556251668428e+02,-4.886981869036762134e-04,-1.999994029343140911e-01
4.276688481562270522e+08,1.500248308890643311e+11,1.697098060244671797e+04,9.822728186123497380e+02,-5.701323660913887531e-04,-1.999991873710619261e-01
4.887643677892789245e+08,1.500283633753273010e+11,1.697097767584774556e+04,9.812461841558674678e+02,-6.515625920753887780e-04,-1.999989386626554455e-01
5.498598753818018436e+08,1.500318921657160645e+11,1.697097433125637326e+04,9.802195524340512520e+02,-7.329887729546967316e-04,-1.999986568141364218e-01
6.109553694291024208e+08,1.500354172602411194e+11,1.697097056869459630e+04,9.791929236252030933e+02,-8.144108391318881108e-04,-1.999983418305889549e-01
6.720508484265676737e+08,1.500389386589135742e+11,1.697096638818477732e+04,9.781662979075956628e+02,-8.958287331803214569e-04,-1.999979937171391109e-01
7.331463108696660995e+08,1.500424563617452393e+11,1.697096178974957729e+04,9.771396754594718459e+02,-9.772424047777901902e-04,-1.999976124789551446e-01
7.942417552539490461e+08,1.500459703687485046e+11,1.697095677341192277e+04,9.761130564590447420e+02,-1.058651807978525095e-03,-1.999971981212473604e-01
8.553371800750509501e+08,1.500494806799364014e+11,1.697095133919498767e+04,9.750864410844970962e+02,-1.140056899654373320e-03,-1.999967506492681679e-01
9.164325838286907673e+08,1.500529872953226624e+11,1.697094548712217147e+04,9.740598295139815264e+02,-1.221457638559534471e-03,-1.999962700683120542e-01
9.775279650106723309e+08,1.500564902149216003e+11,1.697093921721709921e+04,9.730332219256197277e+02,-1.302853984746052581e-03,-1.999957563837153895e-01
1.038623322116885304e+09,1.500599894387481995e+11,1.697093252950361057e+04,9.720066184975028136e+02,-1.384245899185628827e-03,-1.999952096008566493e-01
1.099718653643306017e+09,1.500634849668180542e+11,1.697092542400574894e+04,9.709800194076906337e+02,-1.465633343517527614e-03,-1.999946297251563032e-01
1.160813958085998058e+09,1.500669767991474609e+11,1.697091790074777236e+04,9.699534248342116598e+02,-1.547016279876109067e-03,-1.999940167620766762e-01
1.221909233941112995e+09,1.500704649357532959e+11,1.697090995975413534e+04,9.689268349550629864e+02,-1.628394670770131518e-03,-1.999933707171220598e-01
1.283004479704891205e+09,1.500739493766531067e+11,1.697090160104949609e+04,9.679002499482096482e+02,-1.709768478996556360e-03,-1.999926915958386564e-01
1.344099693873662710e+09,1.500774301218650818e+11,1.697089282465872020e+04,9.668736699915847339e+02,-1.791137667577885704e-03,-1.999919794038145515e-01
1.405194874943847418e+09,1.500809071714080200e+11,1.697088363060686243e+04,9.658470952630890451e+02,-1.872502199715861534e-03,-1.999912341466797139e-01
1.466290021411956549e+09,1.500843805253013916e+11,1.697087401891918489e+04,9.648205259405909828e+02,-1.953862038756764077e-03,-1.999904558301058288e-01
1.527385131774592638e+09,1.500878501835653076e+11,1.697086398962114254e+04,9.637939622019259787e+02,-2.035217148165055501e-03,-1.999896444598065204e-01
1.588480204528450727e+09,1.500913161462205200e+11,1.697085354273838675e+04,9.627674042248964952e+02,-2.116567491503123545e-03,-1.999888000415371292e-01
1.649575238170319080e+09,1.500947784132883911e+11,1.697084267829677265e+04,9.617408521872719120e+02,-2.197913032415541295e-03,-1.999879225810947680e-01
1.710670231197079420e+09,1.500982369847909546e+11,1.697083139632234452e+04,9.607143062667879576e+02,-2.279253734616721368e-03,-1.999870120843182386e-01
1.771765182105708361e+09,1.501016918607508545e+11,1.697081969684134310e+04,9.596877666411468226e+02,-2.360589561881136847e-03,-1.999860685570881147e-01
1.832860089393277168e+09,1.501051430411914062e+11,1.697080757988020923e+04,9.586612334880165918e+02,-2.441920478035511984e-03,-1.999850920053266590e-01
1.893954951556953192e+09,1.501085905261365662e+11,1.697079504546557655e+04,9.576347069850313574e+02,-2.523246446952539905e-03,-1.999840824349976842e-01
1.955049767094000578e+09,1.501120343156108704e+11,1.697078209362427151e+04,9.566081873097906509e+02,-2.604567432545799865e-03,-1.999830398521067476e-01
2.016144534501780510e+09,1.501154744096395874e+11,1.697076872438332066e+04,9.555816746398593295e+02,-2.685883398765599554e-03,-1.999819642627010396e-01
2.077239252277752399e+09,1.501189108082485352e+11,1.697075493776994335e+04,9.545551691527675757e+02,-2.767194309595574168e-03,-1.999808556728692177e-01
2.138333918919473886e+09,1.501223435114642334e+11,1.697074073381155176e+04,9.535286710260102154e+02,-2.848500129049878760e-03,-1.999797140887415170e-01
2.199428532924602509e+09,1.501257725193138123e+11,1.697072611253575451e+04,9.525021804370468317e+02,-2.929800821170858941e-03,-1.999785395164898061e-01
