pos_x,pos_y,vel_x,vel_y,thrust_x,thrust_y
0.000000000000000000e+00,1.500000000000000000e+11,1.674173180120753750e+04,-2.952019020337815618e+03,-5.000000000000000278e-02,0.000000000000000000e+00
6.026933697742192447e+07,1.499893726256195068e+11,1.674148249372831197e+04,-2.952048439025239531e+03,8.035538286665084413e-05,1.999999838575304834e-01
1.205386753546719849e+08,1.499787487353441772e+11,1.674148288256946398e+04,-2.951080632038150270e+03,1.607362385384986873e-04,1.999999354096436421e-01
1.808080165320175588e+08,1.499681283291582031e+11,1.674148366037376763e+04,-2.950112829439784036e+03,2.411252662535620780e-04,1.999998546464621385e-01
2.410773619098546803e+08,1.499575114070452576e+11,1.674148482717698062e+04,-2.949145031376516272e+03,3.215247777236573457e-04,1.999997415543763313e-01
3.013467128887497187e+08,1.499468979689884644e+11,1.674148638302640393e+04,-2.948177237994776988e+03,4.019352030021328104e-04,1.999995961198236527e-01
3.616160708694471121e+08,1.499362880149704895e+11,1.674148832797149589e+04,-2.947209449441051675e+03,4.823566585039241604e-04,1.999994183292891359e-01
4.218854372528714538e+08,1.499256815449733887e+11,1.674149066206231873e+04,-2.946241665861880392e+03,5.627891710084989823e-04,1.999992081693049983e-01
4.821548134401281476e+08,1.499150785589787292e+11,1.674149338534908020e+04,-2.945273887403858225e+03,6.432327336606607441e-04,1.999989656264510307e-01
5.424242008325033188e+08,1.499044790569675598e+11,1.674149649788197712e+04,-2.944306114213633919e+03,7.236873246375441536e-04,1.999986906873546522e-01
6.026936008314633369e+08,1.498938830389203796e+11,1.674149999971110810e+04,-2.943338346437910786e+03,8.041529146154695502e-04,1.999983833386908272e-01
6.629630148386545181e+08,1.498832905048171692e+11,1.674150389088644806e+04,-2.942370584223446713e+03,8.846294701640146580e-04,1.999980435671822043e-01
7.232324442559026480e+08,1.498727014546373901e+11,1.674150817145782275e+04,-2.941402827717052332e+03,9.651169554430990075e-04,1.999976713595993938e-01
7.835018904852122068e+08,1.498621158883599548e+11,1.674151284147489059e+04,-2.940435077065592850e+03,1.045615333116839190e-03,1.999972667027606066e-01
8.437713549287658930e+08,1.498515338059632568e+11,1.674151790098714991e+04,-2.939467332415985766e+03,1.126124564875791156e-03,1.999968295835321264e-01
9.040408389889240265e+08,1.498409552074251709e+11,1.674152335004391716e+04,-2.938499593915202695e+03,1.206644611750333756e-03,1.999963599888281429e-01
9.643103440682237148e+08,1.498303800927230225e+11,1.674152918869434143e+04,-2.937531861710268004e+03,1.287175434306567267e-03,1.999958579056109187e-01
1.024579871569378257e+09,1.498198084618336182e+11,1.674153541698738263e+04,-2.936564135948258354e+03,1.367716992773103683e-03,1.999953233208908998e-01
1.084849422895276785e+09,1.498092403147332153e+11,1.674154203497182971e+04,-2.935596416776303613e+03,1.448269247125625594e-03,1.999947562217265495e-01
1.145118999448983431e+09,1.497986756513975830e+11,1.674154904269628241e+04,-2.934628704341585490e+03,1.528832157144770221e-03,1.999941565952247369e-01
1.205388602633736372e+09,1.497881144718019409e+11,1.674155644020915861e+04,-2.933660998791337988e+03,1.609405682456676841e-03,1.999935244285406533e-01
1.265658233852947712e+09,1.497775567759209595e+11,1.674156422755869789e+04,-2.932693300272846955e+03,1.689989782561977490e-03,1.999928597088777293e-01
1.325927894510202408e+09,1.497670025637287903e+11,1.674157240479295069e+04,-2.931725608933450530e+03,1.770584416856905074e-03,1.999921624234879403e-01
1.386197586009257555e+09,1.497564518351990662e+11,1.674158097195978189e+04,-2.930757924920537334e+03,1.851189544648916942e-03,1.999914325596718889e-01
1.446467309754042387e+09,1.497459045903049011e+11,1.674158992910687812e+04,-2.929790248381548281e+03,1.931805125168444166e-03,1.999906701047786117e-01
1.506737067148656607e+09,1.497353608290188293e+11,1.674159927628173318e+04,-2.928822579463974762e+03,2.012431117577834043e-03,1.999898750462058006e-01
1.567006859597370625e+09,1.497248205513128967e+11,1.674160901353165536e+04,-2.927854918315359555e+03,2.093067480978258628e-03,1.999890473713999972e-01
1.627276688504624128e+09,1.497142837571585999e+11,1.674161914090377104e+04,-2.926887265083295915e+03,2.173714174415102788e-03,1.999881870678564544e-01
1.687546555275026083e+09,1.497037504465269165e+11,1.674162965844501741e+04,-2.925919619915427575e+03,2.254371156882225766e-03,1.999872941231193024e-01
1.747816461313353777e+09,1.496932206193882751e+11,1.674164056620214978e+04,-2.924951982959448287e+03,2.335038387325349962e-03,1.999863685247814937e-01
1.808086408024552107e+09,1.496826942757125549e+11,1.674165186422173065e+04,-2.923984354363101829e+03,2.415715824644805269e-03,1.999854102604851636e-01
1.868356396813732624e+09,1.496721714154691772e+11,1.674166355255013696e+04,-2.923016734274182454e+03,2.496403427697744745e-03,1.999844193179213248e-01
1.928626429086173534e+09,1.496616520386269531e+11,1.674167563123356013e+04,-2.922049122840533528e+03,2.577101155299977350e-03,1.999833956848301730e-01
1.988896506247318268e+09,1.496511361451542053e+11,1.674168810031800240e+04,-2.921081520210047984e+03,2.657808966227474985e-03,1.999823393490011147e-01
2.049166629702775717e+09,1.496406237350187073e+11,1.674170095984928048e+04,-2.920113926530667868e+03,2.738526819217637111e-03,1.999812502982727669e-01
2.109436800858318567e+09,1.496301148081876831e+11,1.674171420987302190e+04,-2.919146341950384340e+03,2.819254672970352826e-03,1.999801285205331236e-01
2.169707021119883537e+09,1.496196093646278687e+11,1.674172785043466865e+04,-2.918178766617237670e+03,2.899992486148895987e-03,1.999789740037193897e-01
2.229977291893569469e+09,1.496091074043054199e+11,1.674174188157946992e+04,-2.917211200679316335e+03,2.980740217380706703e-03,1.999777867358184524e-01
2.290247614585638523e+09,1.495986089271860046e+11,1.674175630335249298e+04,-2.916243644284757011e+03,3.061497825258047058e-03,1.999765667048665485e-01
2.350517990602513313e+09,1.495881139332347107e+11,1.674177111579861230e+04,-2.915276097581745034e+03,3.142265268338580945e-03,1.999753138989495138e-01
2.410788421350778580e+09,1.495776224224161377e+11,1.674178631896251318e+04,-2.914308560718513490e+03,3.223042505145881902e-03,1.999740283062028390e-01
2.471058908237177849e+09,1.495671343946943054e+11,1.674180191288869901e+04,-2.913341033843342757e+03,3.303829494169875907e-03,1.999727099148117526e-01
2.531329452668615341e+09,1.495566498500327148e+11,1.674181789762147673e+04,-2.912373517104561415e+03,3.384626193867241659e-03,1.999713587130111936e-01
2.591600056052153111e+09,1.495461687883943787e+11,1.674183427320496412e+04,-2.911406010650545340e+03,3.465432562661754923e-03,1.999699746890858665e-01
2.651870719795012474e+09,1.495356912097416992e+11,1.674185103968309704e+04,-2.910438514629717247e+03,3.546248558944629405e-03,1.999685578313705470e-01
2.712141445304571152e+09,1.495252171140366211e+11,1.674186819709961856e+04,-2.909471029190546687e+03,3.627074141074783462e-03,1.999671081282498042e-01
2.772412233988364220e+09,1.495147465012404785e+11,1.674188574549807890e+04,-2.908503554481549600e+03,3.707909267379119831e-03,1.999656255681583339e-01
