pos_x,pos_y,vel_x,vel_y,thrust_x,thrust_y
0.000000000000000000e+00,1.500000000000000000e+11,1.472243186433545816e+04,8.499999999999998181e+03,-5.000000000000000278e-02,0.000000000000000000e+00
5.299985720468244702e+07,1.500305998940927124e+11,1.472218255685623444e+04,8.499970581312574723e+03,-7.065532587894396757e-05,-1.999999875195619392e-01
1.059997131036944389e+08,1.500611960922939148e+11,1.472218219416999636e+04,8.498943944775099226e+03,-1.412769120030434998e-04,-1.999999501020791326e-01
1.589995663920169473e+08,1.500917885946474609e+11,1.472218146897846964e+04,8.497917320431011831e+03,-2.118707432427295036e-04,-1.999998877769388894e-01
2.119994157651748657e+08,1.501223774011977234e+11,1.472218038143275589e+04,8.496890708406690464e+03,-2.824359974234486189e-04,-1.999998005746689844e-01
2.649992599192518592e+08,1.501529625119895020e+11,1.472217893168805131e+04,8.495864108828345707e+03,-3.529725059719538501e-04,-1.999996885257825374e-01
3.179990975508932471e+08,1.501835439270680542e+11,1.472217711990038515e+04,8.494837521822013514e+03,-4.234802092849346560e-04,-1.999995516607783463e-01
3.709989273573071361e+08,1.502141216464790955e+11,1.472217494622607774e+04,8.493810947513562496e+03,-4.939590789244761989e-04,-1.999993900101406652e-01
4.239987480362648368e+08,1.502446956702687988e+11,1.472217241082158580e+04,8.492784386028690278e+03,-5.644090981668719665e-04,-1.999992036043391763e-01
4.769985582861012220e+08,1.502752659984837646e+11,1.472216951384344429e+04,8.491757837492923500e+03,-6.348302555188476901e-04,-1.999989924738289349e-01
5.299983568057148457e+08,1.503058326311710815e+11,1.472216625544823728e+04,8.490731302031621453e+03,-7.052225421240092360e-04,-1.999987566490504243e-01
5.829981422945681810e+08,1.503363955683782654e+11,1.472216263579258884e+04,8.489704779769970628e+03,-7.755859505839169960e-04,-1.999984961604293343e-01
6.359979134526875019e+08,1.503669548101532593e+11,1.472215865503315217e+04,8.488678270832988346e+03,-8.459204743685874934e-04,-1.999982110383766443e-01
6.889976689806632996e+08,1.503975103565444946e+11,1.472215431332660773e+04,8.487651775345524584e+03,-9.162261074990402879e-04,-1.999979013132886507e-01
7.419974075796500444e+08,1.504280622076008606e+11,1.472214961082965965e+04,8.486625293432256512e+03,-9.865028443658638985e-04,-1.999975670155466068e-01
7.949971279513665438e+08,1.504586103633716431e+11,1.472214454769903386e+04,8.485598825217695776e+03,-1.056750679620329161e-03,-1.999972081755171105e-01
8.479968287980958223e+08,1.504891548239066162e+11,1.472213912409147815e+04,8.484572370826179394e+03,-1.126969608106308382e-03,-1.999968248235516610e-01
9.009965088226853609e+08,1.505196955892559814e+11,1.472213334016375666e+04,8.483545930381880680e+03,-1.197159624816198503e-03,-1.999964169899869082e-01
9.539961667285468578e+08,1.505502326594703979e+11,1.472212719607265353e+04,8.482519504008800141e+03,-1.267320724861510824e-03,-1.999959847051443751e-01
1.006995801219656706e+09,1.505807660346009827e+11,1.472212069197497294e+04,8.481493091830772755e+03,-1.337452903452730421e-03,-1.999955279993306523e-01
1.059995411000555873e+09,1.506112957146992798e+11,1.472211382802753542e+04,8.480466693971460700e+03,-1.407556155885194204e-03,-1.999950469028371480e-01
