pos_x,pos_y,vel_x,vel_y,thrust_x,thrust_y
0.000000000000000000e+00,1.500000000000000000e+11,1.674173180120753750e+04,2.952019020337815618e+03,-5.000000000000000278e-02,0.000000000000000000e+00
6.026933697742192447e+07,1.500106271625659485e+11,1.674148249372831197e+04,2.951989601650391705e+03,-8.036281576605907434e-05,-1.999999838545439557e-01
1.205386724697761536e+08,1.500212506292122498e+11,1.674148208120950949e+04,2.950962957301748702e+03,-1.607001072669830052e-04,-1.999999354386783890e-01
1.808080049924713075e+08,1.500318703999548340e+11,1.674148125630420691e+04,2.949936317381590015e+03,-2.410290813190560074e-04,-1.999998547624021461e-01
2.410773330610834658e+08,1.500424864748102722e+11,1.674148001905893034e+04,2.948909682062661432e+03,-3.213473534053344952e-04,-1.999997418395295379e-01
3.013466551913990378e+08,1.500530988537957458e+11,1.674147836953210208e+04,2.947883051517628246e+03,-4.016544206815756074e-04,-1.999995966839092087e-01
3.616159698994238377e+08,1.500637075369290466e+11,1.674147630778466919e+04,2.946856425919075718e+03,-4.819500939407233425e-04,-1.999994193094243866e-01
4.218852757013865709e+08,1.500743125242286377e+11,1.674147383387853188e+04,2.945829805439509073e+03,-5.622342736078832009e-04,-1.999992097299926330e-01
4.821545711137405634e+08,1.500849138157135315e+11,1.674147094787610331e+04,2.944803190251353044e+03,-6.425068937391050124e-04,-1.999989679595659819e-01
5.424238546531649828e+08,1.500955114114034424e+11,1.674146764984013134e+04,2.943776580526951875e+03,-7.227679033543466490e-04,-1.999986940121306900e-01
6.026931248365660906e+08,1.501061053113186340e+11,1.674146393983363305e+04,2.942749976438568865e+03,-8.030172589706921667e-04,-1.999983879017073474e-01
6.629623801810775995e+08,1.501166955154800110e+11,1.674145981791986196e+04,2.941723378158385913e+03,-8.832549212083840810e-04,-1.999980496423506837e-01
7.232316192040617466e+08,1.501272820239090881e+11,1.674145528416226807e+04,2.940696785858504427e+03,-9.634808530938718685e-04,-1.999976792481495957e-01
7.835008404231100082e+08,1.501378648366280518e+11,1.674145033862450873e+04,2.939670199710943962e+03,-1.043695019146087142e-03,-1.999972767332270918e-01
8.437700423560435772e+08,1.501484439536596375e+11,1.674144498137042683e+04,2.938643619887643126e+03,-1.123897384854341758e-03,-1.999968421117401529e-01
9.040392235209141970e+08,1.501590193750272522e+11,1.674143921246404716e+04,2.937617046560457766e+03,-1.204087916365081425e-03,-1.999963753978798164e-01
9.643083824360046387e+08,1.501695911007548828e+11,1.674143303196958004e+04,2.936590479901162325e+03,-1.284266580286134518e-03,-1.999958766058709814e-01
1.024577517619829655e+09,1.501801591308671875e+11,1.674142643995141043e+04,2.935563920081449396e+03,-1.364433343560057972e-03,-1.999953457499723530e-01
1.084846627591136456e+09,1.501907234653893738e+11,1.674141943647410517e+04,2.934537367272928805e+03,-1.444588173379727147e-03,-1.999947828444765541e-01
1.145115710868905067e+09,1.502012841043472900e+11,1.674141202160240573e+04,2.933510821647127614e+03,-1.524731037130589925e-03,-1.999941879037098746e-01
1.205384765972349405e+09,1.502118410477674561e+11,1.674140419540122457e+04,2.932484283375491032e+03,-1.604861902350263481e-03,-1.999935609420323002e-01
1.265653791420917749e+09,1.502223942956769104e+11,1.674139595793565604e+04,2.931457752629380593e+03,-1.684980736699692554e-03,-1.999929019738374558e-01
1.325922785734293222e+09,1.502329438481033936e+11,1.674138730927095821e+04,2.930431229580075524e+03,-1.765087507942177938e-03,-1.999922110135524955e-01
1.386191747432394505e+09,1.502434897050752258e+11,1.674137824947257104e+04,2.929404714398770921e+03,-1.845182183927897767e-03,-1.999914880756381574e-01
1.446460675035376549e+09,1.502540318666213379e+11,1.674136877860610184e+04,2.928378207256578662e+03,-1.925264732582306765e-03,-1.999907331745885697e-01
1.506729567063630819e+09,1.502645703327713013e+11,1.674135889673732891e+04,2.927351708324527863e+03,-2.005335121897333390e-03,-1.999899463249312503e-01
1.566998422037786722e+09,1.502751051035552979e+11,1.674134860393220879e+04,2.926325217773562599e+03,-2.085393319924617669e-03,-1.999891275412271630e-01
1.627267238478711367e+09,1.502856361790040894e+11,1.674133790025686540e+04,2.925298735774543729e+03,-2.165439294770264960e-03,-1.999882768380703835e-01
1.687536014907510757e+09,1.502961635591490784e+11,1.674132678577759361e+04,2.924272262498247528e+03,-2.245473014590732702e-03,-1.999873942300882668e-01
1.747804749845529795e+09,1.503066872440223083e+11,1.674131526056085931e+04,2.923245798115366142e+03,-2.325494447589578680e-03,-1.999864797319414744e-01
1.808073441814353704e+09,1.503172072336563721e+11,1.674130332467329936e+04,2.922219342796507135e+03,-2.405503562014870214e-03,-1.999855333583235306e-01
1.868342089335807800e+09,1.503277235280845337e+11,1.674129097818172158e+04,2.921192896712193033e+03,-2.485500326157102924e-03,-1.999845551239612107e-01
1.928610690931958914e+09,1.503382361273406372e+11,1.674127822115310482e+04,2.920166460032862233e+03,-2.565484708347521084e-03,-1.999835450436141249e-01
1.988879245125115395e+09,1.503487450314591675e+11,1.674126505365459525e+04,2.919140032928867186e+03,-2.645456676956749360e-03,-1.999825031320748847e-01
2.049147750437828064e+09,1.503592502404752197e+11,1.674125147575351002e+04,2.918113615570475304e+03,-2.725416200393674781e-03,-1.999814294041689922e-01
2.109416205392890453e+09,1.503697517544244690e+11,1.674123748751733729e+04,2.917087208127868507e+03,-2.805363247104531235e-03,-1.999803238747547562e-01
2.169684608513339996e+09,1.503802495733432312e+11,1.674122308901373253e+04,2.916060810771143224e+03,-2.885297785572143135e-03,-1.999791865587230988e-01
2.229952958322457790e+09,1.503907436972684326e+11,1.674120828031052224e+04,2.915034423670310389e+03,-2.965219784315294843e-03,-1.999780174709978320e-01
2.290221253343770504e+09,1.504012341262376099e+11,1.674119306147570023e+04,2.914008046995294080e+03,-3.045129211888218494e-03,-1.999768166265352698e-01
2.350489492101049423e+09,1.504117208602889099e+11,1.674117743257743132e+04,2.912981680915932884e+03,-3.125026036880152076e-03,-1.999755840403243390e-01
2.410757673118311882e+09,1.504222038994610901e+11,1.674116139368404401e+04,2.911955325601978984e+03,-3.204910227914988148e-03,-1.999743197273865514e-01
2.471025794919822216e+09,1.504326832437934875e+11,1.674114494486404146e+04,2.910928981223097708e+03,-3.284781753650962456e-03,-1.999730237027756985e-01
2.531293856030092239e+09,1.504431588933261108e+11,1.674112808618608688e+04,2.909902647948867525e+03,-3.364640582780416278e-03,-1.999716959815781570e-01
2.591561854973880768e+09,1.504536308480995178e+11,1.674111081771902172e+04,2.908876325948780504e+03,-3.444486684029570041e-03,-1.999703365789124998e-01
2.651829790276195526e+09,1.504640991081549377e+11,1.674109313953184756e+04,2.907850015392241403e+03,-3.524320026158362859e-03,-1.999689455099296909e-01
2.712097660462293148e+09,1.504745636735341492e+11,1.674107505169373326e+04,2.906823716448567211e+03,-3.604140577960295976e-03,-1.999675227898128349e-01
2.772365464057679653e+09,1.504850245442795715e+11,1.674105655427402235e+04,2.905797429286988518e+03,-3.683948308262320875e-03,-1.999660684337771777e-01
2.832633199588111877e+09,1.504954817204342346e+11,1.674103764734221841e+04,2.904771154076647690e+03,-3.763743185924737361e-03,-1.999645824570701613e-01
2.892900865579596519e+09,1.505059352020417786e+11,1.674101833096799237e+04,2.903744890986598875e+03,-3.843525179841106396e-03,-1.999630648749711748e-01
2.953168460558393002e+09,1.505163849891464539e+11,1.674099860522118615e+04,2.902718640185809363e+03,-3.923294258938194584e-03,-1.999615157027916368e-01
3.013435983051011562e+09,1.505268310817930908e+11,1.674097847017180538e+04,2.901692401843157313e+03,-4.003050392175909987e-03,-1.999599349558748296e-01
3.073703431584215641e+09,1.505372734800271606e+11,1.674095792589002667e+04,2.900666176127433118e+03,-4.082793548547275671e-03,-1.999583226495960098e-01
