pos_x,pos_y,vel_x,vel_y,thrust_x,thrust_y
0.000000000000000000e+00,1.500000000000000000e+11,1.697123869061156074e+04,-9.884620914780887233e+02,-1.199999999999999956e-01,0.000000000000000000e+00
6.109430526958112419e+07,1.499964414305634155e+11,1.697064035266142309e+04,-9.884915101655125227e+02,2.443322389069909153e-04,5.999999502514621330e-01
1.221886148818211704e+08,1.499928935252967529e+11,1.697064155895556905e+04,-9.855292407388719766e+02,4.887519462723508923e-04,5.999998009345793859e-01
1.832829331809430718e+08,1.499893562841924133e+11,1.697064397197830840e+04,-9.825669734265931083e+02,7.331661194608329836e-04,5.999995520560338358e-01
2.443772645110644698e+08,1.499858297072410583e+11,1.697064759170038815e+04,-9.796047087063710705e+02,9.775872294420420022e-04,5.999992036021455366e-01
3.054716132164216042e+08,1.499823137944316711e+11,1.697065241815476111e+04,-9.766424470559644533e+02,1.222017645855538476e-03,5.999987555594371580e-01
3.665659836414120197e+08,1.499788085457514343e+11,1.697065845138622171e+04,-9.736801889531941470e+02,1.466458054752527726e-03,5.999982079146350955e-01
4.276603801306068301e+08,1.499753139611858826e+11,1.697066569144300593e+04,-9.707179348759424329e+02,1.710908661130837059e-03,5.999975606546691376e-01
4.887548070287546515e+08,1.499718300407187805e+11,1.697067413837440108e+04,-9.677556853021519601e+02,1.955369489569050868e-03,5.999968137666725765e-01
5.498492686807820797e+08,1.499683567843322144e+11,1.697068379222984004e+04,-9.647934407098249494e+02,2.199840484438220656e-03,5.999959672379832076e-01
6.109437694317926168e+08,1.499648941920065308e+11,1.697069465305849735e+04,-9.618312015770221706e+02,2.444321549986845296e-03,5.999950210561418862e-01
6.720383136270654202e+08,1.499614422637203674e+11,1.697070672090910375e+04,-9.588689683818619187e+02,2.688812568561595867e-03,5.999939752088941924e-01
7.331329056120527983e+08,1.499580009994505920e+11,1.697071999582982244e+04,-9.559067416025189914e+02,2.933313409717919640e-03,5.999928296841890996e-01
7.942275497323782444e+08,1.499545703991724243e+11,1.697073447786819088e+04,-9.529445217172241200e+02,3.177823935125984652e-03,5.999915844701801948e-01
8.553222503338341713e+08,1.499511504628592834e+11,1.697075016707108443e+04,-9.499823092042623784e+02,3.422344001374289478e-03,5.999902395552250134e-01
9.164170117623790503e+08,1.499477411904829407e+11,1.697076706348468360e+04,-9.470201045419729553e+02,3.666873461652023214e-03,5.999887949278854826e-01
9.775118383641351461e+08,1.499443425820133972e+11,1.697078516715446312e+04,-9.440579082087475626e+02,3.911412166800740282e-03,5.999872505769279218e-01
1.038606734485385776e+09,1.499409546374189453e+11,1.697080447812518105e+04,-9.410957206830297537e+02,4.155959965995014750e-03,5.999856064913232645e-01
1.099701704472572803e+09,1.499375773566661377e+11,1.697082499644086784e+04,-9.381335424433140133e+02,4.400516707196388405e-03,5.999838626602466141e-01
1.160796752672294140e+09,1.499342107397198486e+11,1.697084672214481543e+04,-9.351713739681447350e+02,4.645082237464120446e-03,5.999820190730777991e-01
1.221891883431300640e+09,1.499308547865432129e+11,1.697086965527958455e+04,-9.322092157361151976e+02,4.889656403172859718e-03,5.999800757194015954e-01
1.282987101096493721e+09,1.499275094970975952e+11,1.697089379588699012e+04,-9.292470682258667694e+02,5.134239050168280631e-03,5.999780325890071708e-01
1.344082410014922857e+09,1.499241748713427124e+11,1.697091914400810128e+04,-9.262849319160876576e+02,5.378830023880381422e-03,5.999758896718885293e-01
1.405177814533782482e+09,1.499208509092364807e+11,1.697094569968324868e+04,-9.233228072855123401e+02,5.623429169407396198e-03,5.999736469582449550e-01
1.466273319000409603e+09,1.499175376107351685e+11,1.697097346295200623e+04,-9.203606948129202010e+02,5.868036331578810501e-03,5.999713044384799021e-01
1.527368927762281179e+09,1.499142349757932434e+11,1.697100243385320573e+04,-9.173985949771348487e+02,6.112651355003418351e-03,5.999688621032028824e-01
1.588464645167011023e+09,1.499109430043635254e+11,1.697103261242492590e+04,-9.144365082570230925e+02,6.357274084106356860e-03,5.999663199432276883e-01
1.649560475562347174e+09,1.499076616963970642e+11,1.697106399870449604e+04,-9.114744351314939195e+02,6.601904363158066572e-03,5.999636779495736150e-01
1.710656423296169758e+09,1.499043910518431702e+11,1.697109659272849240e+04,-9.085123760794975851e+02,6.846542036297127362e-03,5.999609361134650154e-01
1.771752492716487646e+09,1.499011310706494751e+11,1.697113039453273814e+04,-9.055503315800247037e+02,7.091186947548485178e-03,5.999580944263315230e-01
1.832848688171435833e+09,1.498978817527618713e+11,1.697116540415230338e+04,-9.025883021121049978e+02,7.335838940838118258e-03,5.999551528798082733e-01
1.893945014009273291e+09,1.498946430981245117e+11,1.697120162162150518e+04,-8.996262881548067298e+02,7.580497860004982436e-03,5.999521114657354603e-01
1.955041474578379393e+09,1.498914151066798401e+11,1.697123904697391117e+04,-8.966642901872354514e+02,7.825163548810800188e-03,5.999489701761595573e-01
2.016138074227251768e+09,1.498881977783685608e+11,1.697127768024232864e+04,-8.937023086885333214e+02,8.069835850948158321e-03,5.999457290033314294e-01
2.077234817304503441e+09,1.498849911131296692e+11,1.697131752145880819e+04,-8.907403441378778552e+02,8.314514610047275128e-03,5.999423879397081105e-01
2.138331708158860207e+09,1.498817951109004211e+11,1.697135857065465461e+04,-8.877783970144809018e+02,8.559199669681681610e-03,5.999389469779524697e-01
2.199428751139157772e+09,1.498786097716163635e+11,1.697140082786040875e+04,-8.848164677975881887e+02,8.803890873373052678e-03,5.999354061109326564e-01
2.260525950594338894e+09,1.498754350952112732e+11,1.697144429310586202e+04,-8.818545569664777304e+02,9.048588064595334060e-03,5.999317653317227661e-01
2.321623310873451233e+09,1.498722710816172791e+11,1.697148896642004911e+04,-8.788926650004593739e+02,9.293291086778274201e-03,5.999280246336025080e-01
2.382720836325643539e+09,1.498691177307647095e+11,1.697153484783124441e+04,-8.759307923788734342e+02,9.537999783310531152e-03,5.999241840100576484e-01
2.443818531300164700e+09,1.498659750425822144e+11,1.697158193736696921e+04,-8.729689395810900123e+02,9.782713997542356182e-03,5.999202434547797891e-01
2.504916400146358967e+09,1.498628430169967041e+11,1.697163023505399178e+04,-8.700071070865077445e+02,1.002743357278797209e-02,5.999162029616663672e-01
2.566014447213665009e+09,1.498597216539333496e+11,1.697167974091832002e+04,-8.670452953745533478e+02,1.027215835232767743e-02,5.999120625248209882e-01
2.627112676851611614e+09,1.498566109533156128e+11,1.697173045498520150e+04,-8.640835049246799144e+02,1.051688817940974602e-02,5.999078221385529819e-01
2.688211093409816265e+09,1.498535109150652466e+11,1.697178237727913438e+04,-8.611217362163666849e+02,1.076162289725210441e-02,5.999034817973782907e-01
2.749309701237982273e+09,1.498504215391022339e+11,1.697183550782386010e+04,-8.581599897291175694e+02,1.100636234904387410e-02,5.998990414960183593e-01
2.810408504685894966e+09,1.498473428253448486e+11,1.697188984664235613e+04,-8.551982659424603526e+02,1.125110637794679742e-02,5.998945012294012447e-01
2.871507508103419781e+09,1.498442747737096252e+11,1.697194539375684690e+04,-8.522365653359458975e+02,1.149585482709647964e-02,5.998898609926611725e-01
2.932606715840499401e+09,1.498412173841114197e+11,1.697200214918879647e+04,-8.492748883891467813e+02,1.174060753960362753e-02,5.998851207811384256e-01
2.993706132247151375e+09,1.498381706564633179e+11,1.697206011295891949e+04,-8.463132355816566132e+02,1.198536435855511971e-02,5.998802805903796775e-01
3.054805761673465252e+09,1.498351345906766968e+11,1.697211928508716301e+04,-8.433516073930891253e+02,1.223012512701506828e-02,5.998753404161379921e-01
3.115905608469599247e+09,1.498321091866611938e+11,1.697217966559272463e+04,-8.403900043030770348e+02,1.247488968802577987e-02,5.998703002543729346e-01
3.177005676985777855e+09,1.498290944443247375e+11,1.697224125449403800e+04,-8.374284267912711357e+02,1.271965788460865596e-02,5.998651601012502388e-01
3.238105971572289467e+09,1.498260903635735168e+11,1.697230405180878370e+04,-8.344668753373392747e+02,1.296442955976510533e-02,5.998599199531419179e-01
3.299206496579483509e+09,1.498230969443120117e+11,1.697236805755387832e+04,-8.315053504209654420e+02,1.320920455647734033e-02,5.998545798066270418e-01
3.360307256357767105e+09,1.498201141864429321e+11,1.697243327174548904e+04,-8.285438525218488621e+02,1.345398271770918523e-02,5.998491396584907376e-01
3.421408255257603645e+09,1.498171420898673096e+11,1.697249969439901543e+04,-8.255823821197029702e+02,1.369876388640684818e-02,5.998435995057248560e-01
3.482509497629508495e+09,1.498141806544844055e+11,1.697256732552910762e+04,-8.226209396942542753e+02,1.394354790549964113e-02,5.998379593455277492e-01
3.543610987824047089e+09,1.498112298801918030e+11,1.697263616514965179e+04,-8.196595257252416786e+02,1.418833461790071707e-02,5.998322191753044930e-01
3.604712730191832542e+09,1.498082897668853149e+11,1.697270621327377376e+04,-8.166981406924154498e+02,1.443312386650773098e-02,5.998263789926664424e-01
3.665814729083522320e+09,1.498053603144590454e+11,1.697277746991384993e+04,-8.137367850755358631e+02,1.467791549420355626e-02,5.998204387954323424e-01
3.726916988849815845e+09,1.498024415228053589e+11,1.697284993508148909e+04,-8.107754593543728561e+02,1.492270934385690230e-02,5.998143985816268842e-01
3.788019513841451168e+09,1.497995333918149414e+11,1.697292360878754698e+04,-8.078141640087046653e+02,1.516750525832296845e-02,5.998082583494818154e-01
3.849122308409202576e+09,1.497966359213766785e+11,1.697299849104211535e+04,-8.048528995183169172e+02,1.541230308044410149e-02,5.998020180974356075e-01
3.910225376903878689e+09,1.497937491113777771e+11,1.697307458185453288e+04,-8.018916663630017183e+02,1.565710265305037679e-02,5.997956778241335662e-01
3.971328723676318645e+09,1.497908729617037048e+11,1.697315188123337794e+04,-7.989304650225565183e+02,1.590190381896022104e-02,5.997892375284276101e-01
4.032432353077389717e+09,1.497880074722381897e+11,1.697323038918646853e+04,-7.959692959767834282e+02,1.614670642098102460e-02,5.997826972093764919e-01
4.093536269457984924e+09,1.497851526428632507e+11,1.697331010572086234e+04,-7.930081597054879694e+02,1.639151030190971400e-02,5.997760568662459102e-01
4.154640477169019222e+09,1.497823084734591675e+11,1.697339103084286398e+04,-7.900470566884782784e+02,1.663631530453333132e-02,5.997693164985086201e-01
4.215744980561428070e+09,1.497794749639045105e+11,1.697347316455801047e+04,-7.870859874055640830e+02,1.688112127162963091e-02,5.997624761058435450e-01
4.276849783986164093e+09,1.497766521140761108e+11,1.697355650687108937e+04,-7.841249523365557934e+02,1.712592804596764148e-02,5.997555356881371091e-01
4.337954891794194221e+09,1.497738399238490601e+11,1.697364105778612429e+04,-7.811639519612634786e+02,1.737073547030823159e-02,5.997484952454824603e-01
4.399060308336497307e+09,1.497710383930967407e+11,1.697372681730637487e+04,-7.782029867594957295e+02,1.761554338740466130e-02,5.997413547781796916e-01
4.460166037964060783e+09,1.497682475216907959e+11,1.697381378543435130e+04,-7.752420572110588637e+02,1.786035164000315117e-02,5.997341142867357311e-01
4.521272085027879715e+09,1.497654673095011292e+11,1.697390196217179982e+04,-7.722811637957561288e+02,1.810516007084343043e-02,5.997267737718644520e-01
4.582378453878951073e+09,1.497626977563959656e+11,1.697399134751970632e+04,-7.693203069933864526e+02,1.834996852265927472e-02,5.997193332344867844e-01
4.643485148868272781e+09,1.497599388622417297e+11,1.697408194147829636e+04,-7.663594872837434195e+02,1.859477683817906818e-02,5.997117926757303819e-01
4.704592174346841812e+09,1.497571906269031982e+11,1.697417374404704242e+04,-7.633987051466147022e+02,1.883958486012634118e-02,5.997041520969302875e-01
4.765699534665650368e+09,1.497544530502433777e+11,1.697426675522465302e+04,-7.604379610617805838e+02,1.908439243122029075e-02,5.996964114996280459e-01
