pos_x,pos_y,vel_x,vel_y,thrust_x,thrust_y
0.000000000000000000e+00,1.500000000000000000e+11,1.560967381696465782e+04,6.733356022665666387e+03,-5.000000000000000278e-02,0.000000000000000000e+00
5.619392823414756358e+07,1.500242399757743225e+11,1.560942450948543410e+04,6.733326603978242929e+03,-7.491725006645179980e-05,-1.999999859685135939e-01
1.123878550838637054e+08,1.500484762556481628e+11,1.560942412492115182e+04,6.732299964955879659e+03,-1.498040802131794325e-04,-1.999999438968359800e-01
1.685817791653015316e+08,1.500727088396565552e+11,1.560942335595495388e+04,6.731273335661594501e+03,-2.246680356108852507e-04,-1.999998738106446572e-01
2.247756990950632393e+08,1.500969377278350220e+11,1.560942220271158658e+04,6.730246716241361355e+03,-2.995080689921435745e-04,-1.999997757371657914e-01
2.809696134902188778e+08,1.501211629202196350e+11,1.560942066532101853e+04,6.729220106840997687e+03,-3.743239581580366099e-04,-1.999996497036291287e-01
3.371635209683104753e+08,1.501453844168470154e+11,1.560941874391432975e+04,6.728193507606167259e+03,-4.491156184610940088e-04,-1.999994957372674409e-01
3.933574201473533511e+08,1.501696022177542725e+11,1.560941643862302044e+04,6.727166918682379219e+03,-5.238830045885407545e-04,-1.999993138653168578e-01
4.495513096458371282e+08,1.501938163229790344e+11,1.560941374957882181e+04,6.726140340214989010e+03,-5.986260860080831400e-04,-1.999991041150163684e-01
5.057451880827261209e+08,1.502180267325594788e+11,1.560941067691361604e+04,6.725113772349195642e+03,-6.733448387831465461e-04,-1.999988665136082644e-01
5.619390540774599314e+08,1.502422334465343018e+11,1.560940722075940539e+04,6.724087215230044421e+03,-7.480392422989510159e-04,-1.999986010883375576e-01
6.181329062499537468e+08,1.502664364649427185e+11,1.560940338124829941e+04,6.723060669002426039e+03,-8.227092777743426170e-04,-1.999983078664523684e-01
6.743267432205986977e+08,1.502906357878244324e+11,1.560939915851249680e+04,6.722034133811075662e+03,-8.973549275176922633e-04,-1.999979868752034817e-01
7.305205636102621555e+08,1.503148314152197266e+11,1.560939455268429083e+04,6.721007609800575665e+03,-9.719761745262088526e-04,-1.999976381418444582e-01
7.867143660402879715e+08,1.503390233471693420e+11,1.560938956389605846e+04,6.719981097115351986e+03,-1.046573002256960105e-03,-1.999972616936315783e-01
8.429081491324969530e+08,1.503632115837145691e+11,1.560938419228026032e+04,6.718954595899676860e+03,-1.121145394489470211e-03,-1.999968575578236762e-01
8.991019115091869831e+08,1.503873961248972473e+11,1.560937843796943889e+04,6.717928106297667000e+03,-1.195693335239832265e-03,-1.999964257616822227e-01
