pos_x,pos_y,vel_x,vel_y,thrust_x,thrust_y
0.000000000000000000e+00,1.500000000000000000e+11,1.697123869061156074e+04,-9.884620914780887233e+02,-5.000000000000000278e-02,0.000000000000000000e+00
6.109556177927640826e+07,1.499964414305634155e+11,1.697098938313233521e+04,-9.884915101655125227e+02,8.143447510762210143e-05,1.999999834210649807e-01
1.221911249771734476e+08,1.499928863452419434e+11,1.697098977719361937e+04,-9.875237004072780564e+02,1.629150162067074387e-04,1.999999336467327415e-01
1.832866910131325424e+08,1.499893347440297852e+11,1.697099056554419076e+04,-9.865558922698870674e+02,2.443899737061235099e-04,1.999998506837961376e-01
2.443822613064889014e+08,1.499857866269205322e+11,1.697099174815454171e+04,-9.855880859029055046e+02,3.258663253819984854e-04,1.999997345276688099e-01
3.054778372765968442e+08,1.499822419939072876e+11,1.697099332502998004e+04,-9.846202814559179615e+02,4.073454315124302636e-04,1.999995851738183839e-01
3.665734203428542614e+08,1.499787008449826050e+11,1.697099529618260931e+04,-9.836524790785271080e+02,4.888277161159748424e-04,1.999994026177677187e-01
4.276690119247102737e+08,1.499751631801384888e+11,1.697099766162667220e+04,-9.826846789203539174e+02,5.703133357001110735e-04,1.999991868550947682e-01
4.887646134416682124e+08,1.499716289993664246e+11,1.697100042137721175e+04,-9.817168811310369847e+02,6.518023464484471244e-04,1.999989378814326924e-01
5.498602263132866621e+08,1.499680983026573181e+11,1.697100357544956933e+04,-9.807490858602326398e+02,7.332947599498693125e-04,1.999986556924696623e-01
6.109558519591796398e+08,1.499645710900015869e+11,1.697100712385916631e+04,-9.797812932576146068e+02,8.147905654902732296e-04,1.999983402839493329e-01
6.720514917990165949e+08,1.499610473613890991e+11,1.697101106662138409e+04,-9.788135034728735491e+02,8.962897401852339433e-04,1.999979916516704537e-01
7.331471472525219917e+08,1.499575271168091431e+11,1.697101540375151671e+04,-9.778457166557172968e+02,9.777922540464016512e-04,1.999976097914870909e-01
7.942428197394750118e+08,1.499540103562504883e+11,1.697102013526472729e+04,-9.768779329558701647e+02,1.059298072709614555e-03,1.999971946993086280e-01
8.553385106797087193e+08,1.499504970797014160e+11,1.697102526117602611e+04,-9.759101525230730658e+02,1.140807158993870562e-03,1.999967463710997373e-01
9.164342214931097031e+08,1.499469872871495972e+11,1.697103078150025976e+04,-9.749423755070829429e+02,1.222319473836763802e-03,1.999962648028804635e-01
9.775299535996172428e+08,1.499434809785821838e+11,1.697103669625209659e+04,-9.739746020576727688e+02,1.303834976879168078e-03,1.999957499907262237e-01
1.038625708419222951e+09,1.499399781539858093e+11,1.697104300544603029e+04,-9.730068323246313184e+02,1.385353626843611498e-03,1.999952019307678075e-01
1.099721487371969938e+09,1.499364788133465576e+11,1.697104970909636177e+04,-9.720390664577628286e+02,1.466875381786563598e-03,1.999946206191914322e-01
1.160817291877951860e+09,1.499329829566499634e+11,1.697105680721720273e+04,-9.710713046068867698e+02,1.548400199271087385e-03,1.999940060522387153e-01
1.221913123357312679e+09,1.499294905838810425e+11,1.697106429982247937e+04,-9.701035469218377330e+02,1.629928036487738284e-03,1.999933582262067855e-01
1.283008983230246067e+09,1.499260016950242615e+11,1.697107218692592141e+04,-9.691357935524650884e+02,1.711458850340948166e-03,1.999926771374481993e-01
1.344104872916993856e+09,1.499225162900635376e+11,1.697108046854106578e+04,-9.681680446486327583e+02,1.792992597511886086e-03,1.999919627823710244e-01
1.405200793837846279e+09,1.499190343689822388e+11,1.697108914468124567e+04,-9.672003003602191029e+02,1.874529234504951694e-03,1.999912151574388119e-01
1.466296747413140774e+09,1.499155559317632141e+11,1.697109821535960873e+04,-9.662325608371163526e+02,1.956068717682676785e-03,1.999904342591707906e-01
1.527392735063261509e+09,1.499120809783887939e+11,1.697110768058909525e+04,-9.652648262292308345e+02,2.037611003292273508e-03,1.999896200841415617e-01
1.588488758208638430e+09,1.499086095088407288e+11,1.697111754038245272e+04,-9.642970966864825186e+02,2.119156047486091092e-03,1.999887726289813761e-01
1.649584818269746542e+09,1.499051415231002502e+11,1.697112779475222851e+04,-9.633293723588045623e+02,2.200703806337548848e-03,1.999878918903761349e-01
1.710680916667105436e+09,1.499016770211480103e+11,1.697113844371077357e+04,-9.623616533961435380e+02,2.282254235853682558e-03,1.999869778650673335e-01
1.771777054821278334e+09,1.498982160029642029e+11,1.697114948727023511e+04,-9.613939399484588648e+02,2.363807291985117395e-03,1.999860305498520896e-01
1.832873234152871609e+09,1.498947584685284119e+11,1.697116092544256389e+04,-9.604262321657225812e+02,2.445362930634072812e-03,1.999850499415830873e-01
1.893969456082533836e+09,1.498913044178197021e+11,1.697117275823951059e+04,-9.594585301979193446e+02,2.526921107660845198e-03,1.999840360371688552e-01
1.955065722030955315e+09,1.498878538508165894e+11,1.697118498567262577e+04,-9.584908341950458635e+02,2.608481778889087509e-03,1.999829888335735717e-01
2.016162033418867111e+09,1.498844067674970703e+11,1.697119760775325994e+04,-9.575231443071111244e+02,2.690044900110158226e-03,1.999819083278169540e-01
2.077258391667040348e+09,1.498809631678385925e+11,1.697121062449256351e+04,-9.565554606841355962e+02,2.771610427086725233e-03,1.999807945169747025e-01
2.138354798196285725e+09,1.498775230518180847e+11,1.697122403590148315e+04,-9.555877834761514578e+02,2.853178315555765596e-03,1.999796473981781120e-01
2.199451254427452564e+09,1.498740864194118958e+11,1.697123784199076908e+04,-9.546201128332020289e+02,2.934748521231096523e-03,1.999784669686142380e-01
2.260547761781427860e+09,1.498706532705958252e+11,1.697125204277097146e+04,-9.536524489053418847e+02,3.016320999805501262e-03,1.999772532255259805e-01
2.321644321679136753e+09,1.498672236053451843e+11,1.697126663825243668e+04,-9.526847918426362867e+02,3.097895706952550569e-03,1.999760061662119726e-01
2.382740935541539669e+09,1.498637974236347351e+11,1.697128162844530743e+04,-9.517171417951611829e+02,3.179472598328159181e-03,1.999747257880267470e-01
2.443837604789633751e+09,1.498603747254386597e+11,1.697129701335953359e+04,-9.507494989130027534e+02,3.261051629571918090e-03,1.999734120883805422e-01
2.504934330844451427e+09,1.498569555107306213e+11,1.697131279300485767e+04,-9.497818633462575235e+02,3.342632756308271981e-03,1.999720650647396347e-01
2.566031115127058506e+09,1.498535397794837341e+11,1.697132896739082571e+04,-9.488142352450316821e+02,3.424215934147517137e-03,1.999706847146259514e-01
2.627127959058555126e+09,1.498501275316705933e+11,1.697134553652677641e+04,-9.478466147594411950e+02,3.505801118686693949e-03,1.999692710356174297e-01
2.688224864060073853e+09,1.498467187672632446e+11,1.697136250042185202e+04,-9.468790020396113505e+02,3.587388265510378822e-03,1.999678240253478512e-01
2.749321831552779675e+09,1.498433134862331848e+11,1.697137985908499468e+04,-9.459113972356767590e+02,3.668977330191368520e-03,1.999663436815068973e-01
2.810418862957869530e+09,1.498399116885513916e+11,1.697139761252493918e+04,-9.449438004977808987e+02,3.750568268291312041e-03,1.999648300018402880e-01
2.871515959696570396e+09,1.498365133741882629e+11,1.697141576075022385e+04,-9.439762119760760015e+02,3.832161035361259221e-03,1.999632829841495041e-01
2.932613123190139294e+09,1.498331185431137085e+11,1.697143430376918695e+04,-9.430086318207227123e+02,3.913755586942168144e-03,1.999617026262920927e-01
2.993710354859863281e+09,1.498297271952970581e+11,1.697145324158995936e+04,-9.420410601818899750e+02,3.995351878565358769e-03,1.999600889261815839e-01
3.054807656127057076e+09,1.498263393307070923e+11,1.697147257422047551e+04,-9.410734972097546915e+02,4.076949865752930134e-03,1.999584418817873799e-01
3.115905028413063526e+09,1.498229549493121033e+11,1.697149230166846610e+04,-9.401059430545017221e+02,4.158549504018138956e-03,1.999567614911349489e-01
3.177002473139252663e+09,1.498195740510797729e+11,1.697151242394146175e+04,-9.391383978663232028e+02,4.240150748865757421e-03,1.999550477523058256e-01
3.238099991727021217e+09,1.498161966359772949e+11,1.697153294104678935e+04,-9.381708617954186593e+02,4.321753555792393238e-03,1.999533006634374166e-01
3.299197585597790718e+09,1.498128227039713135e+11,1.697155385299157570e+04,-9.372033349919947796e+02,4.403357880286786277e-03,1.999515202227232780e-01
3.360295256173008442e+09,1.498094522550279236e+11,1.697157515978274387e+04,-9.362358176062650728e+02,4.484963677830108679e-03,1.999497064284130321e-01
3.421393004874145508e+09,1.498060852891126709e+11,1.697159686142701685e+04,-9.352683097884495282e+02,4.566570903896214652e-03,1.999478592788122011e-01
3.482490833122696877e+09,1.498027218061905823e+11,1.697161895793091753e+04,-9.343008116887745018e+02,4.648179513951896345e-03,1.999459787722825954e-01
3.543588742340179443e+09,1.497993618062261353e+11,1.697164144930076509e+04,-9.333333234574727157e+02,4.729789463457124976e-03,1.999440649072419252e-01
3.604686733948132992e+09,1.497960052891832581e+11,1.697166433554267496e+04,-9.323658452447824629e+02,4.811400707865270271e-03,1.999421176821640778e-01
3.665784809368118286e+09,1.497926522550253296e+11,1.697168761666256250e+04,-9.313983772009478344e+02,4.893013202623319041e-03,1.999401370955790902e-01
3.726882970021716595e+09,1.497893027037152100e+11,1.697171129266614298e+04,-9.304309194762183779e+02,4.974626903172079881e-03,1.999381231460729824e-01
3.787981217330528736e+09,1.497859566352152100e+11,1.697173536355892793e+04,-9.294634722208488711e+02,5.056241764946383527e-03,1.999360758322880072e-01
3.849079552716175079e+09,1.497826140494870911e+11,1.697175982934622880e+04,-9.284960355850988662e+02,5.137857743375270209e-03,1.999339951529225390e-01
3.910177977600294590e+09,1.497792749464920959e+11,1.697178469003314967e+04,-9.275286097192326906e+02,5.219474793882176999e-03,1.999318811067310464e-01
3.971276493404542923e+09,1.497759393261909180e+11,1.697180994562459819e+04,-9.265611947735191052e+02,5.301092871885109553e-03,1.999297336925242030e-01
4.032375101550593853e+09,1.497726071885436707e+11,1.697183559612527824e+04,-9.255937908982313047e+02,5.382711932796828587e-03,1.999275529091689430e-01
4.093473803460136890e+09,1.497692785335099792e+11,1.697186164153969366e+04,-9.246263982436463493e+02,5.464331932025008609e-03,1.999253387555881001e-01
4.154572600554876804e+09,1.497659533610489197e+11,1.697188808187214090e+04,-9.236590169600450508e+02,5.545952824972400115e-03,1.999230912307610186e-01
4.215671494256533146e+09,1.497626316711190186e+11,1.697191491712671996e+04,-9.226916471977117453e+02,5.627574567036999591e-03,1.999208103337229980e-01
4.276770485986839294e+09,1.497593134636782227e+11,1.697194214730732710e+04,-9.217242891069340658e+02,5.709197113612202168e-03,1.999184960635656816e-01
4.337869577167542458e+09,1.497559987386840210e+11,1.697196977241765489e+04,-9.207569428380028285e+02,5.790820420086958617e-03,1.999161484194368621e-01
4.398968769220402718e+09,1.497526874960932617e+11,1.697199779246119215e+04,-9.197896085412114644e+02,5.872444441845927135e-03,1.999137674005405652e-01
4.460068063567191124e+09,1.497493797358623352e+11,1.697202620744123124e+04,-9.188222863668561331e+02,5.954069134269615593e-03,1.999113530061370492e-01
4.521167461629690170e+09,1.497460754579470520e+11,1.697205501736085716e+04,-9.178549764652353815e+02,6.035694452734541998e-03,1.999089052355428053e-01
4.582266964829692841e+09,1.497427746623027039e+11,1.697208422222295485e+04,-9.168876789866498029e+02,6.117320352613370670e-03,1.999064240881305576e-01
4.643366574589001656e+09,1.497394773488840027e+11,1.697211382203020912e+04,-9.159203940814018097e+02,6.198946789275057087e-03,1.999039095633293184e-01
