controller_name,case_id,r0_over_target,initial_velocity_angle_deg,thrust_scale,candidate_id,selected,duration,norm,radial_bias,tangential_bias,endpoint_score,endpoint_radius_ratio,endpoint_vr_ratio,endpoint_vt_error_ratio,endpoint_energy_error_ratio,endpoint_angular_momentum_error_ratio,endpoint_eccentricity_proxy,endpoint_periapsis_ratio,endpoint_apoapsis_ratio,endpoint_orbit_crosses_target,endpoint_predicted_crossing_step,preview_crossing,preview_crossing_step,preview_sync_error,preview_distance_to_recoverable,preview_min_radius_error_ratio,preview_vr_ratio,preview_vt_error_ratio,overspeed,instability
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,32,False,18,0.05,0.0,0.3,15.653698556002396,0.9800005099854232,0.5050762558880463,0.11184853333290357,0.45049392083237105,0.08961212969279032,0.5895730519039899,0.746901560611867,2.892730603293444,True,705884,False,,25.253813412023863,26.493695605485314,0.01999269018854375,0.5050792203923594,0.11184081872044518,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,33,False,18,0.05,0.08,0.7,15.691885348144188,0.9800005243281498,0.5319903489562905,0.11031555965625833,0.47499913876158467,0.08810983063283617,0.6151486840272432,0.7330489231292646,3.0764686370557515,True,670172,False,,26.599518055686595,27.77926545145847,0.019992313503571224,0.5319932666593635,0.11030744516186085,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,34,False,18,0.05,0.08,1.0,15.682212903694632,0.9800005200585038,0.5239783678184342,0.11109364425246375,0.4682671727126683,0.08887234920111273,0.6079101078744539,0.7373813915642885,3.0239060395750026,True,680420,False,,26.1989190037406,27.39598519396848,0.01999242563780143,0.5239813092672715,0.11108564636325871,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,35,False,18,0.05,0.08,-0.3,16.136711440412444,0.9800005425321308,0.566149921115111,-0.35421056354222297,-0.30324546730761764,-0.36712600190985967,0.6913839366908107,0.23680578298634794,1.2978245304662754,True,629736,False,,28.30708161714457,29.449042876909104,0.019991835487084504,0.5661416323428914,-0.3542155861480072,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,36,False,18,0.05,0.08,0.3,15.716550719254315,0.9800005425322813,0.5661503569193941,0.10384512549640619,0.4981850909957311,0.0817688218580922,0.6424673208384902,0.7124791885337712,3.273054051139238,True,629735,False,,28.307518412838917,29.418421753653952,0.01999183540695547,0.5661530778056655,0.10383654028770739,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,37,False,18,0.1,-0.08,0.7,17.08082194776268,0.9800004813000615,0.4512483506159175,0.3458138746644803,0.9740247349327434,0.3188982449114914,0.9771469792926694,0.8797993263267253,76.11652755701763,True,790088,False,,22.562419794098968,23.978293205137767,0.019993443502073306,0.4512592143269109,0.3458055317758292,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,38,False,18,0.1,-0.08,1.0,17.116136971929148,0.9800004898393556,0.46727231667338,0.34737002442616555,0.9929340941939785,0.32042328393250685,0.9938211451376896,0.8744604063423762,282.1748831464148,True,762994,False,,23.363618108966797,24.734009590599133,0.019993219232852345,0.46728323795327437,0.3473613752946501,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,39,False,18,0.1,-0.08,-0.3,17.332504176108614,0.9800004448914869,0.3829274317373085,-0.5832383521709105,-0.7204917109816492,-0.5915733997137833,0.8443937715979851,0.09044288176967258,1.0720154940738669,True,931055,False,,19.145789993033286,20.87985036141975,0.0199943998618513,0.38291579986066576,-0.5832405445146005,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,40,False,18,0.1,-0.08,0.3,16.89562419618209,0.9800004448917883,0.38292830334599065,0.3328730884466815,0.8823693553496639,0.3062162196620399,0.8940349537471867,0.9008285771773211,16.101543601816644,True,931053,False,,19.146417331392804,20.792836813009938,0.01999439970159232,0.382938690875356,0.33286607674925756,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,41,False,18,0.1,0.0,0.7,25.178871561511446,0.9800005099855171,0.5050765442057201,0.3488797566350377,1.033763648862743,0.3219028494114773,,,,False,705884,False,,25.253829497233976,26.52704478301937,0.01999269013063086,0.5050875213937136,0.34887039729089536,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,42,False,18,0.1,0.0,1.0,25.178871561511446,0.9800005099855171,0.5050765442057201,0.3488797566350377,1.033763648862743,0.3219028494114773,,,,False,705884,False,,25.253829497233976,26.52704478301937,0.01999269013063086,0.5050875213937136,0.34887039729089536,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,43,False,18,0.1,0.0,-0.3,17.2448492688167,0.9800005099852056,0.5050756421387702,-0.5992451365737448,-0.6251093996628103,-0.6072600294632187,0.8656416772779187,0.082676478734268,1.148009898696676,True,705885,False,,25.253191525724173,26.597414869523483,0.019992690296489715,0.5050638305144834,-0.5992479171858417,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,44,False,18,0.1,0.0,0.3,25.178871561511446,0.9800005099855171,0.5050765442057201,0.3488797566350377,1.033763648862743,0.3219028494114773,,,,False,705884,False,,25.253829497233976,26.52704478301937,0.01999269013063086,0.5050875213937136,0.34887039729089536,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,45,False,18,0.1,0.08,0.7,25.23989977065687,0.9800005386709707,0.5589047298024094,0.34581380455860583,1.0827740887685726,0.3188982534182623,,,,False,637899,False,,27.945238753423016,29.10031422342279,0.01999193676082617,0.5589155934764432,0.34580347130917605,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,46,False,18,0.1,0.08,1.0,25.224898026153184,0.9800005301316782,0.5428807678002411,0.3473699751460745,1.0693101554223083,0.3204232899266592,,,,False,656728,False,,27.144040665309465,28.33211690336539,0.019992161029216016,0.5428916890540821,0.34735992654240755,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,47,False,18,0.1,0.08,-0.3,16.994165629721063,0.9800005750789313,0.6272238718802925,-0.5832384266918085,-0.4737151345063761,-0.5915734184871723,0.8684274462588139,0.08927950230032519,1.2678348769788863,True,568416,False,,31.360612002052047,32.448004789818725,0.019990980728440234,0.6272122400410409,-0.5832420176944787,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,48,False,18,0.1,0.08,0.3,25.27283933682133,0.9800005750792325,0.6272247434888198,0.3328729305386596,1.1291459988587562,0.30621623843542845,,,,False,568416,False,,31.361239338533046,32.39251163816078,0.01999098056818177,0.6272351309368748,0.3328614456964243,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=1|angle=150|thrust=8000|target=1,1.0,150.0,8000.0,1,False,8,0.05,-0.08,0.7,14.709040634936006,1.000000221362621,0.4880381156202424,-0.02930887669857322,0.18042290187948665,-0.029308661823842064,0.4772423944773652,0.6378382298888576,1.8024446972286512,True,,False,,24.4018668992262,24.402148792563725,2.2136262096354166e-07,,,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=1|angle=150|thrust=8000|target=1,1.0,150.0,8000.0,2,False,8,0.05,-0.08,1.0,14.71505586391314,1.0000002222614943,0.4915989966799202,-0.028963064119681116,0.18458274890343268,-0.028962848295560607,0.48076226059470245,0.6367755142622142,1.8159565039902994,True,,False,,24.579911404193044,24.58018469880434,2.2226149440104167e-07,,,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=1|angle=150|thrust=8000|target=1,1.0,150.0,8000.0,3,False,8,0.05,-0.08,-0.3,15.26400836629391,1.0000002175301577,0.47285579625191443,-0.2357649556416523,-0.19235175786534148,-0.23576478939748266,0.5509995000057164,0.3765671472637621,1.3007902154498932,True,,False,,23.642509821524005,23.661311800690275,2.1753015768229166e-07,,,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=1|angle=150|thrust=8000|target=1,1.0,150.0,8000.0,4,True,8,0.05,-0.08,0.3,14.683428449476768,1.0000002175301719,0.4728558852615935,-0.03218461356268697,0.1602597455115798,-0.032184403033639696,0.4619989070143799,0.6406756019018963,1.741013246893883,True,,False,,23.64275162883922,23.64310240754046,2.17530171875e-07,,,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=1|angle=150|thrust=8000|target=1,1.0,150.0,8000.0,5,False,8,0.05,0.0,0.7,14.729249559678083,1.0000002243821429,0.4999999358533273,-0.02862756454217381,0.19356479298478482,-0.028627346583545255,0.48895408734440177,0.6337098234427112,1.846340628970468,True,,False,,24.999958801502977,25.000221327183187,2.2438214283854167e-07,,,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=1|angle=150|thrust=8000|target=1,1.0,150.0,8000.0,6,False,8,0.05,0.0,1.0,14.729249559678083,1.0000002243821429,0.4999999358533273,-0.02862756454217381,0.19356479298478482,-0.028627346583545255,0.48895408734440177,0.6337098234427112,1.846340628970468,True,,False,,24.999958801502977,25.000221327183187,2.2438214283854167e-07,,,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=1|angle=150|thrust=8000|target=1,1.0,150.0,8000.0,7,False,8,0.05,0.0,-0.3,15.248515511566241,1.000000224382128,0.4999998437332077,-0.23932201653012167,-0.17136871296681208,-0.2393218458475771,0.5676349641097038,0.36911096489440404,1.3382933543949957,True,,False,,24.99970854437528,25.018030991679808,2.2438212799479167e-07,,,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=1|angle=150|thrust=8000|target=1,1.0,150.0,8000.0,8,False,8,0.05,0.0,0.3,14.729249559678083,1.0000002243821429,0.4999999358533273,-0.02862756454217381,0.19356479298478482,-0.028627346583545255,0.48895408734440177,0.6337098234427112,1.846340628970468,True,,False,,24.999958801502977,25.000221327183187,2.2438214283854167e-07,,,False,False
phase30_endpoint_grid_search,phase30_endpoint_grid_search|r0=1|angle=150|thrust=8000|target=1,1.0,150.0,8000.0,9,False,8,0.05,0.08,0.7,14.749451741627109,1.0000002274016644,0.511961755439473,-0.029308882376260212,0.20434653966951727,-0.029308661639484476,0.500302060081118,0.6280346467811848,1.885622491301618,True,,False,,25.5980488900941,25.598317630959283,2.27401664453125e-07,,,False,False
