controller_name,case_id,r0_over_target,initial_velocity_angle_deg,thrust_scale,phase28_reference_family_label,phase28_reference_window_quality,phase29_family_label,window_quality_label,crossing_occurs,recoverable_crossing,near_recoverable_crossing,capture_entered,success,insertion_windows,good_windows,dead_windows,sync_error_at_crossing,min_distance_to_recoverable,crossing_vr_ratio,crossing_vt_error_ratio,burn_a_end_radius_ratio,burn_a_end_vr_ratio,burn_a_end_vt_error_ratio,burn_a_end_energy_error_ratio,burn_a_end_angular_momentum_error_ratio,burn_a_end_eccentricity_proxy,burn_a_end_periapsis_ratio,burn_a_end_apoapsis_ratio,burn_a_end_orbit_crosses_target,burn_a_end_predicted_crossing_step,family_quality_score,overspeed,instability
phase29_baseline_phase22_burn_a,r0=1|angle=175|thrust=8000|target=1,1.0,175.0,8000.0,crossing_bad_sync,no_window,crossing_bad_sync,no_window,True,False,False,True,True,0,0,0,3.2703555545449374,3.2972025479901705,-0.00839807571601849,-0.8175888886362344,,,,,,,,,,,8.86482222272753,False,False
phase29_baseline_phase22_burn_a,r0=1.02|angle=175|thrust=8000|target=1,1.02,175.0,8000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0200000814919532,0.08471107791621893,-0.32254724938436546,-0.49466596103204363,-0.3089981391651051,0.5350902339437289,0.31104593145030085,1.0270456904523155,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1.05|angle=175|thrust=8000|target=1,1.05,175.0,8000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0500001075792307,0.08186739242209277,-0.6638399339499458,-0.7850558496580884,-0.6470318944836019,0.8818198051863361,0.0662053205989607,1.0542078028240864,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=0.98|angle=150|thrust=10000|target=1,0.98,150.0,10000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800004757901977,0.49350582230563467,0.2608058137839166,0.7923639610065297,0.2355902973872855,0.8264414737640089,0.8358786224073995,8.796360605884257,True,722435,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1|angle=150|thrust=10000|target=1,1.0,150.0,10000.0,crossing_bad_sync,no_window,crossing_bad_sync,no_window,True,False,False,True,True,0,0,0,3.8282686212063286,3.828995307954149,-0.0014919024394221608,-0.9570671553015822,,,,,,,,,,,8.585865689396837,False,False
phase29_baseline_phase22_burn_a,r0=1.02|angle=150|thrust=10000|target=1,1.02,150.0,10000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0200004663673365,0.4837315268356118,-0.5285057293534758,-0.5044803799032418,-0.5190756240510184,0.807484586649092,0.12796139844860546,1.2014012351329815,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1.05|angle=150|thrust=10000|target=1,1.05,150.0,10000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0500006141249643,0.46520514803724156,-0.9495656869450031,-0.6858013410099834,-0.9470439403192827,0.9976334159855768,0.0014038332731454437,1.184975576534286,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=0.98|angle=165|thrust=10000|target=1,0.98,165.0,10000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800002462862174,0.25545574554140393,0.36184834436647384,0.8790727373356647,0.3346117128836218,0.8857797466504785,0.9445368300990087,15.594330882068713,True,1395663,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1|angle=165|thrust=10000|target=1,1.0,165.0,10000.0,near_recoverable_crossing,no_window,crossing_bad_sync,no_window,True,False,False,True,True,0,0,0,3.7979517781608254,3.79942093563033,-0.0021129824297496515,-0.9494879445402064,,,,,,,,,,,8.601024110919587,False,False
phase29_baseline_phase22_burn_a,r0=1.02|angle=165|thrust=10000|target=1,1.02,165.0,10000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0200002414085185,0.25039592636652636,-0.4297106741274047,-0.5728558145117674,-0.41830474993725164,0.683954514909853,0.20093735368124074,1.0706350190354683,True,,0.0,False,False
