controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,crossing_radius_error_ratio,sync_error_at_crossing,min_distance_to_recoverable,recoverable_crossing,near_recoverable_crossing,family_label,window_quality_label,family_quality_score,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_transfer_stage,transfer_stage_counts_json,intercept_classification_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,max_speed_ratio,overspeed,instability,turning_point_count,burn_a_steps,burn_b_steps,coast_arc_steps,safe_coast_steps,burn_a_count,burn_b_count,insertion_attempts,insertion_windows,successful_insertion_windows,good_windows,dead_windows,handoff_ready_count,handoff_entered,handoff_rate,predicted_crossing_step,burn_a_strategy,burn_a_end_step,burn_a_end_radius_ratio,burn_a_end_r_error_ratio,burn_a_end_vr_ratio,burn_a_end_vt_error_ratio,burn_a_end_energy_error_ratio,burn_a_end_angular_momentum_error_ratio,burn_a_end_eccentricity_proxy,burn_a_end_periapsis_ratio,burn_a_end_apoapsis_ratio,burn_a_end_orbit_crosses_target,burn_a_end_predicted_crossing_step,phase28_reference_family_label,phase28_reference_window_quality
phase29_crossing_family_targeted_burn_a,1.0,170.0,8000.0,1.0,True,True,True,True,-26.609700880474676,-3835.407376660934,-0.006324852049514541,-0.911636861908399,-2190.5517578125,2.920735677083333e-10,3.646547447633596,3.6602346470497937,False,False,crossing_bad_sync,no_window,8.676726276183203,0.7368993122782103,0.029925929496057102,False,1,2307,470.41796875,2058.1533203125,20.503655353634183,2529,True,False,success,phase76_handoff,"{""phase76_handoff"": 2307}","{""handoff_ready"": 216, ""insertion_window"": 1096, ""intercept_possible_poor_alignment"": 1217}",2.104654818683916e-16,5.488264172930856e-10,-0.015192246987791962,-2.744130855547726e-10,0.8975993091151757,0.8706165037730679,1.0000000000000073,False,False,0,0,0,0,0,1,0,0,0,0,0,0,2307,True,0.9122182680901542,0,crossing_family_targeted_burn_a,,,,,,,,,,,,,crossing_bad_sync,no_window
phase29_crossing_family_targeted_burn_a,1.02,170.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000072079.57324,156725500271.46582,669.4314186950159,100000,False,True,max_steps,coast_arc,"{""burn_a"": 14, ""coast_arc"": 99986}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.23796774161086015,-0.005392923511594131,-0.1484298623959213,0.2379492600634109,0.14841914149465038,0.9801628985540464,False,False,0,14,0,99986,0,1,0,0,0,0,0,0,0,False,0.0,,crossing_family_targeted_burn_a,14,1.0200001217200765,0.02000012172007643,0.1617265310598996,-0.15513655377023583,-0.22083436611454116,-0.13823918200879728,0.3055645434427945,0.5688203705858426,1.0694034995082238,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.05,170.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000070916.0371,380701028148.084,565.1293182646515,100000,False,True,max_steps,coast_arc,"{""burn_a"": 20, ""coast_arc"": 99980}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.39825037118148765,0.009127655905139585,-0.26664249251102295,0.39820859951670184,0.26661474012907843,0.9622346869261091,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,crossing_family_targeted_burn_a,20,1.050000166922865,0.05000016692286497,0.13926461770332557,-0.29285286980449204,-0.3853099044662386,-0.2574953952556918,0.4860663726690093,0.3709881995891814,1.0727320781277403,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,0.98,175.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149556582539.7246,149556582539.7246,44.32157818973046,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 14, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99939}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306287,1.021939073665066,-0.013817563036137981,-0.8662367793983086,1.0227949104603766,0.9993861280723814,1.150189198652485,False,False,0,14,46,1,0,1,1,1,1,1,0,1,0,True,0.0,2807963,crossing_family_targeted_burn_a,14,0.9800000634381875,-0.0199999365618125,0.08593413943325662,0.1369428099437284,0.2592074349801002,0.11420402587044501,0.2834477329858296,0.967277887022154,1.7325332266953197,True,4148915,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.0,175.0,8000.0,1.0,True,True,True,True,-35.33209647045934,-3439.731965189568,-0.00839807571601849,-0.8175888886362344,-454.1748046875,6.0556640625e-11,3.2703555545449374,3.2972025479901705,False,False,crossing_bad_sync,no_window,8.86482222272753,0.6641488018287663,0.02482508985438676,False,1,86,265.2685546875,277.490234375,8.86631054729974,307,True,False,success,phase76_handoff,"{""phase76_handoff"": 86}","{""handoff_ready"": 215, ""insertion_window"": 52, ""intercept_possible_poor_alignment"": 40}",2.104654818683916e-16,7.398261572089514e-11,-0.0038053019082545138,-3.6991364129378737e-11,0.2861142806458803,0.2677516417374583,1.0000000000000073,False,False,0,0,0,0,0,1,0,0,0,0,0,0,86,True,0.28013029315960913,1,crossing_family_targeted_burn_a,,,,,,,,,,,,,crossing_bad_sync,no_window
phase29_crossing_family_targeted_burn_a,1.02,175.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149560675914.40234,149560675914.40234,44.321035849925245,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 14, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99860}","{""insertion_window"": 99540, ""intercept_possible_good_alignment"": 4, ""intercept_possible_poor_alignment"": 456}",0.019607843137254777,0.9449137031359998,0.006107327294770394,-1.128553840397477,0.942369968842978,0.9987042718248412,1.0000027226001498,False,False,0,14,46,80,0,1,1,1,1,1,0,1,0,True,0.0,2808037,crossing_family_targeted_burn_a,14,1.020000060844718,0.020000060844717837,0.08050607799767892,-0.14414049939400977,-0.22180748338930753,-0.12702325730736025,0.2624398942303013,0.6036631104302118,1.0332559845911886,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.05,175.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,374560229952.5879,374560229952.5879,44.317520851616976,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 20, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99854}","{""intercept_possible_good_alignment"": 6, ""intercept_possible_poor_alignment"": 99951, ""no_intercept_possible"": 43}",0.04761904761904765,0.8882033984061714,0.020795802465610375,-1.1354009710083728,0.8865523654076751,0.9987723006313474,1.00001701462569,False,False,0,20,46,80,0,1,1,1,1,0,0,1,0,True,0.0,7008019,crossing_family_targeted_burn_a,20,1.0500000816743313,0.05000008167433125,0.06523133458357565,-0.2852154441737486,-0.3895896683405783,-0.24947615800288556,0.4661153742368574,0.3842030765820945,1.0550707216956101,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149443168568.92773,149443168568.92773,55.39664268648475,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 14, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99939}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306076,1.0146158558126326,-0.1426785900258876,-0.8419896601690485,1.0130133693132017,0.9993873627746075,1.1568046184716816,False,False,0,14,46,1,0,1,1,1,1,1,0,1,0,True,0.0,705902,crossing_family_targeted_burn_a,14,0.9800003619964093,-0.019999638003590756,0.48788468924248257,0.037211394658806275,0.2730233745214927,0.01646754223243067,0.49888194643069816,0.6893179725544244,2.0618021183887594,True,730763,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.0,150.0,10000.0,1.0,True,True,True,True,-6.276680836972505,-4026.540150778171,-0.0014919024394221608,-0.9570671553015822,-547.65234375,7.30203125e-11,3.8282686212063286,3.828995307954149,False,False,crossing_bad_sync,no_window,8.585865689396837,0.7674440072415927,0.02644763969103196,False,1,413,80.015625,399.2158203125,22.040497429913927,630,True,False,success,phase76_handoff,"{""phase76_handoff"": 413}","{""handoff_ready"": 211, ""insertion_window"": 251, ""intercept_possible_poor_alignment"": 168}",0.0,1.0644565350620334e-10,-0.13397459621556124,-5.3222465417905946e-11,0.6430051106494269,0.6187930017814905,1.000000000000006,False,False,0,0,0,0,0,1,0,0,0,0,0,0,413,True,0.6555555555555556,0,crossing_family_targeted_burn_a,,,,,,,,,,,,,crossing_bad_sync,no_window
phase29_crossing_family_targeted_burn_a,1.02,150.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000206924.1172,167713348311.4414,1766.2350211367204,100000,False,True,max_steps,coast_arc,"{""burn_a"": 14, ""coast_arc"": 99986}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.2646545121160603,-0.12535721577320472,-0.26602679566051807,0.2646356537833824,0.2660176199042798,0.9780224161548728,False,False,0,14,0,99986,0,1,0,0,0,0,0,0,0,False,0.0,,crossing_family_targeted_burn_a,14,1.0200003380128309,0.02000033801283086,0.4284624777140962,-0.27594739662539663,-0.25295139668850125,-0.26146609981883445,0.5626720276554352,0.34903825758956375,1.2471928534383,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.05,150.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000203695.17773,390311395881.77344,1525.4484455842803,100000,False,True,max_steps,coast_arc,"{""burn_a"": 20, ""coast_arc"": 99980}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.34789232670301773,-0.11258803253505753,-0.31677398413795727,0.34786274935476574,0.3167594861539804,0.9595033627797724,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,crossing_family_targeted_burn_a,20,1.0500004589385203,0.050000458938520315,0.37154463796895226,-0.3477111796446491,-0.34123494905668034,-0.31509643926641556,0.6089632377439973,0.2915497859126228,1.1996132660244323,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,0.98,165.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149444935134.4121,149444935134.4121,55.39664268621514,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 14, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99939}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306076,1.0146163460951532,-0.04378221735089306,-0.8419896976726441,1.013017466222449,0.9993874717754081,1.1777057845227932,False,False,0,14,46,1,0,1,1,1,1,1,0,1,0,True,0.0,1363699,crossing_family_targeted_burn_a,14,0.980000186559958,-0.019999813440041928,0.24999319734292846,0.13863303813289077,0.31816585621949384,0.11586058979356488,0.3886099887107695,0.8966843577227003,2.0365803053092426,True,1426164,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.0,165.0,10000.0,1.0,True,True,True,True,-8.88966729674766,-3994.6531548940916,-0.0021129824297496515,-0.9494879445402064,-488.6103515625,6.5148046875e-11,3.7979517781608254,3.79942093563033,False,False,crossing_bad_sync,no_window,8.601024110919587,0.7621259346130128,0.026098185272395925,False,1,243,206.97265625,277.3115234375,17.30631244279581,460,True,False,success,phase76_handoff,"{""phase76_handoff"": 243}","{""handoff_ready"": 211, ""insertion_window"": 148, ""intercept_possible_poor_alignment"": 101}",2.104654818683916e-16,7.393778657325719e-11,-0.034074173710931875,-3.6968672685193056e-11,0.5219687416576904,0.504706529929417,1.0000000000000058,False,False,0,0,0,0,0,1,0,0,0,0,0,0,243,True,0.5282608695652173,0,crossing_family_targeted_burn_a,,,,,,,,,,,,,near_recoverable_crossing,no_window
phase29_crossing_family_targeted_burn_a,1.02,165.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000107335.75098,159718708810.17285,967.8163321058576,100000,False,True,max_steps,coast_arc,"{""burn_a"": 14, ""coast_arc"": 99986}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.2948852666782949,-0.024462734730208335,-0.20200511000367152,0.2948627267402671,0.20199183452878114,0.9777697646789372,False,False,0,14,0,99986,0,1,0,0,0,0,0,0,0,False,0.0,,crossing_family_targeted_burn_a,14,1.0200001795283957,0.020000179528395834,0.23477223458489915,-0.20539599026237457,-0.27427043418827324,-0.18950376741363892,0.40364151475358456,0.46799993882484087,1.1015256079826745,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.05,165.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000105606.89453,382994977646.8115,794.0199660521379,100000,False,True,max_steps,coast_arc,"{""burn_a"": 20, ""coast_arc"": 99980}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.426507760416257,-0.010220561444707415,-0.3022244600104314,0.42646829565381994,0.3021984789474127,0.9589692495534115,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,crossing_family_targeted_burn_a,20,1.0500002425578066,0.05000024255780651,0.19527717301122405,-0.3310287815205193,-0.41910579929466857,-0.29758005833235396,0.5475600728127855,0.3188204342566204,1.090517756732417,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,0.98,170.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149445503410.22363,149445503410.22363,55.39664268612841,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 14, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99939}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306496,1.0146165038112285,-0.025090063551973553,-0.8419897097369309,1.0130186753005068,0.9993893643394304,1.1823220176167224,False,False,0,14,46,1,0,1,1,1,1,1,0,1,0,True,0.0,1396800,crossing_family_targeted_burn_a,14,0.9800001252250127,-0.01999987477498737,0.1678219044697533,0.15793797656168646,0.32816848342976773,0.1347793620332505,0.3672414702293104,0.9418410928397433,2.035095759140947,True,2124468,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.0,170.0,10000.0,1.0,True,True,True,True,-627.8014830847948,-3075.3016548794985,-0.1492219516037754,-0.7309675543558039,-43366.4140625,5.782188541666666e-09,7.4610975801887705,8.013550658069029,False,False,crossing_bad_sync,no_window,6.769451209905615,0.7638403911913622,0.018126425876468198,False,1,3843,15013.0810546875,48971.787109375,233.64182222797018,4059,True,False,success,phase76_handoff,"{""phase76_handoff"": 3843}","{""handoff_ready"": 212, ""insertion_window"": 1791, ""intercept_possible_poor_alignment"": 2056}",2.104654818683916e-16,1.3059133116941239e-08,-0.015192246987791962,-6.529566633759087e-09,0.9258990373606751,0.919683014238784,1.000000000000005,False,False,0,0,0,0,0,1,0,0,0,0,0,0,3843,True,0.9467849223946785,0,crossing_family_targeted_burn_a,,,,,,,,,,,,,crossing_bad_sync,no_window
phase29_crossing_family_targeted_burn_a,1.02,170.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000072015.25,156535910144.2539,649.8448669559514,100000,False,True,max_steps,coast_arc,"{""burn_a"": 14, ""coast_arc"": 99986}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.2964050742586073,-0.005392923511594131,-0.18402953707997485,0.2963824576055457,0.1840161543401733,0.9776669494891836,False,False,0,14,0,99986,0,1,0,0,0,0,0,0,0,False,0.0,,crossing_family_targeted_burn_a,14,1.020000120554391,0.020000120554390887,0.15799352876716433,-0.18758288315943047,-0.2758005551114394,-0.17133444288216848,0.3520296116058625,0.5078931701338993,1.0597499790927467,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.05,170.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000070821.04785,380190604275.98535,513.6529621249493,100000,False,True,max_steps,coast_arc,"{""burn_a"": 20, ""coast_arc"": 99980}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.4415497255120618,0.009127655905139585,-0.29747424447388404,0.4415081070363363,0.29744618572671316,0.9588187109009311,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,crossing_family_targeted_burn_a,20,1.050000161586342,0.05000016158634193,0.12771628417418807,-0.32558220718233083,-0.4336108031224807,-0.29186120856474335,0.5301893446120097,0.32771143630106425,1.0673673365736194,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,0.98,175.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149446062527.56445,149446062527.56445,55.39664268604303,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 14, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99939}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306287,1.0146166589855214,-0.013817563036137981,-0.8419897216067395,1.0130191868284364,0.9993906470231936,1.1851992744629618,False,False,0,14,46,1,0,1,1,1,1,1,0,1,0,True,0.0,1396805,crossing_family_targeted_burn_a,14,0.980000063202796,-0.019999936797204035,0.08520434654212616,0.16959747840063233,0.33440184723781846,0.14620560275445038,0.3543241606069207,0.9700685567013279,2.0347474748638934,True,4184451,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.0,175.0,10000.0,1.0,True,True,True,True,-75.56244302967407,-3051.944929061562,-0.017960415068522723,-0.7254159010011462,-4019.8388671875,5.35978515625e-10,2.9016636040045847,3.037448426622083,False,True,near_recoverable_crossing,no_window,11.049168197997707,0.6018852194191227,0.016617452634956786,False,1,44,1625.736328125,2204.3291015625,8.84814968539807,260,True,False,success,phase76_handoff,"{""phase76_handoff"": 44}","{""handoff_ready"": 212, ""insertion_window"": 27, ""intercept_possible_poor_alignment"": 21}",2.104654818683916e-16,5.878098861721584e-10,-0.0038053019082545138,-2.9390490934242894e-10,0.172384283833011,0.1599501633935743,1.0000000000000058,False,False,0,0,0,0,0,1,0,0,0,0,0,0,44,True,0.16923076923076924,0,crossing_family_targeted_burn_a,,,,,,,,,,,,,near_recoverable_crossing,no_window
phase29_crossing_family_targeted_burn_a,1.02,175.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149450133806.09473,149450133806.09473,55.406822394266584,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 14, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99860}","{""insertion_window"": 99431, ""intercept_possible_good_alignment"": 2, ""intercept_possible_poor_alignment"": 567}",0.019607843137254777,0.9328117278856811,0.006107327294770394,-1.1698730990456025,0.9326761411303772,0.9987369185168657,1.0000027225436086,False,False,0,14,46,80,0,1,1,1,1,1,0,1,0,True,0.0,1396843,crossing_family_targeted_burn_a,14,1.0200000601887422,0.02000006018874219,0.07842976668623991,-0.17673663523262131,-0.27687040195185325,-0.1602713183860874,0.3156297941065084,0.5359746806311335,1.0303549930325009,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.05,175.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,374449471173.8965,374449471173.8965,55.4065415630899,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 20, ""burn_b"": 46, ""coast_arc"": 80, ""phase76_handoff"": 99854}","{""intercept_possible_good_alignment"": 6, ""intercept_possible_poor_alignment"": 99951, ""no_intercept_possible"": 43}",0.04761904761904765,0.8787974088600548,0.020795802465610375,-1.1684830999926723,0.8768539998745191,0.9988077065772007,1.000017014471762,False,False,0,20,46,80,0,1,1,1,1,0,0,1,0,True,0.0,3496790,crossing_family_targeted_burn_a,20,1.0500000781122236,0.0500000781122237,0.057249715985818864,-0.32179047205898414,-0.44151606929130405,-0.2878799426854791,0.5186382294769682,0.33392743985135365,1.053500728731786,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,0.98,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149332187388.84766,149332187388.84766,66.47677168336274,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 14, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99939}","{""insertion_window"": 99904, ""no_intercept_possible"": 96}",0.020408163265306076,0.9996348318676904,-0.1426785900258876,-1.1982062107188092,1.0010991135831748,0.9993897183825788,1.1864565722116123,False,False,0,14,46,1,0,1,1,1,1,1,0,1,0,True,0.0,705902,crossing_family_targeted_burn_a,14,0.9800003605093183,-0.01999963949068177,0.48346849665231695,0.06957254157818478,0.3369116331706479,0.048181476337488906,0.5210327731323711,0.7223278990066984,2.2938613452161705,True,737438,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.0,150.0,12000.0,1.0,True,True,True,True,-80.49851164523518,-3051.369756909111,-0.019133667779626447,-0.7252791884998071,-3681.29296875,4.908390625e-10,2.9011167539992284,3.0547866581952734,False,True,near_recoverable_crossing,no_window,11.049441623000385,0.6031837526262365,0.014364654403677601,False,3,114,148.345703125,755.0380859375,26.347138132160573,326,True,False,success,phase76_handoff,"{""phase76_handoff"": 114}","{""handoff_ready"": 209, ""insertion_window"": 68, ""intercept_possible_poor_alignment"": 49}",0.0,2.0133359507560395e-10,-0.13397459621556124,-1.0066672571051816e-10,0.34060435774997916,0.3252353379979766,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,114,True,0.3496932515337423,0,crossing_family_targeted_burn_a,,,,,,,,,,,,,near_recoverable_crossing,no_window
phase29_crossing_family_targeted_burn_a,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000206651.7959,167013250311.55762,1696.0732368841934,100000,False,True,max_steps,coast_arc,"{""burn_a"": 14, ""coast_arc"": 99986}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.29183734875755557,-0.12535721577320472,-0.27561088182649685,0.29181785929023957,0.2756018709015371,0.9755987248855592,False,False,0,14,0,99986,0,1,0,0,0,0,0,0,0,False,0.0,,crossing_family_targeted_burn_a,14,1.0200003321800368,0.02000033218003685,0.4128446214294075,-0.28654097170307735,-0.28131920866195614,-0.2722715541402927,0.5669460623750201,0.33797506093521007,1.2229162349102185,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000203376.4824,389307144071.31055,1424.9539240190315,100000,False,True,max_steps,coast_arc,"{""burn_a"": 20, ""coast_arc"": 99980}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.37037949683447263,-0.11258803253505753,-0.32132731850342455,0.370350426278902,0.321314278264275,0.9562273470159313,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,crossing_family_targeted_burn_a,20,1.0500004454325618,0.05000044543256172,0.34856633945924187,-0.3527529036288123,-0.36433379995637055,-0.32039026050532077,0.6081578488527747,0.2872040193974201,1.178712899221731,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,0.98,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149333897224.70215,149333897224.70215,66.47677168132242,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 14, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99939}","{""insertion_window"": 99904, ""intercept_possible_poor_alignment"": 1, ""no_intercept_possible"": 95}",0.020408163265306076,0.9996353076770538,-0.04378221735089306,-1.198206161972721,1.0011043722920407,0.9993923326000145,1.2111099545459891,False,False,0,14,46,1,0,1,1,1,1,1,0,1,0,True,0.0,1363699,crossing_family_targeted_burn_a,14,0.980000185522085,-0.019999814477914973,0.2466706331969284,0.17112464619897208,0.3915633980291234,0.1477023705444788,0.4455947645223569,0.9111963903581531,2.3759168331420533,True,1445374,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.0,165.0,12000.0,1.0,True,True,True,True,-29.385295636110204,-3791.606204635221,-0.0069845823583089784,-0.9012257740911267,-579.7763671875,7.7303515625e-11,3.604903096364507,3.621779577911722,False,False,crossing_bad_sync,no_window,8.697548451817747,0.7293621181801756,0.02031839432766244,False,2,105,135.919921875,502.3330078125,21.192783332264064,318,True,False,success,phase76_handoff,"{""phase76_handoff"": 105}","{""handoff_ready"": 209, ""insertion_window"": 63, ""intercept_possible_poor_alignment"": 46}",2.104654818683916e-16,1.3396506758790487e-10,-0.034074173710931875,6.698273464708606e-11,0.3259054175294539,0.3132262829276735,1.0000000000000049,False,False,0,0,0,0,0,1,0,0,0,0,0,0,105,True,0.330188679245283,0,crossing_family_targeted_burn_a,,,,,,,,,,,,,crossing_bad_sync,no_window
phase29_crossing_family_targeted_burn_a,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000107239.57617,159328271681.0293,928.2231442944825,100000,False,True,max_steps,coast_arc,"{""burn_a"": 14, ""coast_arc"": 99986}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.3488437242653785,-0.024462734730208335,-0.2351567979553753,0.3488175644358884,0.23514117876362034,0.975294779187664,False,False,0,14,0,99986,0,1,0,0,0,0,0,0,0,False,0.0,,crossing_family_targeted_burn_a,14,1.0200001774168896,0.020000177416889583,0.22709052312364586,-0.23712253444235082,-0.3272318395221656,-0.2218648497838508,0.4431350476564657,0.4195687111786126,1.087327025078021,True,,dead_geometry,no_window
phase29_crossing_family_targeted_burn_a,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000105475.2285,382366693703.52344,731.0189876496954,100000,False,True,max_steps,coast_arc,"{""burn_a"": 20, ""coast_arc"": 99980}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.4475660603386616,-0.010220561444707415,-0.31464269550503093,0.44752897085123833,0.3146185336340035,0.955584175504642,False,False,0,20,0,99980,0,1,0,0,0,0,0,0,0,False,0.0,,crossing_family_targeted_burn_a,20,1.050000234999436,0.050000234999435934,0.1809346547798895,-0.3447624477855411,-0.44268787932685555,-0.31200041619436303,0.5631280268741041,0.30281807963184393,1.0834831631104052,True,,dead_geometry,no_window
