controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,recoverable_crossing,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_transfer_stage,transfer_stage_counts_json,intercept_classification_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,max_speed_ratio,overspeed,turning_point_count,burn_a_steps,burn_b_steps,coast_arc_steps,safe_coast_steps,burn_a_count,burn_b_count,insertion_attempts,insertion_windows,successful_insertion_windows,handoff_ready_count,handoff_entered,handoff_rate,predicted_crossing_step,burn_b_solver_evals,burn_b_solver_score,insertion_window_conversion_rate,chosen_burn_timing,chosen_burn_angle_deg,chosen_burn_magnitude,chosen_burn_duration,chosen_insertion_mode,pre_burn_state_json,post_burn_state_json,basin_score,handoff_success
phase21_orbital_transfer_planner,1.0,175.0,8000.0,1.0,True,True,True,True,-31.058008674702325,-3664.12991433049,-0.0073821690331051645,-0.8709259717889519,-762.443359375,False,0.7055993803725469,0.02761116937756757,False,1,8,596.3916015625,607.4658203125,3.3645032623345292,230,True,False,success,phase76_handoff,"{""phase76_handoff"": 8}",{},2.104654818683916e-16,1.61976129035251e-10,-0.0038053019082545138,-8.098791935205801e-11,0.052706400717546155,0.04215600635667234,1.0000000000000075,False,0,0,0,8,0,0,0,0,0,0,0,True,0.0,,0,,0.0,,,,,,{},{},,True
phase21_orbital_transfer_planner,1.02,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036254.5703,150403638144.19336,0.044095815097207856,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",{},0.019607843137254777,0.012160183146788864,0.006107327294770394,0.0061066712587823325,0.013681942743768926,0.006675958317710446,1.007978625685314,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.05,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035712.5371,375283807257.5791,0.013900264153462943,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",{},0.04761904761904765,0.04038633464086164,0.020795802465610375,0.020796433085298573,0.039632610305566855,0.02031956974168688,0.9758704807256698,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,129351133093.08789,129351133093.08789,2071.7760070254712,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 18, ""safety_guard"": 99801}",{},0.020408163265306076,0.8302126822233656,-0.1426785900258876,0.2518939456084543,0.8295488202897672,0.2516291771397809,1.3678514218997802,False,0,0,0,99982,99801,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.0,150.0,10000.0,1.0,True,True,True,True,-56.80655889685723,-3462.776521423222,-0.013502334433540866,-0.823066342493355,-3817.8857421875,False,0.6746558758239845,0.02052503083453011,False,1,1711,693.05859375,2453.6474609375,78.06700913583241,1927,True,False,success,phase76_handoff,"{""phase76_handoff"": 1711}",{},0.0,6.542940377050465e-10,-0.13397459621556124,-3.27146987699541e-10,0.8624157506482487,0.9057881760129234,1.0000000000000058,False,0,0,0,1711,0,0,0,0,0,0,0,True,0.0,,0,,0.0,,,,,,{},{},,True
phase21_orbital_transfer_planner,1.02,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000207913.0,151847491987.20605,0.04737314593263204,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3117, ""coast_to_crossing"": 93772, ""energy_shape"": 3111}",{},0.01960784313725499,0.02267413977837576,-0.12535721577320472,0.011529365124245914,0.034836791041211485,0.012245996315675193,1.1257786250435151,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.05,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000204775.41406,376298537769.04395,0.013072124630703362,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3116, ""coast_to_crossing"": 93772, ""energy_shape"": 3112}",{},0.04761904761904765,0.03642545469461092,-0.11258803253505753,0.018653505869549305,0.04577159109392982,0.019679446018898875,1.1113206025120224,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,0.98,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,139220215493.20312,139220215493.20312,1086.605396114574,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 16, ""safety_guard"": 99803}",{},0.020408163265306076,0.8028386610814983,-0.04378221735089306,0.3071568027996412,0.8023496180165026,0.30696948903830484,1.3578104049090396,False,0,0,0,99984,99803,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.0,165.0,10000.0,1.0,True,True,True,True,-44.608526823850546,-3025.2685757801814,-0.010602987744017906,-0.7190752063618795,-2523.248046875,False,0.5879837507187582,0.01630347108872191,False,1,41,1109.8916015625,1452.48828125,20.023515910274185,257,True,False,success,phase76_handoff,"{""phase76_handoff"": 41}",{},2.104654818683916e-16,3.8731815302402797e-10,-0.034074173710931875,-1.9365930641171432e-10,0.1618266520108394,0.1566586163525732,1.000000000000006,False,0,0,0,41,0,0,0,0,0,0,0,True,0.0,,0,,0.0,,,,,,{},{},,True
phase21_orbital_transfer_planner,1.02,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107623.57324,150957242174.11328,0.06268619488813208,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3115, ""coast_to_crossing"": 93772, ""energy_shape"": 3113}",{},0.019607843137254777,0.04156336373509932,-0.024462734730208335,0.021199404808834626,0.04321033357849777,0.02059114903152114,1.0332233974206155,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.05,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000105999.40234,375671540119.2422,0.08914640525677081,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",{},0.04761904761904765,0.016175259631361304,-0.010220561444707415,-0.010224888015801315,0.016669616795149878,0.010611411010336412,1.005977307113983,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,0.98,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,142731397770.03613,142731397770.03613,736.0905855652683,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 16, ""safety_guard"": 99803}",{},0.020408163265306496,0.8187106704123054,-0.025090063551973553,0.3258911111968379,0.8182131038910605,0.3257030261091073,1.3636432978484332,False,0,0,0,99984,99803,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.0,170.0,10000.0,1.0,True,True,True,True,-14.986215709532582,-4062.7001351939803,-0.0035620692457484448,-0.9656620114621247,-1402.0849609375,False,0.7768040924515426,0.02687945836559521,False,1,26,96.537109375,1044.1005859375,8.944379745003824,243,True,False,success,phase76_handoff,"{""phase76_handoff"": 26}",{},2.104654818683916e-16,2.784151045515293e-10,-0.015192246987791962,-1.3920757320459854e-10,0.11911657730373447,0.11527864173158785,1.0000000000000058,False,0,0,0,26,0,0,0,0,0,0,0,True,0.0,,0,,0.0,,,,,,{},{},,True
phase21_orbital_transfer_planner,1.02,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072207.33203,150643231417.0166,0.1344969261323858,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3115, ""coast_to_crossing"": 93772, ""energy_shape"": 3113}",{},0.01960784313725499,0.07935114674960966,-0.005392923511594131,0.04027274209222441,0.0792431117088637,0.03956043129957705,1.0341628620437904,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.05,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071117.6299,375450797313.20703,0.03857951987176224,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",{},0.047619047619047436,0.01890058228235675,0.009127655905139585,0.009125494372826216,0.021699947528709383,0.010148776263773024,1.0066404257082722,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,0.98,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,146299531994.8496,146299531994.8496,379.6530562375222,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 16, ""safety_guard"": 99803}",{},0.020408163265306287,0.8283064143907742,-0.013817563036137981,0.33718986655262106,0.8278036930585951,0.3370014777126746,1.3671579120920827,False,0,0,0,99984,99803,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.0,175.0,10000.0,1.0,True,True,True,True,-79.19029577566482,-3603.0741488999756,-0.018822718330738394,-0.8564136446924371,-4727.6806640625,False,0.7077181783811932,0.021957297513013917,False,1,7,2218.6337890625,2824.8642578125,3.501781638919049,224,True,False,success,phase76_handoff,"{""phase76_handoff"": 7}",{},2.104654818683916e-16,7.532854247744352e-10,-0.0038053019082545138,-3.7664298555721054e-10,0.0447136338407116,0.03713902085836511,1.0000000000000058,False,0,0,0,7,0,0,0,0,0,0,0,True,0.0,,0,,0.0,,,,,,{},{},,True
phase21_orbital_transfer_planner,1.02,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036241.5664,150322259765.8125,0.005746828574828214,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",{},0.019607843137254777,0.01215991808392534,0.006107327294770394,0.006106616667530337,0.013878831495140296,0.006818113039075401,1.0124368274564308,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.05,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035694.63086,375226344866.5703,0.013067731758677262,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",{},0.04761904761904765,0.040386369889541196,0.020795802465610375,0.020796509367304473,0.03994594710931631,0.02052416998743348,0.975863113227021,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,0.98,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,129351370308.02539,129351370308.02539,2071.7695379563415,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 15, ""safety_guard"": 99804}",{},0.020408163265306076,0.8302198642761162,-0.1426785900258876,0.2518972847422641,0.829793166484369,0.2517321165966337,1.3678541272723257,False,0,0,0,99985,99804,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.0,150.0,12000.0,1.0,True,True,True,True,-39.808748203602455,-4852.3106761866475,-0.009462129762191894,-1.1533443108967762,-1244.0107421875,False,0.9340300045979194,0.03135376273812549,False,4,55,51.9462890625,217.6943359375,21.732370898338264,270,True,False,success,phase76_handoff,"{""phase76_handoff"": 55}",{},0.0,5.8061954344960664e-11,-0.13397459621556124,2.903110409476575e-11,0.2098163772666017,0.2070300221890964,1.0000000000000049,False,0,0,0,55,0,0,0,0,0,0,0,True,0.0,,0,,0.0,,,,,,{},{},,True
phase21_orbital_transfer_planner,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000207838.4541,151537422827.49414,0.09957020959252831,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3117, ""coast_to_crossing"": 93772, ""energy_shape"": 3111}",{},0.01960784313725499,0.0766616580541641,-0.12535721577320472,0.03893339940160312,0.08390670873478116,0.03807941658065383,1.1297339326541278,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000204672.7666,376079422659.31055,0.04273826409652691,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3116, ""coast_to_crossing"": 93772, ""energy_shape"": 3112}",{},0.04761904761904765,0.08560428469166204,-0.11258803253505753,0.044935493423773,0.08946937685091118,0.043707414755979807,1.1057962573016271,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,0.98,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,139229823158.75195,139229823158.75195,1086.1990011728453,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 14, ""safety_guard"": 99805}",{},0.020408163265306076,0.8507428340388336,-0.04378221735089306,0.3247051633809256,0.8504180120348904,0.32458347361586676,1.3753375412564228,False,0,0,0,99986,99805,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.0,165.0,12000.0,1.0,True,True,True,True,-49.89490215814327,-3804.1918098357014,-0.011859504757034702,-0.904217242924399,-3756.763671875,False,0.7376052005488627,0.020534347013872814,False,1,47,861.8408203125,1917.5859375,12.276941494087874,260,True,False,success,phase76_handoff,"{""phase76_handoff"": 47}",{},2.104654818683916e-16,5.113460928855167e-10,-0.034074173710931875,-2.556731218535144e-10,0.18107684618310782,0.16981116337464267,1.0000000000000049,False,0,0,0,47,0,0,0,0,0,0,0,True,0.0,,0,,0.0,,,,,,{},{},,True
phase21_orbital_transfer_planner,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107584.9629,150796348067.69824,0.06828234744894587,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3115, ""coast_to_crossing"": 93772, ""energy_shape"": 3113}",{},0.019607843137254777,0.059567961450127146,-0.024462734730208335,0.030331573744878874,0.06029328134939934,0.02947686812203231,1.041855793928595,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000105946.2383,375557917506.9922,0.07402800683239043,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",{},0.04761904761904765,0.016178312135533418,-0.010220561444707415,-0.010225561711119446,0.017109129734925007,0.010816579970895114,1.0120014699361093,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,0.98,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,142729189089.98145,142729189089.98145,736.0426819403393,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 13, ""safety_guard"": 99806}",{},0.020408163265306496,0.794608842719898,-0.025090063551973553,0.31711787183325674,0.7944204225074232,0.3170467740738575,1.3547772112660352,False,0,0,0,99987,99806,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.0,170.0,12000.0,1.0,True,True,True,True,-59.117835269584,-2644.140708489538,-0.01405170104118139,-0.628485034627588,-4974.4609375,False,0.5196500696147496,0.011302579212861713,False,1,19,567.279296875,2772.2412109375,6.334229874531583,231,True,False,success,phase76_handoff,"{""phase76_handoff"": 19}",{},2.104654818683916e-16,7.39254322494715e-10,-0.015192246987791962,-3.6962701919711793e-10,0.08395073686818688,0.07826315739382109,1.0000000000000049,False,0,0,0,19,0,0,0,0,0,0,0,True,0.0,,0,,0.0,,,,,,{},{},,True
phase21_orbital_transfer_planner,1.02,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072181.4248,150533535088.92773,0.046792610485921454,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",{},0.01960784313725499,0.009954619869272785,-0.005392923511594131,-0.005395094473039987,0.010580823628644575,0.005913040167869656,1.0165487374796371,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.05,170.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071081.95703,375374518684.4072,0.03181424444201045,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",{},0.047619047619047436,0.018899469869908776,0.009127655905139585,0.00912519111298972,0.02193299136526293,0.010352990275133773,1.012792426191769,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,146299857936.08496,146299857936.08496,379.3456099177911,100000,False,True,max_steps,safety_guard,"{""coast_to_crossing"": 181, ""energy_shape"": 13, ""safety_guard"": 99806}",{},0.020408163265306287,0.8039633178546781,-0.013817563036137981,0.32841533707084514,0.803772941642481,0.32834400823951393,1.3582259378499502,False,0,0,0,99987,99806,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.0,175.0,12000.0,1.0,True,True,True,True,-49.59440466036999,-3805.3841505526866,-0.011788079594339246,-0.9045006500420295,-4449.8916015625,False,0.7377462161401496,0.02054370229463622,False,1,25,509.548828125,2621.802734375,2.228509408401243,238,True,False,success,phase76_handoff,"{""phase76_handoff"": 25}",{},2.104654818683916e-16,6.99137496995781e-10,-0.0038053019082545138,-3.495687966797318e-10,0.1117721993164184,0.09612948704126306,1.0000000000000049,False,0,0,0,25,0,0,0,0,0,0,0,True,0.0,,0,,0.0,,,,,,{},{},,True
phase21_orbital_transfer_planner,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036228.56152,150267974078.37793,0.009261902636840692,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",{},0.019607843137254777,0.012159706300613856,0.006107327294770394,0.0061065620907307635,0.014104851854952836,0.006960267722610895,1.0168951966717692,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase21_orbital_transfer_planner,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035676.7256,375188035176.5996,0.011392661160146823,100000,False,True,max_steps,coast_to_crossing,"{""angular_momentum_shape"": 3114, ""coast_to_crossing"": 93772, ""energy_shape"": 3114}",{},0.04761904761904765,0.04038644066087986,0.020795802465610375,0.02079658572207968,0.04027503168828546,0.02072876691617168,0.9758557570421258,False,0,0,0,93772,0,0,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase22_two_burn_transfer,0.98,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149552684346.02148,149552684346.02148,44.324188967479536,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99935}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.0222626531660615,-0.1426785900258876,-0.8676919986097228,1.0227987570251573,0.9993550945117833,1.2998219393460562,False,0,18,46,1,0,1,1,1,1,1,0,True,0.0,705902,0,,0.0,,,,,,{},{},,False
phase22_two_burn_transfer,1.0,150.0,8000.0,1.0,True,True,True,True,-25.192574395203952,-3281.9890635371144,-0.005988015668111895,-0.7800950243010297,-1460.0703125,False,0.6312616384372342,0.022897899677950195,False,1,631,473.6396484375,1334.857421875,19.644712995676638,852,True,False,success,phase76_handoff,"{""phase76_handoff"": 631}","{""handoff_ready"": 216, ""insertion_window"": 382, ""intercept_possible_poor_alignment"": 254}",0.0,3.55947010158653e-10,-0.13397459621556124,-1.7797318008717732e-10,0.730935153977333,0.7067683357255949,1.0000000000000073,False,0,0,0,0,0,1,0,0,0,0,631,True,0.7406103286384976,0,0,,0.0,,,,,,{},{},,True
phase22_two_burn_transfer,1.02,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000208058.7246,170343025558.44434,2026.6388578588494,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.44365947118547316,-0.12535721577320472,-0.4588594855455239,0.44361905538495505,0.4588278026998162,0.9741850063012878,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase22_two_burn_transfer,1.05,150.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000204948.18164,394624067795.2461,1952.6134973316935,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.6518721252678656,-0.11258803253505753,-0.8091753282905207,0.6518032612188849,0.809088254310838,0.9516473510587419,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase22_two_burn_transfer,0.98,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149554963635.83203,149554963635.83203,44.324188966992175,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99935}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306076,1.0222632858503917,-0.04378221735089306,-0.8676920391849806,1.0228091285678254,0.9993657265564457,1.3277791329177384,False,0,18,46,1,0,1,1,1,1,1,0,True,0.0,1363699,0,,0.0,,,,,,{},{},,False
phase22_two_burn_transfer,1.0,165.0,8000.0,1.0,True,True,True,True,-88.06929902399378,-3143.494158607936,-0.020933166025926386,-0.7471762106990555,-2645.9189453125,False,0.6228607681431453,0.021398883100412866,False,1,182,2175.0126953125,2201.5400390625,24.039640678408468,403,True,False,success,phase76_handoff,"{""phase76_handoff"": 182}","{""handoff_ready"": 216, ""insertion_window"": 109, ""intercept_possible_poor_alignment"": 78}",2.104654818683916e-16,5.870625232460438e-10,-0.034074173710931875,-2.935310709686659e-10,0.4505343981162966,0.4324346135808888,1.0000000000000073,False,0,0,0,0,0,1,0,0,0,0,182,True,0.45161290322580644,1,0,,0.0,,,,,,{},{},,True
phase22_two_burn_transfer,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107699.07715,160504502316.9912,1044.0342145911768,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.5015665861185644,-0.024462734730208335,-0.3580700078271545,0.5015206672753344,0.3580383150899955,0.9725342061045669,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase22_two_burn_transfer,1.05,165.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000106088.9248,385113246594.83887,1001.998143845107,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.7679929840763221,-0.010220561444707415,-0.7070169013260886,0.7679095772321304,0.7069298016036287,0.9491073110340807,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase22_two_burn_transfer,0.98,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149555718428.92773,149555718428.92773,44.32418896683088,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99935}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306496,1.0222634953656649,-0.025090063551973553,-0.8676920526217073,1.022811322831694,0.9993689067635908,1.3330339359186443,False,0,18,46,1,0,1,1,1,1,1,0,True,0.0,2032565,0,,0.0,,,,,,{},{},,False
phase22_two_burn_transfer,1.0,170.0,8000.0,1.0,True,True,True,True,-26.609700880474676,-3835.407376660934,-0.006324852049514541,-0.911636861908399,-2190.5517578125,False,0.7368993122782103,0.029925929496057102,False,1,2307,470.41796875,2058.1533203125,20.503655353634183,2529,True,False,success,phase76_handoff,"{""phase76_handoff"": 2307}","{""handoff_ready"": 216, ""insertion_window"": 1096, ""intercept_possible_poor_alignment"": 1217}",2.104654818683916e-16,5.488264172930856e-10,-0.015192246987791962,-2.744130855547726e-10,0.8975993091151757,0.8706165037730679,1.0000000000000073,False,0,0,0,0,0,1,0,0,0,0,2307,True,0.9122182680901542,0,0,,0.0,,,,,,{},{},,True
phase22_two_burn_transfer,1.02,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072257.99902,157028239961.47754,696.6677659893638,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.5124324209772779,-0.005392923511594131,-0.3390212365297166,0.5123854695101537,0.33898954181399565,0.9722241532219635,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase22_two_burn_transfer,1.05,170.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071177.7051,381754068109.56836,666.18989069654,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.7897863012180721,0.009127655905139585,-0.6877105828689392,0.7897001681552682,0.6876236605485023,0.9486299106362504,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,,{},{},,False
phase22_two_burn_transfer,0.98,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149556449828.98145,149556449828.98145,44.324188966674576,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b"": 46, ""coast_arc"": 1, ""phase76_handoff"": 99935}","{""insertion_window"": 99637, ""no_intercept_possible"": 363}",0.020408163265306287,1.0222636983875386,-0.013817563036137981,-0.8676920656419702,1.0228119930731487,0.9993706476913755,1.3361986501889813,False,0,18,46,1,0,1,1,1,1,1,0,True,0.0,2807960,0,,0.0,,,,,,{},{},,False
